order_id,customer_id,order_date,order_status,total_amount,subtotal_amount,tax_amount,shipping_amount,discount_amount,payment_method,currency,channel,device_type,shipping_method,is_first_order,promo_code,store_location,utm_source,utm_campaign,created_at,updated_at
9388,3075,2025-02-06 12:19:04,delivered,67.51,60.76,5.4,3.8,10.33,credit_card,USD,phone,mobile,overnight,True,,,,campaign_dPH,2025-02-06 12:19:04,2025-04-01 09:32:28
9389,4157,2024-01-17 01:27:48,delivered,50.77,45.69,4.06,11.23,0,credit_card,USD,store,desktop,overnight,True,,,email,,2024-01-17 01:27:48,2025-09-19 14:21:59
9390,2970,2024-09-19 22:19:14,returned,74.32,66.89,5.95,6.83,0,paypal,USD,mobile,tablet,pickup,False,,,email,campaign_slq,2024-09-19 22:19:14,2024-12-31 22:38:17
9391,1347,2024-05-06 15:14:04,delivered,66.39,59.75,5.31,7.92,0,bnpl,USD,phone,desktop,standard,False,,,,campaign_gXJ,2024-05-06 15:14:04,2025-04-10 19:32:29
9392,4445,2025-09-24 13:24:16,delivered,50.15,45.14,4.01,6.92,0,credit_card,USD,web,mobile,pickup,False,,,email,,2025-09-24 13:24:16,2025-09-25 10:05:33
9393,4879,2025-07-13 08:23:16,delivered,39.78,35.81,3.18,2.75,0,paypal,USD,store,mobile,pickup,False,,,direct,,2025-07-13 08:23:16,2025-09-18 01:27:41
9394,1600,2024-12-31 14:10:19,delivered,84.74,76.26,6.78,7.75,14.22,credit_card,USD,store,tablet,overnight,True,,,facebook,,2024-12-31 14:10:19,2025-06-23 23:14:46
9395,3729,2024-09-07 16:54:38,delivered,43.99,39.59,3.52,4.14,5.18,paypal,USD,web,tablet,overnight,True,,Donaldborough,direct,campaign_hoJ,2024-09-07 16:54:38,2024-09-09 20:44:39
9396,3364,2024-08-06 03:26:11,delivered,42.39,38.15,3.39,2.34,7.25,paypal,USD,store,mobile,overnight,True,,,google,campaign_Yfe,2024-08-06 03:26:11,2025-03-02 22:27:34
9397,4409,2024-03-02 20:38:41,delivered,47.98,43.18,3.84,2.49,8.52,paypal,USD,store,mobile,pickup,True,,,direct,,2024-03-02 20:38:41,2024-04-14 04:41:58
9398,4291,2024-10-07 03:59:52,delivered,72.5,65.25,5.8,1.22,4.97,gift_card,USD,phone,desktop,standard,False,,Lake Melissa,,,2024-10-07 03:59:52,2024-12-10 04:19:24
9399,4176,2024-02-10 21:08:00,delivered,61.42,55.28,4.91,2.88,0,credit_card,USD,store,mobile,pickup,True,,,,,2024-02-10 21:08:00,2024-11-21 09:16:08
9400,4871,2025-01-17 05:21:32,delivered,75.91,68.32,6.07,14.04,0,paypal,USD,mobile,tablet,standard,False,,,,,2025-01-17 05:21:32,2025-03-14 14:36:50
9401,1973,2024-07-10 16:10:37,delivered,54.31,48.88,4.35,14.11,0,credit_card,USD,phone,mobile,overnight,False,,,email,campaign_poo,2024-07-10 16:10:37,2025-09-19 02:53:45
9402,3214,2025-07-30 22:23:58,delivered,61.75,55.58,4.94,11.98,0,credit_card,USD,web,desktop,express,False,,,direct,,2025-07-30 22:23:58,2025-09-23 21:11:48
9403,695,2025-04-09 01:11:56,delivered,57.62,51.86,4.61,14.02,4.8,paypal,USD,web,tablet,express,True,,,email,,2025-04-09 01:11:56,2025-06-26 22:37:11
9404,1846,2024-01-09 04:31:20,delivered,52.11,46.9,4.17,10.42,3.06,bnpl,USD,web,mobile,express,False,,,google,,2024-01-09 04:31:20,2024-08-01 16:39:15
9405,1541,2025-07-20 12:54:36,delivered,80.41,72.37,6.43,5.42,0,paypal,USD,store,desktop,standard,False,PROMOYUbn,,google,campaign_OgS,2025-07-20 12:54:36,2025-08-08 11:20:48
9406,1978,2025-04-24 13:01:06,delivered,86.01,77.41,6.88,4.99,13.53,paypal,USD,phone,mobile,express,False,,,facebook,campaign_zlh,2025-04-24 13:01:06,2025-07-04 21:32:28
9407,564,2025-06-02 06:24:47,delivered,109.2,98.28,8.74,13.15,0,paypal,USD,store,mobile,pickup,False,PROMOmnaZ,,email,campaign_JmO,2025-06-02 06:24:47,2025-07-19 10:27:28
9408,3787,2024-04-21 01:28:18,delivered,69.21,62.29,5.54,1.68,0,credit_card,USD,mobile,tablet,pickup,False,,,,campaign_IzN,2024-04-21 01:28:18,2025-07-13 04:23:23
9409,2103,2024-04-15 00:20:09,delivered,49.72,44.74,3.98,11.99,0.13,credit_card,USD,mobile,tablet,express,False,PROMOWuFI,,direct,,2024-04-15 00:20:09,2025-05-03 12:38:28
9410,2377,2024-09-01 07:52:13,cancelled,54.15,48.73,4.33,10.61,6.44,paypal,USD,web,desktop,express,False,,,,campaign_Fxh,2024-09-01 07:52:13,2024-11-23 02:59:56
9411,1806,2024-02-10 14:41:00,delivered,20.59,18.53,1.65,7.26,0,credit_card,USD,store,mobile,standard,False,PROMOYaqT,,facebook,,2024-02-10 14:41:00,2025-04-08 11:56:02
9412,1709,2025-05-12 22:09:57,cancelled,56.45,50.8,4.52,6.02,0,credit_card,USD,store,tablet,standard,False,,,facebook,,2025-05-12 22:09:57,2025-09-08 08:57:33
9413,3909,2024-05-04 02:45:30,delivered,68.88,62.0,5.51,11.65,4.44,credit_card,USD,phone,tablet,standard,False,,,,,2024-05-04 02:45:30,2024-06-17 15:52:18
9414,866,2024-12-20 03:12:53,delivered,57.25,51.53,4.58,4.06,0,credit_card,USD,phone,desktop,express,False,,,,,2024-12-20 03:12:53,2025-04-13 06:46:17
9415,2811,2023-11-26 22:16:25,returned,69.92,62.93,5.59,11.35,0.89,bnpl,USD,mobile,tablet,express,False,,,,,2023-11-26 22:16:25,2024-12-12 05:13:18
9416,1202,2024-02-23 05:11:18,delivered,54.07,48.66,4.33,1.44,0,gift_card,USD,store,mobile,pickup,False,PROMOOsGZ,,,campaign_mfL,2024-02-23 05:11:18,2025-09-11 23:15:12
9417,1147,2024-02-24 20:04:16,delivered,47.89,43.1,3.83,3.56,0,paypal,USD,web,tablet,express,False,,,google,,2024-02-24 20:04:16,2024-07-07 01:13:22
9418,3823,2025-02-11 08:32:42,delivered,79.71,71.74,6.38,0.42,0,credit_card,USD,store,desktop,standard,False,,,,,2025-02-11 08:32:42,2025-03-03 18:00:25
9419,1575,2024-06-14 03:23:22,delivered,64.32,57.89,5.15,1.05,0,credit_card,USD,store,tablet,overnight,False,,,instagram,,2024-06-14 03:23:22,2025-05-13 07:17:04
9420,1489,2025-04-03 01:36:34,returned,60.44,54.4,4.84,4.8,0,credit_card,USD,store,mobile,pickup,True,,Andreaburgh,google,,2025-04-03 01:36:34,2025-08-30 14:02:01
9421,1772,2024-05-20 06:41:47,delivered,48.78,43.9,3.9,11.28,0,credit_card,USD,phone,mobile,overnight,False,,,instagram,campaign_prZ,2024-05-20 06:41:47,2025-05-17 03:11:09
9422,3125,2025-04-13 17:19:29,delivered,57.06,51.35,4.56,6.31,0,credit_card,USD,phone,mobile,standard,False,,South Shannonstad,,,2025-04-13 17:19:29,2025-04-21 22:50:35
9423,2897,2024-09-14 09:23:26,delivered,72.74,65.46,5.82,14.87,0,gift_card,USD,phone,mobile,standard,True,PROMOdrdt,,,campaign_jJx,2024-09-14 09:23:26,2024-12-16 08:44:33
9424,3978,2024-06-29 23:14:32,delivered,77.82,70.04,6.23,3.62,0,bnpl,USD,phone,mobile,standard,True,PROMOgbxF,,email,,2024-06-29 23:14:32,2025-04-04 20:39:32
9425,4591,2025-02-17 20:49:46,delivered,72.12,64.91,5.77,8.78,11.8,bnpl,USD,mobile,mobile,express,False,,,email,,2025-02-17 20:49:46,2025-06-21 03:45:36
9426,1617,2024-06-09 16:24:37,delivered,45.37,40.84,3.63,12.51,2.61,credit_card,USD,mobile,tablet,express,False,PROMOEpDW,Caitlinburgh,google,,2024-06-09 16:24:37,2024-11-23 18:58:30
9427,4979,2024-01-11 11:41:02,delivered,40.41,36.37,3.23,5.39,0,credit_card,USD,web,desktop,pickup,False,,,instagram,campaign_mnv,2024-01-11 11:41:02,2024-08-03 23:59:03
9428,4306,2024-04-20 16:44:01,cancelled,51.98,46.78,4.16,7.38,0,credit_card,USD,web,tablet,overnight,False,,,email,,2024-04-20 16:44:01,2025-09-13 21:06:05
9429,1469,2024-12-09 23:43:59,delivered,71.33,64.19,5.71,13.81,0,gift_card,USD,web,desktop,express,False,,,google,campaign_iYv,2024-12-09 23:43:59,2025-08-29 02:37:57
9430,2791,2025-07-06 17:05:07,delivered,53.19,47.87,4.26,0.1,0,credit_card,USD,phone,tablet,standard,False,,,,,2025-07-06 17:05:07,2025-09-19 15:29:15
9431,2508,2024-09-01 23:46:50,delivered,58.33,52.49,4.67,6.54,0.05,gift_card,USD,store,desktop,overnight,False,PROMOiJTf,,,,2024-09-01 23:46:50,2024-10-27 22:20:50
9432,2793,2025-01-07 15:33:57,delivered,71.17,64.05,5.69,11.16,0,credit_card,USD,store,mobile,pickup,True,,,,,2025-01-07 15:33:57,2025-06-18 17:29:02
9433,1490,2024-08-30 18:38:04,returned,58.94,53.05,4.72,5.38,0,credit_card,USD,store,mobile,overnight,False,PROMOebcW,,,,2024-08-30 18:38:04,2025-06-22 05:44:46
9434,3172,2023-10-13 17:33:44,delivered,76.54,68.88,6.12,5.65,0,credit_card,USD,web,desktop,standard,False,,,,,2023-10-13 17:33:44,2023-10-18 02:32:54
9435,276,2024-07-27 20:38:01,delivered,42.98,38.68,3.44,6.21,0,gift_card,USD,mobile,tablet,express,False,PROMOiZVl,,instagram,campaign_cVz,2024-07-27 20:38:01,2025-08-07 18:07:24
9436,3614,2024-09-29 18:20:30,delivered,55.72,50.15,4.46,7.53,0,paypal,USD,store,tablet,standard,False,,,facebook,campaign_ilL,2024-09-29 18:20:30,2025-08-08 01:00:08
9437,3869,2025-03-19 09:52:13,delivered,78.61,70.75,6.29,4.28,0,paypal,USD,phone,tablet,pickup,False,,,direct,,2025-03-19 09:52:13,2025-05-26 04:55:53
9438,3793,2025-08-26 02:36:08,cancelled,29.52,26.56,2.36,3.88,0,paypal,USD,mobile,desktop,express,False,,,direct,campaign_fTU,2025-08-26 02:36:08,2025-08-30 02:29:17
9439,360,2024-01-22 21:01:16,returned,60.32,54.29,4.83,4.19,5.0,bnpl,USD,store,desktop,standard,False,,,,,2024-01-22 21:01:16,2024-04-05 14:56:31
9440,1871,2024-07-12 00:27:47,delivered,43.94,39.55,3.52,12.6,7.39,paypal,USD,phone,desktop,express,True,PROMOQovO,,,,2024-07-12 00:27:47,2024-08-12 10:26:43
9441,3702,2025-02-04 01:54:03,cancelled,45.21,40.69,3.62,8.11,0,bnpl,USD,mobile,tablet,pickup,True,,,,,2025-02-04 01:54:03,2025-02-11 03:41:03
9442,1412,2025-05-03 20:52:10,delivered,56.49,50.84,4.52,14.53,0.16,credit_card,USD,phone,mobile,pickup,False,PROMOjfkA,Danielfurt,email,campaign_nBH,2025-05-03 20:52:10,2025-08-09 15:15:10
9443,4721,2024-06-20 04:12:12,delivered,58.53,52.67,4.68,11.27,2.92,credit_card,USD,web,mobile,overnight,True,,,google,,2024-06-20 04:12:12,2024-09-15 13:56:05
9444,3386,2024-11-03 23:21:18,delivered,80.21,72.19,6.42,10.01,0,paypal,USD,web,tablet,pickup,False,,,,,2024-11-03 23:21:18,2025-07-06 11:47:40
9445,4246,2025-09-10 06:01:07,returned,49.19,44.27,3.94,3.9,0,gift_card,USD,phone,mobile,standard,False,,,,,2025-09-10 06:01:07,2025-09-13 17:48:48
9446,2397,2023-11-15 21:59:04,delivered,54.18,48.76,4.33,5.38,5.7,credit_card,USD,web,mobile,pickup,False,,,,,2023-11-15 21:59:04,2024-03-20 20:57:11
9447,1995,2025-06-23 03:59:14,delivered,43.47,39.13,3.48,1.11,0,credit_card,USD,web,desktop,express,False,,,direct,,2025-06-23 03:59:14,2025-09-19 16:59:10
9448,1089,2023-10-29 11:25:02,returned,64.36,57.92,5.15,0.37,8.02,gift_card,USD,mobile,mobile,standard,True,,,,campaign_EbY,2023-10-29 11:25:02,2023-12-02 15:29:28
9449,2869,2025-04-28 15:42:56,delivered,67.28,60.55,5.38,4.99,9.06,credit_card,USD,web,tablet,standard,False,,,google,campaign_EOG,2025-04-28 15:42:56,2025-08-05 21:41:20
9450,4957,2024-03-22 21:10:04,delivered,72.72,65.45,5.82,9.3,2.18,paypal,USD,web,desktop,express,False,,,,campaign_QmN,2024-03-22 21:10:04,2025-07-13 02:43:37
9451,3271,2024-07-06 07:05:40,delivered,52.97,47.67,4.24,14.72,0,gift_card,USD,phone,tablet,overnight,False,,,direct,,2024-07-06 07:05:40,2025-09-20 11:23:34
9452,1845,2024-06-16 16:40:10,delivered,64.03,57.63,5.12,4.41,0,credit_card,USD,web,tablet,standard,False,,,direct,,2024-06-16 16:40:10,2024-08-01 10:38:50
9453,630,2025-07-08 09:09:00,delivered,34.76,31.28,2.78,11.54,0,credit_card,USD,web,mobile,pickup,False,PROMOehxT,,google,campaign_SiL,2025-07-08 09:09:00,2025-07-25 13:35:06
9454,3372,2025-08-11 09:20:33,delivered,50.57,45.52,4.05,6.41,0,credit_card,USD,store,mobile,overnight,True,,,direct,,2025-08-11 09:20:33,2025-08-25 08:54:18
9455,2005,2025-01-24 03:20:02,delivered,48.76,43.89,3.9,13.06,0.66,bnpl,USD,store,tablet,pickup,False,,,direct,,2025-01-24 03:20:02,2025-04-24 11:57:20
9456,4988,2025-06-06 12:00:27,delivered,64.15,57.73,5.13,10.69,0,paypal,USD,web,tablet,overnight,False,,,,campaign_Vva,2025-06-06 12:00:27,2025-06-16 20:56:32
9457,3768,2024-10-02 16:00:29,delivered,54.7,49.23,4.38,11.53,3.27,credit_card,USD,phone,mobile,pickup,False,PROMOTTvl,,google,,2024-10-02 16:00:29,2025-09-18 05:47:24
9458,85,2025-04-04 12:43:00,delivered,64.66,58.19,5.17,4.74,0.31,paypal,USD,phone,desktop,standard,False,,,,,2025-04-04 12:43:00,2025-06-01 05:12:56
9459,3059,2024-12-28 18:26:13,delivered,35.03,31.53,2.8,6.19,6.29,bnpl,USD,web,tablet,overnight,False,,,facebook,,2024-12-28 18:26:13,2025-09-06 18:16:30
9460,142,2023-11-08 05:18:25,delivered,50.04,45.03,4.0,11.98,0,credit_card,USD,mobile,desktop,express,False,,,instagram,campaign_WVd,2023-11-08 05:18:25,2025-04-04 10:36:28
9461,274,2025-04-04 06:00:51,delivered,71.83,64.65,5.75,14.96,0,bnpl,USD,store,tablet,standard,False,,,,,2025-04-04 06:00:51,2025-04-13 02:16:20
9462,2392,2024-12-08 01:13:34,delivered,30.31,27.28,2.42,10.35,0,bnpl,USD,store,desktop,standard,False,,,facebook,,2024-12-08 01:13:34,2025-08-21 22:34:16
9463,2451,2025-03-20 10:53:33,delivered,52.67,47.4,4.21,3.63,0,bnpl,USD,mobile,desktop,pickup,False,,,facebook,campaign_BHb,2025-03-20 10:53:33,2025-04-13 11:00:55
9464,3308,2025-01-30 20:45:24,delivered,67.54,60.78,5.4,0.49,0,credit_card,USD,mobile,mobile,overnight,False,,,,campaign_fDR,2025-01-30 20:45:24,2025-07-18 15:18:00
9465,2332,2024-07-26 08:06:27,delivered,59.31,53.38,4.74,4.26,0,credit_card,USD,phone,desktop,pickup,False,,,instagram,,2024-07-26 08:06:27,2025-05-23 17:24:11
9466,3320,2023-12-22 05:10:19,delivered,71.17,64.05,5.69,11.05,12.7,credit_card,USD,store,tablet,overnight,True,,,direct,campaign_ODk,2023-12-22 05:10:19,2024-10-03 18:58:01
9467,4674,2025-01-29 15:08:20,delivered,39.12,35.21,3.13,0.96,6.37,paypal,USD,web,desktop,standard,False,,,direct,,2025-01-29 15:08:20,2025-05-30 18:35:16
9468,2216,2023-11-19 09:07:32,delivered,43.74,39.36,3.5,5.83,0,paypal,USD,phone,tablet,overnight,True,,,facebook,campaign_zoo,2023-11-19 09:07:32,2024-02-20 22:45:12
9469,4138,2024-08-05 19:04:27,returned,79.64,71.67,6.37,13.85,2.76,credit_card,USD,web,mobile,standard,True,PROMOrwRe,,,campaign_vjL,2024-08-05 19:04:27,2025-08-31 17:33:52
9470,3917,2024-01-23 23:31:38,returned,30.93,27.84,2.47,0.28,0,paypal,USD,web,tablet,standard,False,,,instagram,campaign_hKF,2024-01-23 23:31:38,2024-03-22 12:41:51
9471,2468,2024-01-09 16:18:32,delivered,63.62,57.26,5.09,13.98,0,credit_card,USD,store,mobile,standard,False,,,instagram,,2024-01-09 16:18:32,2024-03-28 03:44:12
9472,3707,2024-09-16 01:52:44,delivered,55.36,49.82,4.43,1.33,0,bnpl,USD,web,tablet,overnight,True,,,,,2024-09-16 01:52:44,2024-10-03 04:23:26
9473,878,2023-10-29 02:11:50,returned,65.43,58.89,5.23,12.03,0,credit_card,USD,phone,desktop,overnight,False,,,,campaign_xVw,2023-10-29 02:11:50,2024-01-15 00:15:20
9474,4926,2024-04-04 00:24:15,cancelled,55.81,50.23,4.47,7.64,0,credit_card,USD,phone,desktop,express,False,PROMOLBFj,,direct,,2024-04-04 00:24:15,2025-09-16 20:40:59
9475,3330,2025-03-28 11:52:30,delivered,83.85,75.46,6.71,10.29,0,credit_card,USD,web,desktop,pickup,False,,,google,,2025-03-28 11:52:30,2025-08-11 06:50:56
9476,4253,2025-09-04 02:04:33,delivered,39.1,35.19,3.13,10.12,0,credit_card,USD,store,mobile,overnight,False,,,,campaign_EPm,2025-09-04 02:04:33,2025-09-17 06:17:00
9477,1700,2024-11-18 15:11:02,delivered,59.64,53.68,4.77,14.64,0,credit_card,USD,phone,desktop,overnight,False,,,instagram,campaign_bnN,2024-11-18 15:11:02,2025-08-13 23:07:57
9478,986,2024-05-15 03:45:45,cancelled,69.33,62.4,5.55,1.43,3.74,credit_card,USD,web,desktop,express,True,,,,,2024-05-15 03:45:45,2025-02-20 10:48:40
9479,2265,2025-02-11 00:31:47,delivered,48.15,43.34,3.85,14.48,4.23,bnpl,USD,store,mobile,overnight,False,,,,,2025-02-11 00:31:47,2025-05-31 19:50:27
9480,135,2025-07-26 16:17:30,delivered,57.59,51.83,4.61,9.32,0,credit_card,USD,web,mobile,express,False,,,facebook,campaign_sSd,2025-07-26 16:17:30,2025-08-05 11:38:23
9481,1826,2024-05-04 14:12:13,delivered,60.91,54.82,4.87,2.28,0,credit_card,USD,store,desktop,standard,False,,,,campaign_fwa,2024-05-04 14:12:13,2024-05-15 03:04:43
9482,784,2023-09-30 21:08:00,delivered,54.63,49.17,4.37,4.95,0,credit_card,USD,web,desktop,overnight,True,,New Evanstad,instagram,,2023-09-30 21:08:00,2024-08-01 14:04:29
9483,1678,2025-05-27 05:43:31,delivered,73.2,65.88,5.86,10.12,0,credit_card,USD,mobile,desktop,overnight,False,,,,,2025-05-27 05:43:31,2025-07-25 04:34:53
9484,1193,2025-03-13 05:29:31,returned,94.59,85.13,7.57,7.78,0,credit_card,USD,phone,desktop,pickup,False,,,instagram,,2025-03-13 05:29:31,2025-09-15 12:59:44
9485,3963,2024-05-04 18:02:11,delivered,49.6,44.64,3.97,3.74,0,credit_card,USD,web,mobile,overnight,False,,,direct,,2024-05-04 18:02:11,2024-10-02 09:57:36
9486,4739,2023-10-20 22:46:28,delivered,63.32,56.99,5.07,0.35,0.47,paypal,USD,web,tablet,standard,False,PROMOpZCc,,,campaign_OKu,2023-10-20 22:46:28,2023-12-10 22:39:15
9487,3610,2025-07-02 00:09:42,delivered,64.07,57.67,5.13,7.47,0,credit_card,USD,mobile,desktop,overnight,False,,,email,,2025-07-02 00:09:42,2025-09-21 23:15:38
9488,4200,2023-12-24 00:14:06,delivered,33.09,29.78,2.65,8.48,0,credit_card,USD,mobile,desktop,express,False,,West Jeremy,google,campaign_ITz,2023-12-24 00:14:06,2025-08-17 19:35:56
9489,3871,2025-05-26 01:51:45,delivered,56.56,50.91,4.53,5.08,0,credit_card,USD,store,desktop,pickup,False,,,,campaign_kSV,2025-05-26 01:51:45,2025-06-01 02:39:52
9490,3573,2025-03-02 21:20:24,delivered,55.32,49.79,4.43,12.12,0,credit_card,USD,phone,tablet,overnight,False,,,facebook,campaign_fQg,2025-03-02 21:20:24,2025-07-15 10:08:31
9491,3289,2024-07-21 05:47:35,delivered,63.57,57.21,5.09,0.96,12.35,credit_card,USD,phone,tablet,pickup,True,PROMOHzZF,,facebook,,2024-07-21 05:47:35,2025-08-31 07:04:14
9492,4263,2024-10-29 02:01:46,delivered,63.99,57.59,5.12,9.91,11.15,credit_card,USD,phone,tablet,standard,False,,,email,,2024-10-29 02:01:46,2025-01-12 04:32:39
9493,650,2024-07-21 05:23:01,delivered,76.21,68.58,6.1,3.78,0,credit_card,USD,mobile,tablet,standard,True,,,,,2024-07-21 05:23:01,2025-04-23 03:44:59
9494,107,2025-03-26 17:13:52,delivered,82.88,74.59,6.63,4.47,0,credit_card,USD,store,mobile,overnight,False,,,,,2025-03-26 17:13:52,2025-09-16 20:08:08
9495,4774,2024-03-08 01:57:53,delivered,59.81,53.83,4.78,8.44,0,bnpl,USD,store,desktop,pickup,False,,,google,,2024-03-08 01:57:53,2024-08-29 05:03:05
9496,3337,2024-12-30 20:10:54,delivered,60.8,54.72,4.86,3.05,6.63,paypal,USD,web,mobile,pickup,False,PROMOaMoV,,direct,campaign_OGT,2024-12-30 20:10:54,2025-09-22 19:31:18
9497,143,2023-10-25 04:22:51,returned,73.97,66.58,5.92,14.5,0,credit_card,USD,mobile,tablet,standard,False,,,,campaign_YDg,2023-10-25 04:22:51,2024-12-17 05:20:06
9498,4240,2025-01-17 08:38:50,delivered,56.69,51.02,4.54,8.41,0,paypal,USD,web,desktop,express,True,PROMOMPRE,,instagram,,2025-01-17 08:38:50,2025-05-23 13:23:51
9499,2512,2025-05-05 12:16:59,returned,61.91,55.72,4.95,0.36,0,credit_card,USD,web,desktop,overnight,False,,Valdezberg,direct,,2025-05-05 12:16:59,2025-08-25 10:59:49
9500,4055,2025-01-12 18:43:12,returned,67.11,60.4,5.37,10.47,0,credit_card,USD,web,desktop,express,False,PROMOZeju,,direct,campaign_tFm,2025-01-12 18:43:12,2025-03-26 05:58:00
9501,4096,2025-09-20 01:44:27,delivered,58.68,52.81,4.69,0.65,0,credit_card,USD,mobile,mobile,standard,False,,,facebook,campaign_psC,2025-09-20 01:44:27,2025-09-20 12:10:45
9502,4679,2025-01-23 14:12:31,returned,26.3,23.67,2.1,7.01,0,bnpl,USD,store,tablet,express,True,,,,,2025-01-23 14:12:31,2025-09-11 16:53:49
9503,4534,2024-10-28 17:59:20,delivered,56.33,50.7,4.51,1.51,0,credit_card,USD,mobile,mobile,pickup,False,PROMOwpjQ,,google,,2024-10-28 17:59:20,2025-07-06 19:43:23
9504,4663,2024-03-07 03:15:23,delivered,62.85,56.56,5.03,3.01,0,credit_card,USD,phone,desktop,standard,True,,,instagram,,2024-03-07 03:15:23,2025-05-01 02:24:27
9505,1980,2024-02-27 22:40:30,delivered,66.46,59.82,5.32,6.79,11.94,credit_card,USD,store,desktop,overnight,False,,,direct,,2024-02-27 22:40:30,2024-11-18 08:53:15
9506,503,2023-12-17 18:23:57,delivered,92.83,83.54,7.43,13.78,0.1,credit_card,USD,web,mobile,overnight,False,PROMOgxhy,,email,,2023-12-17 18:23:57,2024-01-30 04:28:18
9507,2220,2024-08-06 01:43:05,delivered,62.67,56.4,5.01,14.51,6.63,gift_card,USD,store,tablet,standard,False,,,,,2024-08-06 01:43:05,2024-08-08 20:29:46
9508,3494,2023-12-17 10:52:41,delivered,58.11,52.3,4.65,13.42,0,credit_card,USD,phone,tablet,pickup,False,,Daystad,direct,campaign_rZk,2023-12-17 10:52:41,2024-12-17 21:47:26
9509,2770,2024-04-23 01:06:15,cancelled,73.56,66.2,5.88,8.37,0,paypal,USD,mobile,tablet,standard,False,,,email,campaign_qmf,2024-04-23 01:06:15,2024-05-01 17:51:46
9510,4353,2025-03-21 08:07:35,cancelled,47.36,42.62,3.79,3.47,0,credit_card,USD,web,desktop,express,False,PROMOkFtH,,instagram,,2025-03-21 08:07:35,2025-09-04 08:54:54
9511,3413,2024-09-04 06:16:12,delivered,80.76,72.69,6.46,7.22,0,paypal,USD,web,mobile,pickup,False,,,google,,2024-09-04 06:16:12,2025-01-05 16:03:44
9512,2221,2023-12-30 23:25:10,returned,74.58,67.12,5.97,0.55,0,bnpl,USD,mobile,tablet,standard,False,PROMOuhnK,,facebook,,2023-12-30 23:25:10,2024-08-02 07:44:13
9513,3605,2025-01-07 12:23:56,delivered,48.21,43.39,3.86,11.24,0.69,credit_card,USD,web,mobile,pickup,False,,,,campaign_WyU,2025-01-07 12:23:56,2025-05-12 09:33:08
9514,1787,2025-05-27 02:54:12,returned,42.92,38.63,3.43,14.95,7.62,credit_card,USD,phone,desktop,express,False,,,direct,campaign_VcZ,2025-05-27 02:54:12,2025-08-22 02:59:43
9515,4841,2023-11-29 18:15:30,delivered,49.09,44.18,3.93,7.29,0,credit_card,USD,store,desktop,overnight,False,,,facebook,,2023-11-29 18:15:30,2024-10-26 23:47:37
9516,4267,2024-03-25 04:42:18,delivered,77.99,70.19,6.24,13.14,0,credit_card,USD,mobile,tablet,overnight,False,PROMOxVHU,,,campaign_Nge,2024-03-25 04:42:18,2025-05-09 00:54:53
9517,3139,2024-09-04 09:40:07,delivered,76.34,68.71,6.11,0.03,0,credit_card,USD,store,desktop,overnight,True,PROMOjaoF,,instagram,campaign_KfF,2024-09-04 09:40:07,2024-11-21 13:30:11
9518,3421,2025-06-05 07:06:05,delivered,70.43,63.39,5.63,12.8,0,bnpl,USD,mobile,tablet,pickup,True,,Adrianamouth,,campaign_zCP,2025-06-05 07:06:05,2025-09-05 18:13:27
9519,1879,2025-01-26 12:02:57,delivered,48.61,43.75,3.89,0.4,1.2,credit_card,USD,web,tablet,pickup,False,PROMOxzgl,,,,2025-01-26 12:02:57,2025-08-13 13:48:30
9520,4888,2025-08-15 11:11:37,delivered,48.9,44.01,3.91,3.4,0,credit_card,USD,web,desktop,overnight,True,,,google,,2025-08-15 11:11:37,2025-09-19 09:43:41
9521,1946,2025-04-26 06:15:53,returned,66.78,60.1,5.34,4.98,0,paypal,USD,mobile,tablet,overnight,True,,,,campaign_cvy,2025-04-26 06:15:53,2025-07-29 06:46:24
9522,891,2024-09-10 07:08:34,cancelled,83.14,74.83,6.65,6.36,0,paypal,USD,phone,desktop,express,True,,,google,,2024-09-10 07:08:34,2024-11-19 23:25:42
9523,2865,2025-08-06 15:25:13,delivered,52.11,46.9,4.17,6.62,0,bnpl,USD,store,mobile,express,True,,,direct,campaign_ymg,2025-08-06 15:25:13,2025-08-21 23:15:07
9524,862,2024-02-20 11:58:15,delivered,76.47,68.82,6.12,11.56,0,credit_card,USD,mobile,mobile,standard,False,PROMOLMPS,,,campaign_lxR,2024-02-20 11:58:15,2024-11-16 07:20:25
9525,193,2025-01-17 17:50:56,delivered,54.51,49.06,4.36,8.47,0,paypal,USD,phone,desktop,express,False,,,facebook,,2025-01-17 17:50:56,2025-08-26 12:37:16
9526,3786,2025-08-23 08:29:52,delivered,73.34,66.0,5.87,10.16,0,credit_card,USD,store,desktop,overnight,False,PROMOaISY,,,,2025-08-23 08:29:52,2025-09-03 03:43:03
9527,1108,2025-04-16 17:12:03,cancelled,54.67,49.2,4.37,12.05,3.06,bnpl,USD,web,tablet,express,False,,,,,2025-04-16 17:12:03,2025-06-15 15:55:47
9528,2822,2025-09-08 09:07:35,delivered,58.1,52.29,4.65,0.76,0,bnpl,USD,phone,tablet,pickup,True,,,direct,,2025-09-08 09:07:35,2025-09-17 11:31:17
9529,1698,2024-03-11 02:34:52,delivered,59.94,53.95,4.8,9.62,0,credit_card,USD,phone,desktop,standard,True,,,instagram,,2024-03-11 02:34:52,2025-07-10 05:10:33
