order_item_id,order_id,product_id,sku,size,color,quantity,unit_price,total_price,final_price,discount_applied,gift_wrap,personalization
26916,10854,P000362,SKU000362V1629,L,Blue,1,19.55,19.55,19.55,0,False,
26917,10855,P000434,SKU000434V1957,XXL,Red,1,59.78,59.78,59.78,4.72,True,
26918,10856,P000147,SKU000147V647,XS,Black,2,18.33,36.66,36.66,0,False,
26919,10856,P000249,SKU000249V1121,XS,Red,1,36.66,36.66,36.66,0,False,
26920,10857,P000185,SKU000185V822,S,Blue,1,14.25,14.25,14.25,0,False,
26921,10857,P000163,SKU000163V721,L,Black,1,14.25,14.25,14.25,0,False,
26922,10857,P000095,SKU000095V432,XXL,Navy,1,14.25,14.25,14.25,0.09,False,
26923,10857,P000067,SKU000067V307,S,Black,1,14.25,14.25,14.25,0,False,
26924,10858,P000477,SKU000477V2123,M,Black,1,62.47,62.47,62.47,0,False,
26925,10859,P000688,SKU000688V3079,XL,Black,1,37.59,37.59,37.59,0,False,
26926,10859,P000650,SKU000650V2907,S,Green,1,37.59,37.59,37.59,3.76,False,
26927,10860,P000245,SKU000245V1104,S,Black,1,18.71,18.71,18.71,0,False,
26928,10860,P000008,SKU000008V031,XS,Blue,1,18.71,18.71,18.71,0,False,
26929,10860,P000049,SKU000049V223,M,Red,3,6.24,18.72,18.72,0,False,
26930,10860,P000014,SKU000014V065,XXL,Gray,2,9.36,18.72,18.72,0,False,
26931,10861,P000108,SKU000108V490,XXL,Blue,1,82.54,82.54,82.54,0,False,
26932,10862,P000519,SKU000519V2322,L,Beige,1,12.46,12.46,12.46,0.22,False,Natural attorney according father.
26933,10862,P000328,SKU000328V1471,S,Green,1,12.46,12.46,12.46,0,False,
26934,10862,P000216,SKU000216V961,S,Black,1,12.46,12.46,12.46,0,True,
26935,10863,P000521,SKU000521V2326,XS,Gray,1,14.99,14.99,14.99,0,False,
26936,10863,P000244,SKU000244V1097,M,Brown,1,14.99,14.99,14.99,0,False,
26937,10863,P000083,SKU000083V384,XXL,Brown,1,14.99,14.99,14.99,0.18,False,
26938,10863,P000674,SKU000674V3012,M,Green,1,14.99,14.99,14.99,0.79,False,
26939,10864,P000250,SKU000250V1127,XXL,Blue,1,19.05,19.05,19.05,1.0,False,
26940,10864,P000362,SKU000362V1628,L,Green,2,9.53,19.06,19.06,0,False,
26941,10864,P000549,SKU000549V2451,XS,Red,1,19.05,19.05,19.05,0,False,
26942,10865,P000543,SKU000543V2431,XL,Green,1,52.95,52.95,52.95,1.1,False,
26943,10866,P000126,SKU000126V563,XL,Navy,1,40.48,40.48,40.48,0,False,
26944,10867,P000586,SKU000586V2618,M,Black,1,75.33,75.33,75.33,3.76,False,
26945,10868,P000083,SKU000083V382,XXL,Black,1,36.6,36.6,36.6,0,False,
26946,10869,P000192,SKU000192V847,S,Green,1,43.52,43.52,43.52,0,True,
26947,10869,P000476,SKU000476V2119,XS,Gray,1,43.52,43.52,43.52,0,False,
26948,10870,P000128,SKU000128V571,XL,Beige,1,14.42,14.42,14.42,0,False,
26949,10870,P000500,SKU000500V2229,XL,Navy,1,14.42,14.42,14.42,0,False,
26950,10870,P000506,SKU000506V2256,L,Black,1,14.42,14.42,14.42,0,False,
26951,10870,P000359,SKU000359V1613,M,Red,1,14.42,14.42,14.42,0,False,
26952,10871,P000673,SKU000673V3003,M,White,2,12.39,24.78,24.78,0,False,
26953,10871,P000586,SKU000586V2617,XXL,Pink,1,24.78,24.78,24.78,0,False,
26954,10871,P000463,SKU000463V2073,M,Navy,1,24.78,24.78,24.78,0,False,
26955,10872,P000147,SKU000147V647,XS,Black,1,8.23,8.23,8.23,0,False,
26956,10872,P000274,SKU000274V1229,XXL,Navy,1,8.23,8.23,8.23,0,False,
26957,10872,P000502,SKU000502V2242,XL,Red,1,8.23,8.23,8.23,0,False,
26958,10873,P000239,SKU000239V1075,L,Blue,1,52.6,52.6,52.6,0,False,
26959,10874,P000295,SKU000295V1325,S,Pink,1,11.96,11.96,11.96,0,False,
26960,10874,P000539,SKU000539V2412,XS,White,1,11.96,11.96,11.96,0,False,
26961,10874,P000276,SKU000276V1242,XL,Pink,1,11.96,11.96,11.96,0,False,
26962,10875,P000268,SKU000268V1202,M,Blue,1,33.74,33.74,33.74,0,False,
26963,10875,P000278,SKU000278V1250,L,Green,1,33.74,33.74,33.74,0,False,
26964,10876,P000325,SKU000325V1458,S,Green,1,56.29,56.29,56.29,0,False,
26965,10877,P000124,SKU000124V551,XL,Navy,1,13.9,13.9,13.9,0,False,
26966,10877,P000449,SKU000449V2017,XS,Pink,1,13.9,13.9,13.9,0,False,
26967,10877,P000526,SKU000526V2350,L,White,1,13.9,13.9,13.9,0.02,False,
26968,10878,P000509,SKU000509V2275,XXL,Beige,1,35.81,35.81,35.81,0,False,
26969,10878,P000546,SKU000546V2440,L,Red,1,35.81,35.81,35.81,0,False,
26970,10879,P000472,SKU000472V2107,S,Blue,1,13.2,13.2,13.2,0,False,
26971,10879,P000388,SKU000388V1749,XXL,Pink,1,13.2,13.2,13.2,0.11,False,
26972,10879,P000297,SKU000297V1334,XL,Brown,1,13.2,13.2,13.2,0.68,False,
26973,10879,P000250,SKU000250V1127,XXL,Blue,1,13.2,13.2,13.2,0,False,
26974,10880,P000014,SKU000014V063,XS,Green,1,12.56,12.56,12.56,0,False,
26975,10880,P000401,SKU000401V1809,L,Pink,1,12.56,12.56,12.56,0,False,
26976,10880,P000638,SKU000638V2855,XXL,Green,1,12.56,12.56,12.56,1.08,False,
26977,10880,P000596,SKU000596V2663,L,Gray,1,12.56,12.56,12.56,0,False,
26978,10881,P000297,SKU000297V1337,L,Gray,2,3.9,7.8,7.8,0,False,
26979,10881,P000572,SKU000572V2554,M,Green,1,7.8,7.8,7.8,0.37,False,
26980,10881,P000193,SKU000193V852,XS,Blue,1,7.8,7.8,7.8,0.08,False,
26981,10882,P000667,SKU000667V2979,M,Pink,1,21.11,21.11,21.11,0.73,False,
26982,10882,P000005,SKU000005V022,M,Pink,1,21.11,21.11,21.11,0,False,Image pull player.
26983,10882,P000479,SKU000479V2132,XL,Pink,1,21.11,21.11,21.11,0,False,
26984,10882,P000604,SKU000604V2698,M,Pink,1,21.11,21.11,21.11,0,False,
26985,10883,P000493,SKU000493V2198,XXL,Blue,1,89.63,89.63,89.63,0,False,
26986,10884,P000358,SKU000358V1610,S,White,1,22.46,22.46,22.46,0,False,
26987,10884,P000613,SKU000613V2739,M,Navy,1,22.46,22.46,22.46,0,False,
26988,10884,P000228,SKU000228V1021,L,Blue,1,22.46,22.46,22.46,0,False,
26989,10885,P000216,SKU000216V959,XS,Black,1,85.34,85.34,85.34,4.91,False,
26990,10886,P000505,SKU000505V2255,XL,Green,1,15.46,15.46,15.46,0.6,False,
26991,10886,P000511,SKU000511V2283,XS,Brown,1,15.46,15.46,15.46,0,False,
26992,10886,P000150,SKU000150V662,XS,Brown,1,15.46,15.46,15.46,1.21,False,
26993,10886,P000451,SKU000451V2027,S,Gray,1,15.46,15.46,15.46,0,False,
26994,10887,P000598,SKU000598V2675,XS,Beige,1,24.3,24.3,24.3,0,False,
26995,10887,P000069,SKU000069V316,XS,Black,1,24.3,24.3,24.3,0,False,
26996,10888,P000209,SKU000209V927,XXL,Green,1,21.68,21.68,21.68,1.15,False,
26997,10888,P000580,SKU000580V2587,L,Red,1,21.68,21.68,21.68,0,False,
26998,10889,P000101,SKU000101V463,L,Beige,1,26.57,26.57,26.57,0,False,
26999,10889,P000678,SKU000678V3029,XL,Beige,1,26.57,26.57,26.57,0,False,
27000,10889,P000405,SKU000405V1828,XS,Brown,1,26.57,26.57,26.57,0,False,
27001,10890,P000545,SKU000545V2438,XXL,Black,1,22.09,22.09,22.09,0,False,
27002,10890,P000474,SKU000474V2111,L,Gray,1,22.09,22.09,22.09,1.59,False,
27003,10891,P000262,SKU000262V1175,M,White,1,17.98,17.98,17.98,0,False,
27004,10891,P000191,SKU000191V845,XL,Brown,2,8.99,17.98,17.98,0,False,
27005,10891,P000143,SKU000143V632,XL,Red,1,17.98,17.98,17.98,1.03,False,
27006,10891,P000497,SKU000497V2214,XL,Red,2,8.99,17.98,17.98,0,False,
27007,10892,P000192,SKU000192V847,S,Green,1,20.1,20.1,20.1,0,False,
27008,10892,P000706,SKU000706V3154,XXL,Black,1,20.1,20.1,20.1,0,False,
27009,10892,P000044,SKU000044V206,M,Navy,1,20.1,20.1,20.1,0,False,
27010,10892,P000652,SKU000652V2915,L,Gray,1,20.1,20.1,20.1,0,False,
27011,10893,P000640,SKU000640V2864,M,Navy,1,23.41,23.41,23.41,0,False,
27012,10893,P000378,SKU000378V1699,XL,Brown,1,23.41,23.41,23.41,0,False,
27013,10894,P000364,SKU000364V1639,S,Gray,1,13.57,13.57,13.57,0.88,True,
27014,10894,P000602,SKU000602V2689,XXL,White,1,13.57,13.57,13.57,0.4,False,
27015,10894,P000414,SKU000414V1868,XS,Navy,1,13.57,13.57,13.57,0,False,
27016,10895,P000669,SKU000669V2988,L,Beige,1,21.9,21.9,21.9,1.73,False,
27017,10895,P000127,SKU000127V566,M,White,1,21.9,21.9,21.9,0,False,
27018,10895,P000256,SKU000256V1151,XL,Beige,1,21.9,21.9,21.9,0,False,
27019,10896,P000306,SKU000306V1378,L,Black,1,61.27,61.27,61.27,0,False,
27020,10897,P000466,SKU000466V2087,XL,Brown,1,83.24,83.24,83.24,0,False,
27021,10898,P000544,SKU000544V2435,L,White,1,51.22,51.22,51.22,0,False,
27022,10899,P000348,SKU000348V1568,L,Red,1,21.77,21.77,21.77,0,False,
27023,10899,P000609,SKU000609V2719,L,Blue,1,21.77,21.77,21.77,0,False,
27024,10899,P000298,SKU000298V1341,XL,Red,1,21.77,21.77,21.77,0,False,
27025,10900,P000145,SKU000145V638,L,Blue,1,12.59,12.59,12.59,0,False,
27026,10900,P000627,SKU000627V2801,S,White,1,12.59,12.59,12.59,0,False,
27027,10900,P000362,SKU000362V1628,L,Green,1,12.59,12.59,12.59,0,False,
27028,10901,P000118,SKU000118V531,XXL,Black,1,14.5,14.5,14.5,0.44,False,
27029,10901,P000185,SKU000185V822,S,Blue,1,14.5,14.5,14.5,0.38,True,
27030,10901,P000258,SKU000258V1158,M,Beige,1,14.5,14.5,14.5,0,False,
27031,10902,P000610,SKU000610V2725,XS,Pink,1,13.05,13.05,13.05,0,False,
27032,10902,P000606,SKU000606V2705,XXL,Red,2,6.53,13.06,13.06,0,False,
27033,10902,P000186,SKU000186V826,XXL,Green,2,6.53,13.06,13.06,0,False,
27034,10903,P000291,SKU000291V1308,M,Green,1,32.81,32.81,32.81,0,False,
27035,10903,P000687,SKU000687V3075,S,Blue,1,32.81,32.81,32.81,0,False,
27036,10904,P000218,SKU000218V970,L,Navy,2,33.41,66.82,66.82,0,False,
27037,10905,P000681,SKU000681V3043,L,White,1,66.96,66.96,66.96,0,False,
27038,10906,P000208,SKU000208V924,M,Brown,1,12.81,12.81,12.81,0,False,
27039,10906,P000705,SKU000705V3148,XL,White,1,12.81,12.81,12.81,0,False,
27040,10906,P000358,SKU000358V1611,M,Gray,1,12.81,12.81,12.81,0,False,
27041,10906,P000208,SKU000208V924,M,Brown,1,12.81,12.81,12.81,1.08,False,
27042,10907,P000248,SKU000248V1116,XL,Pink,1,82.78,82.78,82.78,0,False,
27043,10908,P000203,SKU000203V901,XL,Beige,1,22.67,22.67,22.67,1.02,False,
27044,10908,P000285,SKU000285V1280,XXL,Beige,1,22.67,22.67,22.67,0,False,
27045,10909,P000179,SKU000179V794,S,Beige,1,51.63,51.63,51.63,0,False,He watch.
27046,10910,P000307,SKU000307V1380,S,White,1,21.89,21.89,21.89,0.22,False,
27047,10910,P000317,SKU000317V1423,XXL,Red,1,21.89,21.89,21.89,0,False,
27048,10910,P000206,SKU000206V916,S,Navy,1,21.89,21.89,21.89,0,False,
27049,10911,P000396,SKU000396V1785,M,Beige,1,19.58,19.58,19.58,0,False,
27050,10911,P000149,SKU000149V659,XS,Pink,1,19.58,19.58,19.58,1.02,False,
27051,10911,P000360,SKU000360V1622,L,Red,1,19.58,19.58,19.58,0,False,
27052,10912,P000547,SKU000547V2445,L,Green,1,59.25,59.25,59.25,0,False,
27053,10913,P000204,SKU000204V904,XXL,White,1,15.99,15.99,15.99,0,False,
27054,10913,P000520,SKU000520V2323,XL,Gray,1,15.99,15.99,15.99,0,False,
27055,10913,P000152,SKU000152V672,XS,Black,1,15.99,15.99,15.99,0,False,
27056,10913,P000668,SKU000668V2985,XL,Navy,1,15.99,15.99,15.99,0,False,
27057,10914,P000366,SKU000366V1646,XS,Green,1,25.01,25.01,25.01,0,False,
27058,10914,P000581,SKU000581V2592,XL,Pink,1,25.01,25.01,25.01,0,False,Claim she area.
27059,10914,P000333,SKU000333V1496,XS,Pink,1,25.01,25.01,25.01,0,False,
27060,10915,P000204,SKU000204V904,XXL,White,1,14.66,14.66,14.66,0,False,
27061,10915,P000449,SKU000449V2018,L,Gray,1,14.66,14.66,14.66,0,False,
27062,10915,P000103,SKU000103V475,S,Beige,1,14.66,14.66,14.66,0,False,
27063,10915,P000137,SKU000137V609,XS,Red,1,14.66,14.66,14.66,0,False,
27064,10916,P000362,SKU000362V1628,L,Green,1,77.29,77.29,77.29,0,False,
27065,10917,P000330,SKU000330V1480,XS,Pink,1,17.32,17.32,17.32,0,False,
27066,10917,P000221,SKU000221V982,XS,Black,1,17.32,17.32,17.32,0,False,
27067,10917,P000504,SKU000504V2250,L,Green,1,17.32,17.32,17.32,0,False,
27068,10917,P000312,SKU000312V1405,XL,Gray,1,17.32,17.32,17.32,0.65,False,
27069,10918,P000620,SKU000620V2776,XXL,Pink,1,21.68,21.68,21.68,0,False,
27070,10918,P000670,SKU000670V2989,M,Brown,1,21.68,21.68,21.68,0,False,
27071,10918,P000071,SKU000071V325,XL,Pink,1,21.68,21.68,21.68,0,False,
27072,10919,P000019,SKU000019V090,XS,Brown,1,12.11,12.11,12.11,0,False,
27073,10919,P000086,SKU000086V391,M,Gray,1,12.11,12.11,12.11,0,False,
27074,10919,P000168,SKU000168V749,L,Brown,1,12.11,12.11,12.11,0,False,
27075,10919,P000264,SKU000264V1180,XXL,Red,1,12.11,12.11,12.11,0.72,False,
27076,10920,P000003,SKU000003V015,XXL,Navy,1,18.83,18.83,18.83,0,False,
27077,10920,P000574,SKU000574V2560,XS,Brown,1,18.83,18.83,18.83,0,False,
27078,10920,P000284,SKU000284V1279,XXL,Navy,1,18.83,18.83,18.83,0,False,
27079,10921,P000423,SKU000423V1908,XXL,Gray,2,8.81,17.62,17.62,0,False,
27080,10921,P000351,SKU000351V1582,L,Pink,1,17.62,17.62,17.62,0,False,
27081,10921,P000283,SKU000283V1271,M,Pink,1,17.62,17.62,17.62,0.21,False,
27082,10921,P000011,SKU000011V045,S,Beige,1,17.62,17.62,17.62,1.08,False,
27083,10922,P000092,SKU000092V420,L,Gray,1,17.33,17.33,17.33,1.61,False,
27084,10922,P000668,SKU000668V2985,XL,Navy,1,17.33,17.33,17.33,0,False,
27085,10922,P000343,SKU000343V1544,S,Red,1,17.33,17.33,17.33,0,False,
27086,10923,P000440,SKU000440V1980,S,Pink,1,47.15,47.15,47.15,4.22,False,
27087,10924,P000124,SKU000124V551,XL,Navy,1,41.62,41.62,41.62,3.73,False,
27088,10925,P000523,SKU000523V2338,XS,Pink,1,19.34,19.34,19.34,0,False,
27089,10925,P000606,SKU000606V2704,S,Beige,1,19.34,19.34,19.34,0,False,
27090,10925,P000297,SKU000297V1333,XL,Gray,2,9.67,19.34,19.34,0.41,False,Ball central mouth.
27091,10926,P000552,SKU000552V2466,M,Brown,1,54.83,54.83,54.83,2.26,False,
27092,10927,P000023,SKU000023V112,S,Pink,1,19.5,19.5,19.5,0,False,
27093,10927,P000269,SKU000269V1206,XXL,Blue,1,19.5,19.5,19.5,1.04,False,
27094,10927,P000407,SKU000407V1837,XS,Red,1,19.5,19.5,19.5,0.63,False,
27095,10928,P000653,SKU000653V2922,XL,Brown,1,13.72,13.72,13.72,0,False,Clearly.
27096,10928,P000177,SKU000177V784,XL,Blue,1,13.72,13.72,13.72,0,False,
27097,10928,P000111,SKU000111V504,M,Blue,1,13.72,13.72,13.72,0,False,
27098,10929,P000352,SKU000352V1586,M,Pink,1,23.8,23.8,23.8,0,False,
27099,10929,P000229,SKU000229V1024,L,Pink,1,23.8,23.8,23.8,0,False,
27100,10929,P000268,SKU000268V1203,XS,Green,1,23.8,23.8,23.8,0,False,
27101,10930,P000646,SKU000646V2890,XS,Brown,1,18.88,18.88,18.88,0,False,
27102,10930,P000354,SKU000354V1595,L,Blue,1,18.88,18.88,18.88,0,False,
27103,10931,P000415,SKU000415V1872,S,Green,1,13.73,13.73,13.73,0.5,False,
27104,10931,P000386,SKU000386V1739,XL,Green,1,13.73,13.73,13.73,0,False,Later simple.
27105,10931,P000150,SKU000150V662,XS,Brown,1,13.73,13.73,13.73,0.7,False,
27106,10931,P000283,SKU000283V1273,L,Gray,1,13.73,13.73,13.73,0,False,
27107,10932,P000556,SKU000556V2485,M,Gray,1,16.36,16.36,16.36,0,False,
27108,10932,P000389,SKU000389V1755,XXL,Red,1,16.36,16.36,16.36,0,False,
27109,10932,P000245,SKU000245V1101,XL,Gray,1,16.36,16.36,16.36,0,False,
27110,10932,P000329,SKU000329V1474,L,Navy,1,16.36,16.36,16.36,0,False,
27111,10933,P000436,SKU000436V1966,XS,Gray,1,18.59,18.59,18.59,0,False,
27112,10933,P000422,SKU000422V1907,L,White,1,18.59,18.59,18.59,1.35,False,
27113,10933,P000518,SKU000518V2312,XL,Brown,1,18.59,18.59,18.59,1.76,False,
27114,10933,P000563,SKU000563V2516,XXL,Navy,1,18.59,18.59,18.59,0,False,
27115,10934,P000451,SKU000451V2027,S,Gray,1,53.02,53.02,53.02,0,False,
27116,10935,P000253,SKU000253V1140,S,Blue,1,16.48,16.48,16.48,0,False,Moment forget letter.
27117,10935,P000204,SKU000204V905,XL,Green,1,16.48,16.48,16.48,0,False,
27118,10935,P000705,SKU000705V3151,S,Red,1,16.48,16.48,16.48,0,False,
27119,10936,P000326,SKU000326V1463,S,Blue,1,27.97,27.97,27.97,0,False,
27120,10936,P000461,SKU000461V2064,XL,White,1,27.97,27.97,27.97,0,False,
27121,10936,P000674,SKU000674V3012,M,Green,2,13.98,27.96,27.96,0,False,
27122,10937,P000331,SKU000331V1485,L,Blue,1,32.38,32.38,32.38,0,False,
27123,10937,P000404,SKU000404V1821,XL,Red,1,32.38,32.38,32.38,0.02,False,
27124,10938,P000635,SKU000635V2840,L,Red,1,21.95,21.95,21.95,0,False,
27125,10938,P000024,SKU000024V118,S,Black,1,21.95,21.95,21.95,0,False,
27126,10938,P000016,SKU000016V073,M,Gray,1,21.95,21.95,21.95,0,False,
27127,10938,P000518,SKU000518V2315,L,Black,1,21.95,21.95,21.95,0,False,
27128,10939,P000604,SKU000604V2698,M,Pink,1,26.36,26.36,26.36,1.84,False,
27129,10939,P000518,SKU000518V2314,M,Brown,1,26.36,26.36,26.36,0,False,
27130,10940,P000271,SKU000271V1217,XS,Red,1,61.53,61.53,61.53,3.02,False,
27131,10941,P000027,SKU000027V129,XS,White,1,14.81,14.81,14.81,0,False,
27132,10941,P000669,SKU000669V2987,S,Blue,1,14.81,14.81,14.81,0,False,
27133,10941,P000088,SKU000088V404,XL,White,1,14.81,14.81,14.81,0,False,
27134,10942,P000195,SKU000195V857,L,Blue,1,43.25,43.25,43.25,0,False,
27135,10943,P000018,SKU000018V083,L,Green,1,38.62,38.62,38.62,0,False,
27136,10943,P000040,SKU000040V186,L,Black,1,38.62,38.62,38.62,0,False,
27137,10944,P000428,SKU000428V1933,L,Brown,1,18.19,18.19,18.19,0,False,
27138,10944,P000363,SKU000363V1636,L,Pink,1,18.19,18.19,18.19,0,False,
27139,10944,P000565,SKU000565V2525,XS,Black,1,18.19,18.19,18.19,1.18,False,
27140,10945,P000106,SKU000106V484,M,Black,1,16.66,16.66,16.66,0.13,False,Value husband seat.
27141,10945,P000520,SKU000520V2324,L,White,1,16.66,16.66,16.66,0,False,
27142,10945,P000651,SKU000651V2911,M,Pink,1,16.66,16.66,16.66,0,False,
27143,10945,P000181,SKU000181V808,XL,White,1,16.66,16.66,16.66,0,False,
27144,10946,P000286,SKU000286V1289,M,Pink,1,15.27,15.27,15.27,0,False,
27145,10946,P000333,SKU000333V1495,L,Navy,1,15.27,15.27,15.27,0.41,False,
27146,10946,P000324,SKU000324V1454,XXL,Pink,1,15.27,15.27,15.27,1.46,False,
27147,10947,P000195,SKU000195V859,M,Beige,1,21.02,21.02,21.02,0,False,
27148,10947,P000513,SKU000513V2291,L,Gray,1,21.02,21.02,21.02,0,False,
27149,10948,P000010,SKU000010V043,S,Black,1,34.47,34.47,34.47,0,False,
27150,10948,P000109,SKU000109V496,XXL,Green,1,34.47,34.47,34.47,3.4,False,
27151,10949,P000333,SKU000333V1498,S,Pink,1,43.18,43.18,43.18,0,False,
27152,10950,P000319,SKU000319V1433,XL,Pink,1,14.55,14.55,14.55,0,False,
27153,10950,P000160,SKU000160V705,S,Black,1,14.55,14.55,14.55,0.22,True,
27154,10950,P000501,SKU000501V2232,S,Gray,2,7.28,14.56,14.56,0,False,
27155,10951,P000195,SKU000195V860,XS,Navy,1,19.33,19.33,19.33,0,False,
27156,10951,P000633,SKU000633V2827,L,Gray,1,19.33,19.33,19.33,0,False,
27157,10951,P000007,SKU000007V028,L,Gray,1,19.33,19.33,19.33,0.16,False,
27158,10951,P000497,SKU000497V2217,XS,Green,1,19.33,19.33,19.33,0,False,
27159,10952,P000351,SKU000351V1584,L,Navy,1,21.17,21.17,21.17,0,False,
27160,10952,P000705,SKU000705V3150,M,Beige,1,21.17,21.17,21.17,0,False,
27161,10952,P000099,SKU000099V452,S,Green,1,21.17,21.17,21.17,2.08,False,
27162,10953,P000429,SKU000429V1938,M,Beige,1,65.87,65.87,65.87,0,False,
27163,10954,P000327,SKU000327V1465,M,Blue,1,14.22,14.22,14.22,0,False,
27164,10954,P000106,SKU000106V485,XS,Black,1,14.22,14.22,14.22,0.34,False,
27165,10954,P000472,SKU000472V2106,XXL,Blue,1,14.22,14.22,14.22,0,False,
27166,10954,P000109,SKU000109V499,XXL,Navy,1,14.22,14.22,14.22,0,False,
27167,10955,P000575,SKU000575V2563,M,Brown,1,20.02,20.02,20.02,0,False,
27168,10955,P000378,SKU000378V1697,XXL,Black,1,20.02,20.02,20.02,0,False,
27169,10955,P000123,SKU000123V547,S,White,1,20.02,20.02,20.02,0,False,
27170,10956,P000025,SKU000025V121,XXL,Green,1,25.53,25.53,25.53,0.24,False,
27171,10956,P000407,SKU000407V1836,XXL,Navy,1,25.53,25.53,25.53,0,True,
27172,10957,P000395,SKU000395V1781,L,Red,2,20.18,40.36,40.36,0,False,
27173,10957,P000566,SKU000566V2532,M,Red,2,20.18,40.36,40.36,0,False,
27174,10958,P000080,SKU000080V365,M,Green,2,5.26,10.52,10.52,0,False,
27175,10958,P000563,SKU000563V2514,XL,Pink,1,10.52,10.52,10.52,0.91,False,
27176,10958,P000691,SKU000691V3094,L,Black,1,10.52,10.52,10.52,0,False,
27177,10958,P000393,SKU000393V1773,L,Navy,1,10.52,10.52,10.52,0.12,False,
27178,10959,P000192,SKU000192V847,S,Green,1,41.1,41.1,41.1,0,False,
27179,10959,P000227,SKU000227V1014,S,Blue,1,41.1,41.1,41.1,0,False,
27180,10960,P000589,SKU000589V2633,XL,Black,1,50.55,50.55,50.55,0,False,
27181,10961,P000133,SKU000133V593,M,Brown,1,15.6,15.6,15.6,0,False,
27182,10961,P000650,SKU000650V2905,S,Black,1,15.6,15.6,15.6,0.77,False,
27183,10962,P000669,SKU000669V2986,M,Navy,1,18.19,18.19,18.19,0,False,
27184,10962,P000269,SKU000269V1206,XXL,Blue,1,18.19,18.19,18.19,0,True,
27185,10962,P000608,SKU000608V2713,XXL,Black,1,18.19,18.19,18.19,0,False,
27186,10962,P000161,SKU000161V714,M,Blue,1,18.19,18.19,18.19,0,False,
27187,10963,P000701,SKU000701V3136,S,Brown,1,29.04,29.04,29.04,0,False,
27188,10963,P000381,SKU000381V1717,XL,Navy,1,29.04,29.04,29.04,0.08,False,
27189,10964,P000709,SKU000709V3167,XS,Black,1,27.11,27.11,27.11,2.58,False,
27190,10964,P000216,SKU000216V959,XS,Black,1,27.11,27.11,27.11,0,False,
27191,10964,P000350,SKU000350V1574,L,Red,1,27.11,27.11,27.11,2.26,False,
27192,10965,P000088,SKU000088V403,L,Green,1,13.09,13.09,13.09,0,False,
27193,10965,P000229,SKU000229V1024,L,Pink,1,13.09,13.09,13.09,0,False,
27194,10965,P000589,SKU000589V2633,XL,Black,1,13.09,13.09,13.09,0,False,
27195,10965,P000063,SKU000063V293,S,Blue,1,13.09,13.09,13.09,0.67,False,
27196,10966,P000132,SKU000132V589,XL,Red,2,16.43,32.86,32.86,0,False,
27197,10966,P000552,SKU000552V2466,M,Brown,2,16.43,32.86,32.86,0,False,
27198,10967,P000069,SKU000069V315,S,Navy,1,34.97,34.97,34.97,0,False,
27199,10967,P000348,SKU000348V1567,XXL,Blue,1,34.97,34.97,34.97,0,False,
27200,10968,P000390,SKU000390V1760,M,Navy,1,40.34,40.34,40.34,0,False,
27201,10968,P000167,SKU000167V744,XXL,Blue,1,40.34,40.34,40.34,0,False,
27202,10969,P000398,SKU000398V1795,XL,Pink,1,28.3,28.3,28.3,0,False,
27203,10969,P000149,SKU000149V656,S,Blue,1,28.3,28.3,28.3,0,False,
27204,10970,P000003,SKU000003V012,M,Beige,1,13.76,13.76,13.76,0,False,
27205,10970,P000621,SKU000621V2779,M,Gray,2,6.88,13.76,13.76,0,False,
27206,10970,P000617,SKU000617V2756,S,Black,1,13.76,13.76,13.76,0,False,
27207,10970,P000609,SKU000609V2719,L,Blue,2,6.88,13.76,13.76,1.37,False,
27208,10971,P000698,SKU000698V3124,M,White,1,21.35,21.35,21.35,1.24,False,
27209,10971,P000376,SKU000376V1688,XXL,Red,1,21.35,21.35,21.35,0,False,
27210,10971,P000068,SKU000068V311,M,Brown,1,21.35,21.35,21.35,0,False,
27211,10972,P000079,SKU000079V359,L,Brown,2,13.43,26.86,26.86,0,False,
27212,10972,P000283,SKU000283V1270,XXL,Green,2,13.43,26.86,26.86,0,False,
27213,10973,P000127,SKU000127V569,S,Brown,1,25.67,25.67,25.67,0,True,
27214,10973,P000196,SKU000196V863,XS,Green,1,25.67,25.67,25.67,0,False,
27215,10973,P000039,SKU000039V181,S,Gray,1,25.67,25.67,25.67,0,False,
27216,10974,P000650,SKU000650V2905,S,Black,1,49.23,49.23,49.23,0,False,
27217,10975,P000357,SKU000357V1605,XXL,Gray,1,20.88,20.88,20.88,0,False,
27218,10975,P000043,SKU000043V201,L,Beige,1,20.88,20.88,20.88,0.71,False,
27219,10975,P000276,SKU000276V1237,S,Green,1,20.88,20.88,20.88,0,False,
27220,10976,P000690,SKU000690V3087,M,Blue,1,23.08,23.08,23.08,0,False,
27221,10976,P000100,SKU000100V458,S,Navy,1,23.08,23.08,23.08,0.34,False,
27222,10977,P000395,SKU000395V1778,L,Brown,1,18.81,18.81,18.81,0,False,
27223,10977,P000112,SKU000112V508,M,Blue,1,18.81,18.81,18.81,0,False,
27224,10977,P000086,SKU000086V393,L,Blue,1,18.81,18.81,18.81,0,False,
27225,10978,P000678,SKU000678V3032,XL,Gray,1,39.06,39.06,39.06,0,False,
27226,10979,P000004,SKU000004V019,M,Black,1,64.19,64.19,64.19,0,True,
27227,10980,P000644,SKU000644V2882,XS,Blue,1,9.82,9.82,9.82,0,False,
27228,10980,P000223,SKU000223V992,XS,Beige,1,9.82,9.82,9.82,0,False,
