customer_id,tier_level,points_balance,points_lifetime,tier_start_date,next_tier_threshold,birthday_month,anniversary_date,preferred_categories,communication_preferences,vip_status,last_tier_review
2715,silver,1870,3101,2024-02-01,2000,6,2024-06-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
2716,bronze,700,7041,2024-09-10,1000,12,2022-12-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-14
2717,bronze,217,11217,2024-07-13,1000,4,2023-03-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
2718,bronze,1226,8661,2024-10-13,1000,4,2024-12-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
2719,bronze,926,9466,2024-10-10,1000,11,2023-12-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-11
2720,platinum,1305,5861,2024-03-03,10000,12,2024-03-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-13
2721,bronze,2449,5596,2024-07-25,1000,8,2023-04-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-03
2722,bronze,312,9298,2024-09-02,1000,1,2024-08-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-24
2723,bronze,4496,2814,2024-07-16,1000,11,2024-01-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-01
2724,bronze,1087,11533,2024-10-09,1000,8,2023-06-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-23
2725,silver,3617,12776,2024-01-07,2000,9,2024-07-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-30
2726,bronze,4268,14114,2024-07-01,1000,7,2023-02-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-02
2727,bronze,1054,153,2024-05-12,1000,12,2023-07-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-10
2728,bronze,2293,8513,2024-05-24,1000,1,2022-05-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-10
2729,bronze,2343,5269,2024-01-10,1000,4,2022-12-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-12
2730,gold,2124,158,2024-08-29,5000,8,2022-08-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-18
2731,bronze,2715,14907,2024-05-11,1000,6,2024-10-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
2732,bronze,2892,5871,2024-04-09,1000,12,2023-10-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
2733,bronze,4120,4590,2024-05-24,1000,12,2024-03-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-13
2734,bronze,4915,2499,2024-03-15,1000,9,2021-12-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-13
2735,silver,1073,9389,2024-06-16,2000,10,2022-05-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-01
2736,bronze,1616,10946,2024-10-08,1000,11,2023-10-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-09
2737,bronze,2666,1449,2024-08-21,1000,5,2024-08-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-13
2738,bronze,3198,4265,2024-03-27,1000,12,2022-07-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-03
2739,bronze,1500,12395,2024-04-12,1000,8,2022-01-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-26
2740,platinum,4340,11570,2024-05-29,10000,4,2024-09-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-17
2741,bronze,1711,10076,2024-08-30,1000,2,2023-06-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-15
2742,bronze,1256,2157,2024-03-29,1000,4,2023-10-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
2743,bronze,2583,5632,2024-04-04,1000,11,2023-12-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-25
2744,bronze,2963,5634,2024-09-28,1000,10,2024-10-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-24
2745,silver,1987,7274,2024-04-16,2000,9,2022-07-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-14
2746,bronze,4485,12760,2024-07-05,1000,9,2024-03-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-18
2747,bronze,1051,2684,2024-07-29,1000,8,2022-12-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-02
2748,bronze,1252,8512,2024-09-15,1000,13,2023-03-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-19
2749,bronze,48,3840,2024-09-03,1000,3,2022-02-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
2750,gold,1865,5588,2024-03-28,5000,3,2023-09-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-18
2751,bronze,4220,11622,2024-06-12,1000,6,2024-12-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
2752,bronze,3778,11368,2024-10-03,1000,12,2023-11-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-02
2753,bronze,440,13277,2024-03-30,1000,6,2023-04-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-17
2754,bronze,4302,6530,2024-05-18,1000,3,2022-06-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-13
2755,silver,3489,3783,2024-04-08,2000,9,2022-12-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-07
2756,bronze,1063,1008,2024-04-24,1000,5,2022-09-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-06
2757,bronze,568,3377,2024-02-23,1000,3,2022-02-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-02
2758,bronze,4090,10245,2024-10-11,1000,9,2024-03-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-13
2759,bronze,241,3382,2024-03-10,1000,3,2024-02-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-04
2760,platinum,4428,2088,2024-05-07,10000,12,2022-05-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-10
2761,bronze,3771,6063,2024-02-23,1000,6,2022-05-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-10
2762,bronze,4886,2804,2024-02-07,1000,9,2024-01-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-13
2763,bronze,2840,7484,2024-07-02,1000,13,2023-01-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-11
2764,bronze,281,1611,2024-02-05,1000,11,2022-01-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
2765,silver,1508,5476,2024-08-03,2000,4,2023-08-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-08
2766,bronze,1291,3776,2024-02-19,1000,1,2021-12-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-05
2767,bronze,402,11896,2024-02-24,1000,2,2024-08-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-05
2768,bronze,3398,5391,2024-05-15,1000,3,2022-11-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-12
2769,bronze,2983,12665,2024-01-26,1000,6,2022-10-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-31
2770,gold,3067,2860,2024-02-21,5000,12,2022-03-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-27
2771,bronze,3233,8365,2024-04-10,1000,6,2023-04-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-12
2772,bronze,4573,9369,2024-01-11,1000,10,2023-04-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-08
2773,bronze,1644,10968,2024-01-20,1000,10,2023-10-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-19
2774,bronze,816,12923,2024-03-20,1000,4,2022-03-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-04
2775,silver,4618,2243,2024-06-22,2000,8,2024-01-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-17
2776,bronze,2304,526,2024-08-31,1000,11,2024-10-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-18
2777,bronze,538,12411,2024-05-27,1000,13,2024-09-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-22
2778,bronze,1115,1072,2024-02-21,1000,9,2024-06-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-11
2779,bronze,2132,8145,2024-01-18,1000,11,2022-03-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-14
2780,platinum,909,6592,2024-04-25,10000,11,2022-01-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-12
2781,bronze,1688,3093,2024-04-17,1000,2,2024-04-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-01
2782,bronze,4529,3016,2024-10-07,1000,2,2024-05-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-06
2783,bronze,672,4669,2024-06-13,1000,4,2023-06-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
2784,bronze,1224,2361,2024-06-06,1000,8,2023-11-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
2785,silver,3208,3407,2024-02-18,2000,9,2022-05-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-03
2786,bronze,4810,7940,2024-01-18,1000,5,2023-06-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-12
2787,bronze,4726,720,2024-10-14,1000,8,2022-07-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
2788,bronze,2482,2983,2024-01-21,1000,7,2023-03-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-12
2789,bronze,731,2203,2024-03-03,1000,6,2023-04-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-08
2790,gold,963,5850,2024-02-29,5000,3,2024-12-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-28
2791,bronze,4731,11843,2024-08-16,1000,7,2022-09-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-26
2792,bronze,4055,8804,2024-01-24,1000,1,2023-04-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-19
2793,bronze,2454,4590,2024-08-25,1000,12,2023-10-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-02
2794,bronze,4241,12403,2024-09-10,1000,10,2023-11-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-07
2795,silver,999,4073,2024-06-27,2000,12,2022-02-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-22
2796,bronze,3233,9070,2024-06-17,1000,11,2022-06-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-14
2797,bronze,2024,5223,2024-04-04,1000,4,2022-10-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-21
2798,bronze,707,7469,2024-08-26,1000,8,2022-07-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-22
2799,bronze,2620,14289,2024-06-21,1000,11,2024-10-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-23
2800,platinum,2830,7882,2024-07-25,10000,4,2024-06-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-14
2801,bronze,426,3084,2024-03-13,1000,8,2024-05-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-26
2802,bronze,4043,4256,2024-01-06,1000,5,2023-02-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-25
2803,bronze,1642,11780,2024-06-15,1000,5,2024-07-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-31
2804,bronze,3312,4908,2024-09-10,1000,3,2023-12-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-23
2805,silver,364,7292,2024-06-11,2000,1,2022-10-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-08
2806,bronze,3759,7579,2024-09-29,1000,7,2022-01-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-12
2807,bronze,4889,2261,2024-09-29,1000,11,2022-02-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-19
2808,bronze,1776,13142,2024-08-19,1000,8,2023-08-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-03
2809,bronze,805,10563,2024-09-02,1000,12,2022-10-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-22
2810,gold,3798,14929,2024-10-03,5000,3,2024-02-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-04
2811,bronze,2714,4822,2024-01-26,1000,10,2023-10-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
2812,bronze,2452,3624,2024-02-13,1000,12,2023-01-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-22
2813,bronze,303,11372,2024-06-30,1000,1,2024-01-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-28
2814,bronze,4610,987,2024-03-02,1000,6,2023-01-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
2815,silver,530,3521,2024-05-10,2000,6,2022-10-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-29
2816,bronze,190,4161,2024-06-24,1000,12,2022-04-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-06
2817,bronze,1262,4538,2024-03-07,1000,3,2024-01-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-30
2818,bronze,1442,261,2024-07-03,1000,9,2023-06-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-20
2819,bronze,1923,9339,2024-08-07,1000,6,2024-03-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-10
2820,platinum,2820,10597,2024-01-02,10000,9,2024-04-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
2821,bronze,1822,1242,2024-02-22,1000,3,2022-09-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-04
2822,bronze,2281,9190,2024-04-28,1000,11,2024-04-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-09
2823,bronze,3673,13166,2024-03-26,1000,10,2022-08-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-15
2824,bronze,1360,5801,2024-01-12,1000,9,2023-07-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-17
2825,silver,230,12539,2024-03-29,2000,4,2023-06-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-28
2826,bronze,4974,7350,2024-06-11,1000,3,2023-06-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-14
2827,bronze,309,13832,2024-07-22,1000,5,2024-09-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-30
2828,bronze,958,8321,2024-08-28,1000,8,2022-10-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
2829,bronze,2820,8676,2024-01-14,1000,6,2023-03-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-14
2830,gold,4709,11651,2024-07-05,5000,8,2022-04-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
2831,bronze,2592,11557,2024-07-21,1000,8,2024-11-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-06
2832,bronze,939,5308,2024-05-22,1000,10,2022-03-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-25
2833,bronze,3604,12469,2024-04-23,1000,9,2023-07-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-28
2834,bronze,2145,705,2024-01-12,1000,2,2024-08-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-14
2835,silver,4921,3010,2024-01-25,2000,9,2024-06-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-07
2836,bronze,3814,6483,2024-03-07,1000,10,2024-06-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-10
2837,bronze,517,9098,2024-02-28,1000,13,2024-05-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-03
2838,bronze,2616,9841,2024-08-14,1000,4,2024-11-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
2839,bronze,3225,14020,2024-02-27,1000,4,2022-06-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-23
2840,platinum,1,8374,2024-07-18,10000,2,2024-09-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-13
2841,bronze,39,8278,2024-06-29,1000,4,2022-05-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-24
2842,bronze,4204,13224,2024-03-01,1000,11,2024-10-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-22
2843,bronze,2431,3374,2024-06-28,1000,1,2022-02-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-25
2844,bronze,843,6535,2024-09-05,1000,4,2023-12-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-11
2845,silver,4661,2243,2024-03-15,2000,2,2024-12-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-12
2846,bronze,161,10477,2024-06-13,1000,3,2024-08-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-16
2847,bronze,574,4839,2024-05-30,1000,10,2023-09-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-09
2848,bronze,1930,11170,2024-07-15,1000,8,2023-03-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
2849,bronze,2535,2402,2024-06-28,1000,2,2022-03-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-09
2850,gold,4600,376,2024-09-20,5000,6,2024-01-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-07
2851,bronze,241,4339,2024-05-02,1000,1,2022-04-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-18
2852,bronze,4274,10427,2024-09-11,1000,1,2023-04-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-05
2853,bronze,2029,10554,2024-05-23,1000,4,2023-10-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-31
2854,bronze,2049,14176,2024-10-27,1000,4,2024-06-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-26
2855,silver,625,2906,2024-04-29,2000,5,2022-01-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-24
2856,bronze,224,9208,2024-06-25,1000,12,2023-05-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-08
2857,bronze,1956,5308,2024-10-10,1000,6,2023-08-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-24
2858,bronze,766,4078,2024-06-06,1000,1,2022-07-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-01
2859,bronze,2482,6088,2024-02-28,1000,5,2024-06-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-21
2860,platinum,645,866,2024-06-10,10000,6,2023-03-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-07
2861,bronze,1853,6457,2024-10-11,1000,10,2024-04-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-07
2862,bronze,3140,1109,2024-01-08,1000,4,2023-07-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-19
2863,bronze,3976,10786,2024-02-15,1000,6,2024-12-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-05
2864,bronze,1118,9728,2024-05-15,1000,2,2023-08-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-12
2865,silver,4887,10953,2024-06-08,2000,3,2023-06-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-17
2866,bronze,3143,705,2024-05-05,1000,12,2022-06-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-27
2867,bronze,1212,7452,2024-09-21,1000,2,2024-03-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-15
2868,bronze,1140,11973,2024-06-29,1000,7,2024-04-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
2869,bronze,4426,9527,2024-09-06,1000,9,2024-11-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-24
2870,gold,2713,2246,2024-03-06,5000,13,2024-10-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-25
2871,bronze,4300,7324,2024-09-11,1000,12,2022-11-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-16
2872,bronze,2804,14278,2024-02-27,1000,2,2022-05-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-02
2873,bronze,3505,14584,2024-04-02,1000,13,2024-11-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-20
2874,bronze,3224,8388,2024-10-27,1000,5,2023-12-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-15
2875,silver,1422,10655,2024-03-04,2000,10,2023-12-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-12
2876,bronze,4398,13104,2024-02-20,1000,10,2024-05-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-08
2877,bronze,415,8431,2024-07-07,1000,13,2024-05-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-23
2878,bronze,4254,2654,2024-09-20,1000,2,2023-06-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
2879,bronze,2132,1159,2024-05-18,1000,12,2024-07-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
2880,platinum,663,1480,2024-01-03,10000,11,2023-07-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-26
2881,bronze,1989,5679,2024-07-11,1000,6,2023-10-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-12
2882,bronze,3998,9091,2024-09-28,1000,11,2022-07-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-04
2883,bronze,3925,1223,2024-07-23,1000,6,2022-03-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
2884,bronze,1695,8220,2024-10-07,1000,6,2022-02-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-27
2885,silver,1003,13791,2024-10-22,2000,10,2024-11-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-02
2886,bronze,432,3997,2024-05-18,1000,4,2022-05-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-20
2887,bronze,4714,11923,2024-06-26,1000,6,2022-09-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
2888,bronze,301,11065,2024-01-29,1000,2,2023-06-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-22
2889,bronze,2656,11972,2024-06-01,1000,8,2024-09-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
2890,gold,3469,2289,2024-04-06,5000,9,2024-08-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-10
2891,bronze,4788,5168,2024-10-20,1000,9,2022-08-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-08
2892,bronze,4923,12817,2024-05-01,1000,12,2024-06-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-04
2893,bronze,641,8512,2024-04-02,1000,11,2022-05-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-24
2894,bronze,2812,13547,2024-07-22,1000,5,2024-05-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
2895,silver,771,4667,2024-09-24,2000,10,2023-10-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-31
2896,bronze,1516,14457,2024-01-28,1000,3,2024-05-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-25
2897,bronze,117,13353,2024-05-24,1000,6,2022-11-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-05
2898,bronze,1879,1163,2024-04-26,1000,8,2024-01-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-18
2899,bronze,2158,9910,2024-04-14,1000,10,2022-06-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
2900,platinum,2037,12790,2024-01-21,10000,10,2024-04-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
