mention_id,customer_id,platform,post_url,username,post_date,post_type,post_text,hashtags,mentions,engagement_count,follower_count,sentiment_score,brand_mentioned,products_tagged,influence_score,ugc_usage_rights,campaign_tagged
SMSN9PSA6Z,34211,Instagram,https://instagram.com/p/NAZ5E1B35GE,fashion_forward_lily,2025-03-06 06:41:49,Video,New clothing haul from Urban Thread - which one should I style first? #outfit #stylish #streetstyle,#outfit #stylish #streetstyle,@urbanthread,209,1340,0.65,Urban Thread,P000089,42,False,campaign_spring
SMUCWJ5RE7,24091,Pinterest,https://pinterest.com/fashion_guru_anna/pin/8749137,fashion_guru_anna,2025-03-31 10:40:02,Video,New formal haul from Elite Edge 2 - which one should I style first? #styling #fashion #fashionpost,#styling #fashion #fashionpost,@eliteedge2,3587,65714,-0.46,Elite Edge 2,P000528,45,True,
SMYVG8QVVO,13140,Twitter,https://twitter.com/trendsetter_mia/status/3704528,trendsetter_mia,2025-06-12 22:36:20,Reel,Just got my hands on the latest bottoms from Mode Moderne 2! Absolutely obsessed 😍 #outfit #style #trendy #fashionlover #stylish #outfitinspo,#outfit #style #trendy #fashionlover #stylish #outfitinspo,@modemoderne2,1539,87328,0.21,Mode Moderne 2,P000398,61,False,
SME6GGBINV,307,Twitter,https://twitter.com/fashion_guru_anna/status/7074903,fashion_guru_anna,2024-05-18 02:51:50,Video,This activewear is giving me life! Such amazing quality 💫 #fashionpost #style #instafashion #fashionista #ootd,#fashionpost #style #instafashion #fashionista #ootd,@coastalchic3,2493,33763,0.62,Coastal Chic 3,P000473,52,False,
SM32GPDBWP,15187,Instagram,https://instagram.com/p/1L4TX4AO915,style_maven_kate,2025-09-12 15:34:30,Video,This running is giving me life! Such amazing quality 💫 #fashionpost #fashion #outfit #fashionlover #fashionblogger,#fashionpost #fashion #outfit #fashionlover #fashionblogger,@boldbasics2,735,70179,-0.66,Bold Basics 2,P000246,64,True,
SMG1VMI7JO,21184,TikTok,https://tiktok.com/@chic_sarah/video/2527293,chic_sarah,2025-01-19 08:54:43,Reel,Can''t get enough of this pants! Perfect for spring vibes ✨ #fashionblogger #styling #ootd,#fashionblogger #styling #ootd,@classiccraft3,1530,76792,-0.37,Classic Craft 3,P000269,60,False,
SM9M12D49H,14271,Instagram,https://instagram.com/p/66KL8VL34I9,glamour_girl_23,2024-12-31 11:37:34,Comment,Styling my new bottoms three different ways! Swipe to see ➡️ #outfit #lookbook #trendy #stylish #streetstyle #ootd,#outfit #lookbook #trendy #stylish #streetstyle #ootd,@metrostyle2,3056,83348,0.69,Metro Style 2,P000011,52,False,campaign_spring
SMWHH6N9OO,45284,Instagram,https://instagram.com/p/D532H3YL76J,style_queen_jen,2023-12-04 21:58:54,Post,Found the perfect footwear for date night! Link in bio 💕 #styling #outfit #ootd #style,#styling #outfit #ootd #style,@classiccraft,32483,498758,0.82,Classic Craft,P000576,62,True,
SMNPHM6B7J,41355,Instagram,https://instagram.com/p/P8APAHMTVDY,style_maven_kate,2025-03-05 03:07:50,Post,Casual Friday calls for this comfy activewear - so versatile! #ootd #styleinspo #styling #fashion #instafashion,#ootd #styleinspo #styling #fashion #instafashion,@modemoderne,36953,607550,0.83,Mode Moderne,P000013,79,False,campaign_spring
SM1NWSXYXK,12341,Instagram,https://instagram.com/p/ZM5NBYWV2C9,style_inspiration,2024-01-12 03:03:28,Story,This jewelry is giving me life! Such amazing quality 💫 #streetstyle #trendy #styling,#streetstyle #trendy #styling,@chiccollection2,143,8515,0.22,Chic Collection 2,P000354,50,False,campaign_fall
SMOUAE3USY,43587,Instagram,https://instagram.com/p/8UC06VCVWX5,glamour_girl_23,2024-05-30 08:17:45,Post,Metro Style 2 never disappoints! This bottoms is pure perfection 🔥 #fashionpost #instafashion #styling #style #styleinspo #stylish,#fashionpost #instafashion #styling #style #styleinspo #stylish,@metrostyle2,375,5322,0.45,Metro Style 2,P000321,39,True,
SM8ZLR8R5K,21012,Instagram,https://instagram.com/p/GY2WNIQHYMW,outfit_obsessed,2023-12-30 15:11:27,Story,Casual Friday calls for this comfy clothing - so versatile! #lookbook #styleinspo #ootd,#lookbook #styleinspo #ootd,@bellavista3,55,4242,-0.64,Bella Vista 3,P000303,26,True,campaign_spring
SMIITGR7NP,47098,TikTok,https://tiktok.com/@chic_sarah/video/8823046,chic_sarah,2024-04-02 09:24:30,Comment,New running haul from Classic Craft 3 - which one should I style first? #trendy #styleinspo #instafashion #fashionblogger #fashionpost #fashionista,#trendy #styleinspo #instafashion #fashionblogger #fashionpost #fashionista,@classiccraft3,1449,57056,0.04,Classic Craft 3,P000215,40,True,
SMZK4KZXMR,34914,TikTok,https://tiktok.com/@chic_sarah/video/8329765,chic_sarah,2024-05-24 06:47:11,Comment,New jewelry haul from Coastal Chic 2 - which one should I style first? #styleinspo #fashionpost #fashionblogger #fashionista #style,#styleinspo #fashionpost #fashionblogger #fashionista #style,@coastalchic2,975,72539,-0.77,Coastal Chic 2,P000125,60,True,
SMYXTIAL3C,43351,TikTok,https://tiktok.com/@outfit_obsessed/video/1039894,outfit_obsessed,2023-12-29 22:10:34,Story,Just got my hands on the latest pants from Street Smart! Absolutely obsessed 😍 #fashionista #fashion #streetstyle #fashionblogger #fashionlover #fashionpost,#fashionista #fashion #streetstyle #fashionblogger #fashionlover #fashionpost,@streetsmart,26930,956487,-0.42,Street Smart,P000281,84,False,
SMBUGIOEHA,49235,Pinterest,https://pinterest.com/glamour_vibes/pin/2230794,glamour_vibes,2024-02-19 06:17:15,Video,Can''t get enough of this accessories! Perfect for winter vibes ✨ #fashionista #fashionblogger #streetstyle #style #fashionlover,#fashionista #fashionblogger #streetstyle #style #fashionlover,@freshfashion,2499,55643,0.99,Fresh Fashion,P000497,61,True,
SMJMDYV482,7535,Instagram,https://instagram.com/p/KD33H7J2KX0,glamour_girl_23,2024-07-16 01:01:12,Video,This bottoms is giving me life! Such amazing quality 💫 #style #lookbook #fashionista #outfitinspo #styleinspo,#style #lookbook #fashionista #outfitinspo #styleinspo,@classiccraft3,485,3843,-0.23,Classic Craft 3,P000271,23,True,
SMPACKOO0Y,29392,TikTok,https://tiktok.com/@street_style_sam/video/7218841,street_style_sam,2025-03-21 16:41:04,Reel,Can''t get enough of this activewear! Perfect for spring vibes ✨ #instafashion #streetstyle #trendy,#instafashion #streetstyle #trendy,@urbanthread,119,6684,-0.57,Urban Thread,P000567,26,False,
SMDQ4LZ33B,21648,TikTok,https://tiktok.com/@trendy_alex/video/2233265,trendy_alex,2024-01-17 21:12:17,Story,This formal is giving me life! Such amazing quality 💫 #lookbook #stylish #streetstyle,#lookbook #stylish #streetstyle,@modernmuse3,320,7156,0.22,Modern Muse 3,P000700,34,True,
SMB0CO98JO,21381,Instagram,https://instagram.com/p/WWQ3G5RJ4RB,fashionista_maya,2024-10-30 20:33:22,Post,Can''t get enough of this footwear! Perfect for winter vibes ✨ #fashionlover #trendy #ootd #style #fashionpost,#fashionlover #trendy #ootd #style #fashionpost,@eliteedge3,307,3138,0.58,Elite Edge 3,P000091,35,True,campaign_spring
SMVPUINY0Y,41538,Twitter,https://twitter.com/glamour_vibes/status/3666058,glamour_vibes,2024-07-27 19:34:14,Video,New pants haul from Sunset Styles - which one should I style first? #stylish #fashionista #style #fashion #ootd,#stylish #fashionista #style #fashion #ootd,@sunsetstyles,1014,12749,0.51,Sunset Styles,P000253,50,True,
SM0TXD3EMZ,17748,Instagram,https://instagram.com/p/F6HIIGBVHH2,glamour_girl_23,2024-08-19 22:37:57,Video,Casual Friday calls for this comfy formal - so versatile! #trendy #outfit #fashionista,#trendy #outfit #fashionista,@pureelegance,4708,34163,0.66,Pure Elegance,P000183,67,True,
SMXRFCB7HM,38051,Pinterest,https://pinterest.com/glamour_vibes/pin/6656156,glamour_vibes,2025-01-05 08:16:25,Comment,New clothing haul from Modern Muse - which one should I style first? #fashionista #outfitinspo #ootd,#fashionista #outfitinspo #ootd,@modernmuse,4102,58008,0.0,Modern Muse,P000666,52,False,
SMHD9J0HO5,45708,TikTok,https://tiktok.com/@fashionista_maya/video/5127420,fashionista_maya,2024-01-15 04:07:23,Video,Styling my new accessories three different ways! Swipe to see ➡️ #fashionlover #instafashion #styleinspo #fashionblogger #lookbook #outfit,#fashionlover #instafashion #styleinspo #fashionblogger #lookbook #outfit,@freshfashion2,338921,7547067,-0.29,Fresh Fashion 2,P000605,98,True,
SMNY1EO1KX,25700,TikTok,https://tiktok.com/@trendsetter_mia/video/2323978,trendsetter_mia,2024-12-19 13:15:06,Comment,This footwear is giving me life! Such amazing quality 💫 #fashionblogger #fashionpost #styleinspo #outfit,#fashionblogger #fashionpost #styleinspo #outfit,@fashionforward,4007,94455,-0.05,Fashion Forward,P000130,50,False,
SML222XL5W,44266,Pinterest,https://pinterest.com/fashionista_maya/pin/8444290,fashionista_maya,2024-07-24 02:57:45,Comment,Mode Moderne never disappoints! This footwear is pure perfection 🔥 #outfitinspo #styling #stylish #streetstyle #fashionlover,#outfitinspo #styling #stylish #streetstyle #fashionlover,@modemoderne,997,62336,0.34,Mode Moderne,P000330,59,True,
SM71RUGYQE,24404,Facebook,https://facebook.com/trendsetter_mia/posts/5143856,trendsetter_mia,2024-08-23 16:06:18,Story,Just got my hands on the latest tops from Style Studio! Absolutely obsessed 😍 #styleinspo #style #instafashion #lookbook #fashionista,#styleinspo #style #instafashion #lookbook #fashionista,@stylestudio,1535,82998,0.11,Style Studio,P000124,60,False,
SM64YZMG9X,39006,Instagram,https://instagram.com/p/EPCPOHZ1M99,street_style_sam,2024-02-21 08:47:25,Reel,Just got my hands on the latest tops from Metro Style 2! Absolutely obsessed 😍 #streetstyle #outfitinspo #outfit #styling,#streetstyle #outfitinspo #outfit #styling,@metrostyle2,3295,22861,0.14,Metro Style 2,P000345,61,False,
SMBGH0IOBK,32378,TikTok,https://tiktok.com/@chic_and_sleek/video/4061245,chic_and_sleek,2024-10-12 02:16:51,Comment,New footwear haul from Vintage Vibe 2 - which one should I style first? #instafashion #styling #fashionista,#instafashion #styling #fashionista,@vintagevibe2,269,6506,0.72,Vintage Vibe 2,P000350,42,True,
SMIUYZCYIY,32826,Facebook,https://facebook.com/fashion_forward_lily/posts/4765974,fashion_forward_lily,2025-02-04 16:41:59,Comment,Just got my hands on the latest formal from Coastal Chic 3! Absolutely obsessed 😍 #styleinspo #lookbook #style,#styleinspo #lookbook #style,@coastalchic3,2712,16266,-0.8,Coastal Chic 3,P000526,64,True,
SMJHRB1XJQ,47013,Instagram,https://instagram.com/p/HKW7UQFBCOL,fashion_forward_lily,2024-11-20 11:33:58,Reel,Just got my hands on the latest jewelry from Classic Craft 2! Absolutely obsessed 😍 #stylish #style #streetstyle,#stylish #style #streetstyle,@classiccraft2,4935,99245,-0.49,Classic Craft 2,P000358,44,True,campaign_holiday
SMK1CQT83V,29888,Pinterest,https://pinterest.com/style_queen_jen/pin/8137322,style_queen_jen,2025-03-21 16:37:01,Reel,Just got my hands on the latest accessories from Coastal Chic 2! Absolutely obsessed 😍 #fashionista #streetstyle #styling #fashionblogger #stylish,#fashionista #streetstyle #styling #fashionblogger #stylish,@coastalchic2,465,3868,0.81,Coastal Chic 2,P000628,40,False,campaign_summer
SMI0RREW6Q,13978,Facebook,https://facebook.com/fashion_diary_emma/posts/8444916,fashion_diary_emma,2025-09-13 00:29:36,Story,Styling my new activewear three different ways! Swipe to see ➡️ #style #ootd #fashionlover #outfitinspo #trendy #fashionblogger,#style #ootd #fashionlover #outfitinspo #trendy #fashionblogger,@freshfashion2,726,17418,-0.9,Fresh Fashion 2,P000340,56,True,
SMTLWHAGT9,2618,TikTok,https://tiktok.com/@glamour_girl_23/video/4148133,glamour_girl_23,2025-02-12 06:36:37,Story,New activewear haul from Luxe Label - which one should I style first? #outfit #trendy #ootd #styling #fashionista #styleinspo,#outfit #trendy #ootd #styling #fashionista #styleinspo,@luxelabel,3440,76577,-0.55,Luxe Label,P000045,70,False,
SMQFCBOMMC,34829,Instagram,https://instagram.com/p/BPSW2C3F52K,fashion_guru_anna,2025-09-21 23:30:05,Reel,Just got my hands on the latest pants from Style Studio! Absolutely obsessed 😍 #style #styling #outfit #stylish #instafashion,#style #styling #outfit #stylish #instafashion,@stylestudio,1293,90085,0.92,Style Studio,P000208,62,False,
SMIHDR0JBD,39827,Instagram,https://instagram.com/p/TNFXN518JNR,chic_and_sleek,2024-02-11 15:25:16,Reel,Can''t get enough of this bottoms! Perfect for summer vibes ✨ #outfit #styling #stylish #style,#outfit #styling #stylish #style,@sunsetstyles,5304,855439,0.39,Sunset Styles,P000170,60,True,
SMOX3QGR18,48911,Facebook,https://facebook.com/trendy_alex/posts/7312994,trendy_alex,2024-12-04 02:24:38,Reel,Just got my hands on the latest accessories from Classic Craft! Absolutely obsessed 😍 #style #fashion #fashionpost #fashionlover,#style #fashion #fashionpost #fashionlover,@classiccraft,171,3709,-0.99,Classic Craft,P000631,47,False,
SMKXF52SNP,47857,TikTok,https://tiktok.com/@outfit_obsessed/video/1425526,outfit_obsessed,2024-02-06 16:41:21,Video,New jewelry haul from Fresh Fashion - which one should I style first? #stylish #fashion #fashionblogger,#stylish #fashion #fashionblogger,@freshfashion,3931,53722,-0.37,Fresh Fashion,P000681,58,True,campaign_fall
SMJ8FEVYCI,49546,TikTok,https://tiktok.com/@street_style_sam/video/2259297,street_style_sam,2024-10-14 09:40:46,Comment,Styling my new formal three different ways! Swipe to see ➡️ #fashionblogger #outfitinspo #fashion #lookbook #stylish #fashionlover,#fashionblogger #outfitinspo #fashion #lookbook #stylish #fashionlover,@vintagevibe3,184,6842,0.53,Vintage Vibe 3,P000260,34,False,campaign_holiday
SMNPHURCBD,47490,Facebook,https://facebook.com/outfit_obsessed/posts/6564962,outfit_obsessed,2024-05-11 10:21:39,Comment,Styling my new yoga three different ways! Swipe to see ➡️ #fashionpost #outfitinspo #fashion,#fashionpost #outfitinspo #fashion,@pureelegance,491,2764,0.79,Pure Elegance,P000371,33,True,
SMUM0Q7F5L,32192,Twitter,https://twitter.com/fashion_diary_emma/status/3732443,fashion_diary_emma,2024-01-17 01:24:27,Reel,Casual Friday calls for this comfy footwear - so versatile! #fashion #fashionista #stylish #fashionlover,#fashion #fashionista #stylish #fashionlover,@urbanthread2,2250,23260,0.41,Urban Thread 2,P000541,61,True,
SMEIKA7JZE,38633,Instagram,https://instagram.com/p/OT9JE6WSXWV,glamour_girl_23,2024-02-22 09:51:39,Video,New tops haul from Modern Muse - which one should I style first? #trendy #ootd #outfitinspo,#trendy #ootd #outfitinspo,@modernmuse,3190,81536,-0.34,Modern Muse,P000292,53,False,campaign_fall
SMVF02442I,4635,Instagram,https://instagram.com/p/9MWA8BEXMFZ,glamour_vibes,2024-05-31 10:17:13,Reel,Found the perfect yoga for date night! Link in bio 💕 #lookbook #styling #styleinspo,#lookbook #styling #styleinspo,@urbanthread3,234,1102,0.24,Urban Thread 3,P000318,30,True,
SM3LFP7YKO,45441,Instagram,https://instagram.com/p/SBAMFEFO1RS,outfit_obsessed,2025-07-15 01:49:57,Post,Casual Friday calls for this comfy formal - so versatile! #styling #trendy #style,#styling #trendy #style,@modernmuse,18039,177289,-0.99,Modern Muse,P000331,68,False,
SMZ9P9S3MG,35619,TikTok,https://tiktok.com/@outfit_obsessed/video/7374297,outfit_obsessed,2024-09-14 09:21:28,Reel,Found the perfect accessories for date night! Link in bio 💕 #styling #outfitinspo #fashion,#styling #outfitinspo #fashion,@urbanthread,238,2750,0.18,Urban Thread,P000431,30,True,
SMLDF902IC,35230,Instagram,https://instagram.com/p/8N988QHOQ3I,trendsetter_mia,2025-01-23 04:43:46,Video,Can''t get enough of this footwear! Perfect for winter vibes ✨ #streetstyle #style #fashionista,#streetstyle #style #fashionista,@vintagevibe,151,6274,-0.11,Vintage Vibe,P000553,37,True,
SMGWSFLZIO,39819,TikTok,https://tiktok.com/@chic_and_sleek/video/1993253,chic_and_sleek,2023-11-10 17:28:36,Comment,Styling my new pants three different ways! Swipe to see ➡️ #fashionblogger #lookbook #styling #styleinspo,#fashionblogger #lookbook #styling #styleinspo,@stylestudio,9072,187572,0.53,Style Studio,P000252,62,True,
SMA2TFD2AT,43727,TikTok,https://tiktok.com/@outfit_obsessed/video/4836686,outfit_obsessed,2025-08-02 08:35:39,Reel,Styling my new formal three different ways! Swipe to see ➡️ #trendy #fashionpost #stylish #lookbook #outfitinspo,#trendy #fashionpost #stylish #lookbook #outfitinspo,@urbanthread2,221,1895,0.99,Urban Thread 2,P000364,48,False,
SMP8KI1NL4,4665,TikTok,https://tiktok.com/@style_maven_kate/video/4531400,style_maven_kate,2024-07-04 23:03:56,Story,Casual Friday calls for this comfy bottoms - so versatile! #streetstyle #outfit #fashionlover #outfitinspo,#streetstyle #outfit #fashionlover #outfitinspo,@trendtribe2,83,1065,-0.26,Trend Tribe 2,P000477,33,False,
SM85IV2JR4,46604,Instagram,https://instagram.com/p/R6ASW4ONNBY,style_inspiration,2023-10-07 12:44:19,Video,Can''t get enough of this footwear! Perfect for summer vibes ✨ #outfitinspo #fashionpost #lookbook #fashionista #outfit,#outfitinspo #fashionpost #lookbook #fashionista #outfit,@trendtribe,21800,400445,0.42,Trend Tribe,P000464,71,True,
SMO2QREEQ9,14327,Pinterest,https://pinterest.com/fashion_guru_anna/pin/5260780,fashion_guru_anna,2024-10-10 11:51:20,Post,Styling my new footwear three different ways! Swipe to see ➡️ #trendy #streetstyle #fashionlover #ootd #outfitinspo,#trendy #streetstyle #fashionlover #ootd #outfitinspo,@eliteedge2,837,27520,0.12,Elite Edge 2,P000195,65,False,campaign_fall
SMEZ98WKM4,13780,TikTok,https://tiktok.com/@fashion_diary_emma/video/2879377,fashion_diary_emma,2024-01-14 03:16:55,Video,New jewelry haul from Fashion Forward 2 - which one should I style first? #fashion #lookbook #styleinspo,#fashion #lookbook #styleinspo,@fashionforward2,313,6186,-0.64,Fashion Forward 2,P000005,34,True,
SMRHTFKG90,45028,Instagram,https://instagram.com/p/YTR09WI5TZK,trendsetter_mia,2024-02-28 15:32:57,Post,This jewelry is giving me life! Such amazing quality 💫 #outfitinspo #streetstyle #instafashion #outfit #lookbook,#outfitinspo #streetstyle #instafashion #outfit #lookbook,@modemoderne2,402,8953,0.61,Mode Moderne 2,P000018,47,False,
SMX1MYBM4S,11582,Instagram,https://instagram.com/p/PC67VM6UU9T,glamour_vibes,2025-06-24 06:49:01,Comment,New formal haul from Sunset Styles 3 - which one should I style first? #streetstyle #style #styling #instafashion,#streetstyle #style #styling #instafashion,@sunsetstyles3,4933,83456,0.8,Sunset Styles 3,P000109,65,False,
SMMXEXQPHP,25464,Instagram,https://instagram.com/p/PEC35X92BTR,style_inspiration,2024-07-24 07:19:43,Reel,Just got my hands on the latest footwear from Coastal Chic! Absolutely obsessed 😍 #lookbook #streetstyle #fashionblogger #ootd #instafashion,#lookbook #streetstyle #fashionblogger #ootd #instafashion,@coastalchic,448,1450,0.29,Coastal Chic,P000220,29,True,
SM69CJCJCX,13669,Instagram,https://instagram.com/p/EWLKMVIV1OS,style_queen_jen,2024-12-09 06:44:21,Post,This formal is giving me life! Such amazing quality 💫 #fashionblogger #fashionpost #styling #fashionlover,#fashionblogger #fashionpost #styling #fashionlover,@fashionforward,61,6297,0.1,Fashion Forward,P000137,28,True,
SMNL1JF12P,27851,Pinterest,https://pinterest.com/glamour_girl_23/pin/8646880,glamour_girl_23,2024-10-26 16:08:17,Story,Elite Edge 2 never disappoints! This bottoms is pure perfection 🔥 #ootd #fashion #trendy #outfit #fashionblogger,#ootd #fashion #trendy #outfit #fashionblogger,@eliteedge2,3856,56874,-0.61,Elite Edge 2,P000041,57,True,
SMNA4E461D,9209,TikTok,https://tiktok.com/@fashion_guru_anna/video/5280529,fashion_guru_anna,2025-02-18 08:11:35,Video,This footwear is giving me life! Such amazing quality 💫 #fashionlover #stylish #streetstyle,#fashionlover #stylish #streetstyle,@urbanthread3,3950,39049,-0.14,Urban Thread 3,P000203,45,False,
SMCGA6TNHU,29064,Instagram,https://instagram.com/p/NIM8048IMJ2,style_queen_jen,2024-10-18 12:59:50,Story,New activewear haul from Bold Basics 2 - which one should I style first? #fashion #fashionlover #styleinspo,#fashion #fashionlover #styleinspo,@boldbasics2,3842,97536,0.66,Bold Basics 2,P000589,48,False,campaign_spring
SM3F0Z0UBX,43132,Twitter,https://twitter.com/style_maven_kate/status/8011969,style_maven_kate,2024-08-12 20:54:27,Comment,Just got my hands on the latest clothing from Elite Edge! Absolutely obsessed 😍 #fashionista #fashionpost #instafashion,#fashionista #fashionpost #instafashion,@eliteedge,243,8113,-0.09,Elite Edge,P000120,44,False,
SM4UMMNLWQ,30135,Pinterest,https://pinterest.com/trendy_alex/pin/8302889,trendy_alex,2025-03-14 21:45:41,Story,Can''t get enough of this bottoms! Perfect for summer vibes ✨ #ootd #styling #styleinspo #style #trendy #fashionblogger,#ootd #styling #styleinspo #style #trendy #fashionblogger,@modemoderne2,395,9035,-0.62,Mode Moderne 2,P000011,49,False,
SMKGSNS8QS,15819,Facebook,https://facebook.com/fashion_diary_emma/posts/6262013,fashion_diary_emma,2024-10-16 00:31:31,Comment,This pants is giving me life! Such amazing quality 💫 #fashionpost #fashionlover #instafashion #fashionblogger #trendy,#fashionpost #fashionlover #instafashion #fashionblogger #trendy,@classiccraft,1581,70786,-0.03,Classic Craft,P000149,61,False,
SM2W0I3ZNM,23851,Twitter,https://twitter.com/chic_sarah/status/3627094,chic_sarah,2024-08-17 22:00:12,Post,Found the perfect tops for date night! Link in bio 💕 #fashionpost #style #instafashion,#fashionpost #style #instafashion,@urbanthread2,272,8491,-0.93,Urban Thread 2,P000368,41,False,campaign_holiday
SMBM9TWEJB,49377,TikTok,https://tiktok.com/@trendy_alex/video/6795885,trendy_alex,2025-04-03 16:06:13,Post,This footwear is giving me life! Such amazing quality 💫 #style #outfitinspo #styleinspo #stylish #trendy #instafashion,#style #outfitinspo #styleinspo #stylish #trendy #instafashion,@chiccollection,198,4666,-0.4,Chic Collection,P000501,23,False,
SMHIO5V3JP,9826,TikTok,https://tiktok.com/@chic_sarah/video/8281308,chic_sarah,2025-07-13 10:48:30,Video,This yoga is giving me life! Such amazing quality 💫 #fashionista #trendy #styleinspo,#fashionista #trendy #styleinspo,@citycasual,324,3916,-0.12,City Casual,P000540,42,True,
SMQVO5VUN5,46478,Twitter,https://twitter.com/glamour_vibes/status/9185153,glamour_vibes,2024-09-08 20:05:12,Comment,Styling my new jewelry three different ways! Swipe to see ➡️ #fashionpost #styleinspo #instafashion,#fashionpost #styleinspo #instafashion,@urbanthread,497,2741,-0.08,Urban Thread,P000036,23,False,
SM6K2UYNI1,34895,Instagram,https://instagram.com/p/J2ORWW81XXQ,trendsetter_mia,2024-10-13 16:06:35,Video,New pants haul from Classic Craft 2 - which one should I style first? #fashionista #fashionlover #outfitinspo #ootd,#fashionista #fashionlover #outfitinspo #ootd,@classiccraft2,225,2383,0.75,Classic Craft 2,P000300,44,True,
SMDTG1UK6F,582,TikTok,https://tiktok.com/@trendsetter_mia/video/2252019,trendsetter_mia,2024-02-06 23:55:17,Comment,Styling my new clothing three different ways! Swipe to see ➡️ #fashionblogger #stylish #fashionista #style,#fashionblogger #stylish #fashionista #style,@bellavista2,670,21238,-0.56,Bella Vista 2,P000059,65,True,
SMFAKATJGY,21759,Facebook,https://facebook.com/street_style_sam/posts/3375366,street_style_sam,2023-12-03 07:10:57,Video,Styling my new footwear three different ways! Swipe to see ➡️ #trendy #fashionlover #styling #ootd #styleinspo,#trendy #fashionlover #styling #ootd #styleinspo,@classiccraft,4080,85149,-0.92,Classic Craft,P000501,43,True,campaign_spring
SMN45YYLQ2,23919,Twitter,https://twitter.com/chic_sarah/status/5505231,chic_sarah,2024-12-12 05:52:10,Comment,Urban Thread 3 never disappoints! This jewelry is pure perfection 🔥 #lookbook #fashionblogger #fashionlover #streetstyle #styling #stylish,#lookbook #fashionblogger #fashionlover #streetstyle #styling #stylish,@urbanthread3,4103,26889,-0.99,Urban Thread 3,P000035,70,True,
SMXHLZ7QG7,48645,TikTok,https://tiktok.com/@street_style_sam/video/1157699,street_style_sam,2023-10-24 01:22:32,Reel,Casual Friday calls for this comfy jewelry - so versatile! #stylish #fashion #fashionista #styling #trendy #instafashion,#stylish #fashion #fashionista #styling #trendy #instafashion,@chiccollection2,55,3191,0.87,Chic Collection 2,P000702,41,False,
SMGSH3L1EK,7925,TikTok,https://tiktok.com/@fashionista_maya/video/1798694,fashionista_maya,2025-06-09 06:23:08,Story,Casual Friday calls for this comfy running - so versatile! #fashionblogger #fashionista #trendy,#fashionblogger #fashionista #trendy,@freshfashion,7572,288696,0.93,Fresh Fashion,P000215,61,False,
SMJN2748I7,30674,Pinterest,https://pinterest.com/glamour_vibes/pin/1258289,glamour_vibes,2025-05-13 05:12:51,Reel,Just got my hands on the latest jewelry from Luxe Label! Absolutely obsessed 😍 #stylish #lookbook #trendy #styleinspo #ootd,#stylish #lookbook #trendy #styleinspo #ootd,@luxelabel,4040,34653,-0.21,Luxe Label,P000085,40,True,campaign_spring
SMX1IXENWB,15786,Twitter,https://twitter.com/fashion_forward_lily/status/7924742,fashion_forward_lily,2024-03-19 09:03:30,Reel,Just got my hands on the latest bottoms from Coastal Chic 3! Absolutely obsessed 😍 #fashionlover #outfit #stylish #ootd,#fashionlover #outfit #stylish #ootd,@coastalchic3,537,60575,-0.36,Coastal Chic 3,P000070,56,False,campaign_fall
SMK2ETABSF,41431,TikTok,https://tiktok.com/@chic_sarah/video/8253876,chic_sarah,2024-05-13 23:02:28,Comment,Found the perfect tops for date night! Link in bio 💕 #styling #ootd #style #stylish,#styling #ootd #style #stylish,@boldbasics2,2833,81857,0.26,Bold Basics 2,P000292,41,True,campaign_holiday
SM91HQ1EOH,1083,TikTok,https://tiktok.com/@outfit_obsessed/video/4066639,outfit_obsessed,2023-10-25 11:34:16,Video,Luxe Label 2 never disappoints! This running is pure perfection 🔥 #styleinspo #streetstyle #outfitinspo #style,#styleinspo #streetstyle #outfitinspo #style,@luxelabel2,3110,35467,-0.34,Luxe Label 2,P000422,64,True,campaign_holiday
SMAYBJV87J,8262,TikTok,https://tiktok.com/@glamour_girl_23/video/3879894,glamour_girl_23,2024-04-30 13:43:13,Comment,Styling my new pants three different ways! Swipe to see ➡️ #stylish #styleinspo #fashionpost #fashionblogger #instafashion,#stylish #styleinspo #fashionpost #fashionblogger #instafashion,@trendtribe,810,20380,-0.7,Trend Tribe,P000105,64,False,campaign_spring
SM90F67VPG,47237,Instagram,https://instagram.com/p/IY2EC118RSD,fashion_diary_emma,2024-03-22 17:28:32,Story,New formal haul from Style Studio - which one should I style first? #stylish #instafashion #trendy #fashion #fashionlover,#stylish #instafashion #trendy #fashion #fashionlover,@stylestudio,3448,67114,-0.23,Style Studio,P000528,65,False,
SMD7FCXHW7,9099,Instagram,https://instagram.com/p/Q7MXW8KGNWJ,outfit_obsessed,2024-11-20 15:50:29,Comment,Chic Collection 2 never disappoints! This activewear is pure perfection 🔥 #fashionlover #stylish #fashionpost #outfit,#fashionlover #stylish #fashionpost #outfit,@chiccollection2,18400,269900,0.26,Chic Collection 2,P000632,68,True,
SMN5AS9T6S,11941,Pinterest,https://pinterest.com/style_queen_jen/pin/3415544,style_queen_jen,2024-05-11 07:17:42,Video,Found the perfect yoga for date night! Link in bio 💕 #outfit #styleinspo #lookbook,#outfit #styleinspo #lookbook,@freshfashion,164,1656,-0.5,Fresh Fashion,P000540,35,False,
