response_id,campaign_id,customer_id,sent_date,delivered_date,opened_date,clicked_date,converted_date,conversion_order_id,conversion_amount,response_status
RESP_004298,CAMP003,2272,2025-08-28 03:49:03.285031,2025-08-28 04:13:57.015097,,,,,0.00,delivered
RESP_004299,CAMP004,2272,2025-09-15 01:38:52.585289,2025-09-15 02:53:44.629825,2025-09-16 05:16:01.56839,,,,0.00,opened
RESP_004300,CAMP005,2272,2025-10-05 03:09:02.114037,2025-10-05 03:38:04.558102,,,,,0.00,delivered
RESP_004301,CAMP001,3073,2025-07-19 20:28:14.547959,2025-07-19 20:47:32.868659,2025-07-20 18:23:23.32835,,,,0.00,opened
RESP_004302,CAMP002,3073,2025-08-08 19:57:52.193712,2025-08-08 21:46:02.758498,,,,,0.00,delivered
RESP_004303,CAMP003,3073,2025-08-28 03:49:03.285031,2025-08-28 05:24:16.073287,,,,,0.00,delivered
RESP_004304,CAMP004,3073,2025-09-15 01:38:52.585289,2025-09-15 02:28:17.548503,,,,,0.00,delivered
RESP_004305,CAMP005,3073,2025-10-05 03:09:02.114037,2025-10-05 04:08:24.145823,,,,,0.00,delivered
RESP_004306,CAMP001,2915,2025-07-19 20:28:14.547959,2025-07-19 22:29:48.393224,,2025-07-21 21:54:55.308274,,,0.00,clicked
RESP_004307,CAMP002,2915,2025-08-08 19:57:52.193712,2025-08-08 21:05:51.200925,2025-08-10 02:30:42.738419,,,,0.00,opened
RESP_004308,CAMP003,2915,2025-08-28 03:49:03.285031,2025-08-28 05:11:23.779678,,,,,0.00,delivered
RESP_004309,CAMP004,2915,2025-09-15 01:38:52.585289,2025-09-15 02:16:00.565207,2025-09-15 13:57:24.424577,,,,0.00,opened
RESP_004310,CAMP005,2915,2025-10-05 03:09:02.114037,2025-10-05 03:37:26.59312,2025-10-06 19:00:21.584182,,,,0.00,opened
RESP_004311,CAMP001,2891,2025-07-19 20:28:14.547959,2025-07-19 21:08:49.392911,,,,,0.00,delivered
RESP_004312,CAMP002,2891,2025-08-08 19:57:52.193712,2025-08-08 20:22:35.68223,,,,,0.00,delivered
RESP_004313,CAMP003,2891,2025-08-28 03:49:03.285031,2025-08-28 05:12:11.504086,,,,,0.00,delivered
RESP_004314,CAMP004,2891,2025-09-15 01:38:52.585289,2025-09-15 02:27:43.550067,,,,,0.00,delivered
RESP_004315,CAMP005,2891,2025-10-05 03:09:02.114037,2025-10-05 03:59:46.693195,,,,,0.00,delivered
RESP_004316,CAMP001,1581,2025-07-19 20:28:14.547959,2025-07-19 20:44:17.74271,,,,,0.00,delivered
RESP_004317,CAMP002,1581,2025-08-08 19:57:52.193712,2025-08-08 20:57:34.26337,,,,,0.00,delivered
RESP_004318,CAMP003,1581,2025-08-28 03:49:03.285031,2025-08-28 05:28:59.539974,,,,,0.00,delivered
RESP_004319,CAMP004,1581,2025-09-15 01:38:52.585289,2025-09-15 03:29:45.990754,,,,,0.00,delivered
RESP_004320,CAMP005,1581,2025-10-05 03:09:02.114037,2025-10-05 04:31:09.590199,,,,,0.00,delivered
RESP_004321,CAMP001,1197,2025-07-19 20:28:14.547959,2025-07-19 21:31:47.372267,,,,,0.00,delivered
RESP_004322,CAMP002,1197,2025-08-08 19:57:52.193712,,2025-08-08 21:28:27.222108,,,,0.00,bounced
RESP_004323,CAMP003,1197,2025-08-28 03:49:03.285031,2025-08-28 05:38:52.145441,,,,,0.00,delivered
RESP_004324,CAMP004,1197,2025-09-15 01:38:52.585289,2025-09-15 03:24:06.936772,,,,,0.00,delivered
RESP_004325,CAMP005,1197,2025-10-05 03:09:02.114037,2025-10-05 04:37:45.811007,,,,,0.00,delivered
RESP_004326,CAMP001,1604,2025-07-19 20:28:14.547959,2025-07-19 22:03:35.36619,,2025-07-21 12:27:14.169847,,,0.00,clicked
RESP_004327,CAMP002,1604,2025-08-08 19:57:52.193712,2025-08-08 20:53:42.825409,,,,,0.00,delivered
RESP_004328,CAMP003,1604,2025-08-28 03:49:03.285031,2025-08-28 04:12:24.876992,2025-08-28 08:47:57.104722,,,,0.00,opened
RESP_004329,CAMP004,1604,2025-09-15 01:38:52.585289,2025-09-15 01:59:18.094398,2025-09-15 03:54:57.243602,,,,0.00,opened
RESP_004330,CAMP005,1604,2025-10-05 03:09:02.114037,2025-10-05 04:45:22.972962,,,,,0.00,delivered
RESP_004331,CAMP001,2581,2025-07-19 20:28:14.547959,2025-07-19 22:10:51.024119,,,,,0.00,delivered
RESP_004332,CAMP002,2581,2025-08-08 19:57:52.193712,2025-08-08 20:50:12.154733,,,,,0.00,delivered
RESP_004333,CAMP003,2581,2025-08-28 03:49:03.285031,2025-08-28 04:07:43.01702,,,,,0.00,delivered
RESP_004334,CAMP004,2581,2025-09-15 01:38:52.585289,2025-09-15 03:10:33.094925,,,,,0.00,delivered
RESP_004335,CAMP005,2581,2025-10-05 03:09:02.114037,2025-10-05 03:47:16.411626,,,,,0.00,delivered
RESP_004336,CAMP001,2060,2025-07-19 20:28:14.547959,2025-07-19 21:37:53.715089,2025-07-20 04:00:25.411345,,,,0.00,opened
RESP_004337,CAMP002,2060,2025-08-08 19:57:52.193712,2025-08-08 20:36:49.343109,,,,,0.00,delivered
RESP_004338,CAMP003,2060,2025-08-28 03:49:03.285031,2025-08-28 05:07:17.028854,2025-08-30 03:49:32.733299,,,,0.00,opened
RESP_004339,CAMP004,2060,2025-09-15 01:38:52.585289,2025-09-15 02:50:33.123386,,,,,0.00,delivered
RESP_004340,CAMP005,2060,2025-10-05 03:09:02.114037,2025-10-05 04:29:26.530104,,,,,0.00,delivered
RESP_004341,CAMP001,4871,2025-07-19 20:28:14.547959,2025-07-19 21:41:56.404907,,,,,0.00,delivered
RESP_004342,CAMP002,4871,2025-08-08 19:57:52.193712,2025-08-08 20:35:18.324475,,,,,0.00,delivered
RESP_004343,CAMP003,4871,2025-08-28 03:49:03.285031,2025-08-28 05:32:12.214994,2025-08-29 09:19:30.088044,,,,0.00,opened
RESP_004344,CAMP004,4871,2025-09-15 01:38:52.585289,2025-09-15 02:02:07.395808,,,,,0.00,delivered
RESP_004345,CAMP005,4871,2025-10-05 03:09:02.114037,2025-10-05 04:27:46.514753,,,,,0.00,delivered
RESP_004346,CAMP001,2776,2025-07-19 20:28:14.547959,2025-07-19 20:39:37.687303,,,,,0.00,delivered
RESP_004347,CAMP002,2776,2025-08-08 19:57:52.193712,2025-08-08 21:49:59.72144,,,,,0.00,delivered
RESP_004348,CAMP003,2776,2025-08-28 03:49:03.285031,2025-08-28 04:24:37.131189,,,,,0.00,delivered
RESP_004349,CAMP004,2776,2025-09-15 01:38:52.585289,2025-09-15 02:34:29.220053,,,,,0.00,delivered
RESP_004350,CAMP005,2776,2025-10-05 03:09:02.114037,2025-10-05 05:00:23.266017,,,,,0.00,delivered
RESP_004351,CAMP001,18,2025-07-19 20:28:14.547959,2025-07-19 22:07:34.318024,,,,,0.00,delivered
RESP_004352,CAMP002,18,2025-08-08 19:57:52.193712,2025-08-08 20:33:51.242658,,,,,0.00,delivered
RESP_004353,CAMP003,18,2025-08-28 03:49:03.285031,2025-08-28 04:48:01.706266,2025-08-28 05:33:21.171409,,,,0.00,opened
RESP_004354,CAMP004,18,2025-09-15 01:38:52.585289,2025-09-15 01:44:52.6186,,,,,0.00,delivered
RESP_004355,CAMP005,18,2025-10-05 03:09:02.114037,2025-10-05 03:51:56.243473,,,,,0.00,delivered
RESP_004356,CAMP001,3454,2025-07-19 20:28:14.547959,2025-07-19 20:36:05.942473,,,,,0.00,delivered
RESP_004357,CAMP002,3454,2025-08-08 19:57:52.193712,2025-08-08 20:57:26.178131,,,,,0.00,delivered
RESP_004358,CAMP003,3454,2025-08-28 03:49:03.285031,2025-08-28 04:51:32.743941,,,,,0.00,delivered
RESP_004359,CAMP004,3454,2025-09-15 01:38:52.585289,2025-09-15 02:36:21.917557,2025-09-15 19:31:16.066302,,,,0.00,opened
RESP_004360,CAMP005,3454,2025-10-05 03:09:02.114037,2025-10-05 04:02:56.647221,2025-10-05 19:00:25.048467,,,,0.00,opened
RESP_004361,CAMP001,4035,2025-07-19 20:28:14.547959,2025-07-19 20:48:38.363847,2025-07-21 04:36:15.414761,,,,0.00,opened
RESP_004362,CAMP002,4035,2025-08-08 19:57:52.193712,2025-08-08 21:02:09.673723,2025-08-10 03:05:00.914455,,,,0.00,opened
RESP_004363,CAMP003,4035,2025-08-28 03:49:03.285031,2025-08-28 04:48:28.086332,,,,,0.00,delivered
RESP_004364,CAMP004,4035,2025-09-15 01:38:52.585289,2025-09-15 03:00:59.014228,2025-09-15 13:11:45.905801,,,,0.00,opened
RESP_004365,CAMP005,4035,2025-10-05 03:09:02.114037,2025-10-05 04:32:47.473735,,,,,0.00,delivered
RESP_004366,CAMP001,2996,2025-07-19 20:28:14.547959,2025-07-19 21:09:56.174754,,,,,0.00,delivered
RESP_004367,CAMP002,2996,2025-08-08 19:57:52.193712,2025-08-08 21:41:40.922009,,,,,0.00,delivered
RESP_004368,CAMP003,2996,2025-08-28 03:49:03.285031,2025-08-28 05:43:30.730818,,,,,0.00,delivered
RESP_004369,CAMP004,2996,2025-09-15 01:38:52.585289,2025-09-15 02:27:43.514029,,,,,0.00,delivered
RESP_004370,CAMP005,2996,2025-10-05 03:09:02.114037,2025-10-05 04:43:01.52883,,,,,0.00,delivered
RESP_004371,CAMP001,609,2025-07-19 20:28:14.547959,2025-07-19 21:53:58.6222,,,,,0.00,delivered
RESP_004372,CAMP002,609,2025-08-08 19:57:52.193712,2025-08-08 21:57:47.170994,,,,,0.00,delivered
RESP_004373,CAMP003,609,2025-08-28 03:49:03.285031,2025-08-28 05:11:17.282392,2025-08-28 05:18:04.591448,,,,0.00,opened
RESP_004374,CAMP004,609,2025-09-15 01:38:52.585289,2025-09-15 02:47:44.021682,,,,,0.00,delivered
RESP_004375,CAMP005,609,2025-10-05 03:09:02.114037,2025-10-05 04:41:51.629853,,,,,0.00,delivered
RESP_004376,CAMP001,2724,2025-07-19 20:28:14.547959,2025-07-19 22:10:54.291349,2025-07-20 07:28:57.940385,,,,0.00,opened
RESP_004377,CAMP002,2724,2025-08-08 19:57:52.193712,2025-08-08 21:47:47.14854,,,,,0.00,delivered
RESP_004378,CAMP003,2724,2025-08-28 03:49:03.285031,2025-08-28 05:52:43.385158,,,,,0.00,delivered
RESP_004379,CAMP004,2724,2025-09-15 01:38:52.585289,2025-09-15 03:00:04.476178,2025-09-16 13:42:26.125205,,,,0.00,opened
RESP_004380,CAMP005,2724,2025-10-05 03:09:02.114037,2025-10-05 03:44:38.755906,,,,,0.00,delivered
RESP_004381,CAMP001,1930,2025-07-19 20:28:14.547959,2025-07-19 20:59:25.229634,,,,,0.00,delivered
RESP_004382,CAMP002,1930,2025-08-08 19:57:52.193712,,,,,,0.00,bounced
RESP_004383,CAMP003,1930,2025-08-28 03:49:03.285031,2025-08-28 04:24:14.608364,2025-08-28 22:29:34.429703,,,,0.00,opened
RESP_004384,CAMP004,1930,2025-09-15 01:38:52.585289,2025-09-15 02:35:56.416649,2025-09-16 05:42:00.936879,,,,0.00,opened
RESP_004385,CAMP005,1930,2025-10-05 03:09:02.114037,2025-10-05 04:25:25.755004,,,,,0.00,delivered
RESP_004386,CAMP001,4844,2025-07-19 20:28:14.547959,2025-07-19 20:55:54.15611,,,,,0.00,delivered
RESP_004387,CAMP002,4844,2025-08-08 19:57:52.193712,2025-08-08 20:43:07.591579,,,,,0.00,delivered
RESP_004388,CAMP003,4844,2025-08-28 03:49:03.285031,2025-08-28 04:45:36.998523,,,,,0.00,delivered
RESP_004389,CAMP004,4844,2025-09-15 01:38:52.585289,2025-09-15 01:52:39.92318,2025-09-15 05:26:56.498696,,,,0.00,opened
RESP_004390,CAMP005,4844,2025-10-05 03:09:02.114037,2025-10-05 03:42:46.614923,,,,,0.00,delivered
RESP_004391,CAMP001,2128,2025-07-19 20:28:14.547959,2025-07-19 21:49:54.05773,,,,,0.00,delivered
RESP_004392,CAMP002,2128,2025-08-08 19:57:52.193712,2025-08-08 21:32:02.373633,,,,,0.00,delivered
RESP_004393,CAMP003,2128,2025-08-28 03:49:03.285031,2025-08-28 04:21:43.550577,,,,,0.00,delivered
RESP_004394,CAMP004,2128,2025-09-15 01:38:52.585289,2025-09-15 01:47:34.841261,2025-09-16 11:28:37.078412,,,,0.00,opened
RESP_004395,CAMP005,2128,2025-10-05 03:09:02.114037,2025-10-05 04:55:11.130475,2025-10-05 12:22:30.126466,,,,0.00,opened
RESP_004396,CAMP001,3637,2025-07-19 20:28:14.547959,2025-07-19 22:01:27.704639,,,,,0.00,delivered
RESP_004397,CAMP002,3637,2025-08-08 19:57:52.193712,2025-08-08 21:06:25.768586,,,,,0.00,delivered
RESP_004398,CAMP003,3637,2025-08-28 03:49:03.285031,2025-08-28 04:54:52.69557,2025-08-29 04:35:50.705413,,,,0.00,opened
RESP_004399,CAMP004,3637,2025-09-15 01:38:52.585289,2025-09-15 03:11:55.134435,,,,,0.00,delivered
RESP_004400,CAMP005,3637,2025-10-05 03:09:02.114037,2025-10-05 04:19:04.70783,,,,,0.00,delivered
RESP_004401,CAMP001,2720,2025-07-19 20:28:14.547959,2025-07-19 20:34:25.218596,,,,,0.00,delivered
RESP_004402,CAMP002,2720,2025-08-08 19:57:52.193712,2025-08-08 21:40:16.592008,,,,,0.00,delivered
RESP_004403,CAMP003,2720,2025-08-28 03:49:03.285031,2025-08-28 04:17:36.190262,,,,,0.00,delivered
RESP_004404,CAMP004,2720,2025-09-15 01:38:52.585289,2025-09-15 02:34:43.392174,,,,,0.00,delivered
RESP_004405,CAMP005,2720,2025-10-05 03:09:02.114037,2025-10-05 04:14:25.470789,,,,,0.00,delivered
RESP_004406,CAMP001,4412,2025-07-19 20:28:14.547959,2025-07-19 21:02:22.428598,,,,,0.00,delivered
RESP_004407,CAMP002,4412,2025-08-08 19:57:52.193712,2025-08-08 21:25:59.537947,,,,,0.00,delivered
RESP_004408,CAMP003,4412,2025-08-28 03:49:03.285031,2025-08-28 04:34:49.763201,2025-08-29 10:39:45.940504,,,,0.00,opened
RESP_004409,CAMP004,4412,2025-09-15 01:38:52.585289,2025-09-15 02:52:39.343762,,,,,0.00,delivered
RESP_004410,CAMP005,4412,2025-10-05 03:09:02.114037,2025-10-05 03:21:02.232956,,,,,0.00,delivered
RESP_004411,CAMP001,1273,2025-07-19 20:28:14.547959,2025-07-19 21:46:33.855606,,,,,0.00,delivered
RESP_004412,CAMP002,1273,2025-08-08 19:57:52.193712,2025-08-08 20:54:51.175298,,,,,0.00,delivered
RESP_004413,CAMP003,1273,2025-08-28 03:49:03.285031,2025-08-28 05:19:38.291261,2025-08-29 01:55:42.57408,,,,0.00,opened
RESP_004414,CAMP004,1273,2025-09-15 01:38:52.585289,2025-09-15 02:08:04.563074,,,,,0.00,delivered
RESP_004415,CAMP005,1273,2025-10-05 03:09:02.114037,2025-10-05 03:45:20.150596,2025-10-05 12:24:21.001922,,,,0.00,opened
RESP_004416,CAMP001,2491,2025-07-19 20:28:14.547959,2025-07-19 22:04:33.734645,,,,,0.00,delivered
RESP_004417,CAMP002,2491,2025-08-08 19:57:52.193712,2025-08-08 21:04:40.678521,,,,,0.00,delivered
RESP_004418,CAMP003,2491,2025-08-28 03:49:03.285031,2025-08-28 05:38:25.210999,,,,,0.00,delivered
RESP_004419,CAMP004,2491,2025-09-15 01:38:52.585289,2025-09-15 02:19:44.580905,,,,,0.00,delivered
RESP_004420,CAMP005,2491,2025-10-05 03:09:02.114037,2025-10-05 03:40:40.055763,,,,,0.00,delivered
RESP_004421,CAMP001,2584,2025-07-19 20:28:14.547959,2025-07-19 21:20:24.446601,,2025-07-21 06:58:24.258965,,,0.00,clicked
RESP_004422,CAMP002,2584,2025-08-08 19:57:52.193712,2025-08-08 20:35:51.704573,,,,,0.00,delivered
RESP_004423,CAMP003,2584,2025-08-28 03:49:03.285031,2025-08-28 05:05:54.978062,2025-08-28 14:41:15.67652,,,,0.00,opened
RESP_004424,CAMP004,2584,2025-09-15 01:38:52.585289,2025-09-15 01:57:03.273802,2025-09-16 21:48:23.392789,2025-09-16 19:05:13.629403,,,0.00,clicked
RESP_004425,CAMP005,2584,2025-10-05 03:09:02.114037,2025-10-05 04:36:00.330789,,,,,0.00,delivered
RESP_004426,CAMP001,103,2025-07-19 20:28:14.547959,2025-07-19 22:11:45.487665,,,,,220.04,delivered
RESP_004427,CAMP002,103,2025-08-08 19:57:52.193712,2025-08-08 20:25:59.62132,,,,,0.00,delivered
RESP_004428,CAMP003,103,2025-08-28 03:49:03.285031,2025-08-28 05:34:00.939515,2025-08-28 22:13:52.347876,,,,0.00,opened
RESP_004429,CAMP004,103,2025-09-15 01:38:52.585289,2025-09-15 03:01:13.991355,,,,,0.00,delivered
RESP_004430,CAMP005,103,2025-10-05 03:09:02.114037,2025-10-05 04:51:08.925752,,,,,0.00,delivered
RESP_004431,CAMP001,360,2025-07-19 20:28:14.547959,2025-07-19 22:23:40.207653,,,,,0.00,delivered
RESP_004432,CAMP002,360,2025-08-08 19:57:52.193712,2025-08-08 20:32:08.863499,,,,,0.00,delivered
RESP_004433,CAMP003,360,2025-08-28 03:49:03.285031,2025-08-28 05:42:52.917955,,,,,0.00,delivered
RESP_004434,CAMP004,360,2025-09-15 01:38:52.585289,2025-09-15 02:10:40.286546,,,,,0.00,delivered
RESP_004435,CAMP005,360,2025-10-05 03:09:02.114037,2025-10-05 03:27:11.835371,2025-10-05 18:55:41.663604,,,,0.00,opened
RESP_004436,CAMP001,297,2025-07-19 20:28:14.547959,2025-07-19 20:57:03.572187,,,,,0.00,delivered
RESP_004437,CAMP002,297,2025-08-08 19:57:52.193712,2025-08-08 21:14:12.432438,,,,,0.00,delivered
RESP_004438,CAMP003,297,2025-08-28 03:49:03.285031,2025-08-28 05:04:29.29086,,,,,0.00,delivered
RESP_004439,CAMP004,297,2025-09-15 01:38:52.585289,2025-09-15 03:15:30.423475,2025-09-16 03:37:13.002901,,,,0.00,opened
RESP_004440,CAMP005,297,2025-10-05 03:09:02.114037,2025-10-05 04:04:33.159353,,,,,0.00,delivered
RESP_004441,CAMP001,230,2025-07-19 20:28:14.547959,2025-07-19 20:54:56.223852,2025-07-21 04:17:55.507284,,,,0.00,opened
RESP_004442,CAMP002,230,2025-08-08 19:57:52.193712,2025-08-08 20:12:35.969851,,2025-08-10 21:06:13.906901,,,0.00,clicked
RESP_004443,CAMP003,230,2025-08-28 03:49:03.285031,2025-08-28 04:59:11.705621,,,,,0.00,delivered
RESP_004444,CAMP004,230,2025-09-15 01:38:52.585289,2025-09-15 02:15:02.510959,,,,,0.00,delivered
RESP_004445,CAMP005,230,2025-10-05 03:09:02.114037,2025-10-05 03:47:50.189667,,,,,0.00,delivered
RESP_004446,CAMP001,1592,2025-07-19 20:28:14.547959,2025-07-19 20:59:57.506172,2025-07-19 23:28:39.385253,,,,0.00,opened
RESP_004447,CAMP002,1592,2025-08-08 19:57:52.193712,2025-08-08 21:34:14.741684,,,,,0.00,delivered
RESP_004448,CAMP003,1592,2025-08-28 03:49:03.285031,2025-08-28 04:46:07.783748,,,,,0.00,delivered
RESP_004449,CAMP004,1592,2025-09-15 01:38:52.585289,2025-09-15 02:42:01.123421,2025-09-15 04:59:10.999593,,,,0.00,opened
RESP_004450,CAMP005,1592,2025-10-05 03:09:02.114037,2025-10-05 04:41:46.26901,,,,,0.00,delivered
RESP_004451,CAMP001,2236,2025-07-19 20:28:14.547959,2025-07-19 21:51:00.662173,,,,,0.00,delivered
RESP_004452,CAMP002,2236,2025-08-08 19:57:52.193712,2025-08-08 21:19:56.837404,,,,,0.00,delivered
RESP_004453,CAMP003,2236,2025-08-28 03:49:03.285031,2025-08-28 04:26:58.579167,,,,,0.00,delivered
RESP_004454,CAMP004,2236,2025-09-15 01:38:52.585289,2025-09-15 02:08:00.167351,,,,,0.00,delivered
RESP_004455,CAMP005,2236,2025-10-05 03:09:02.114037,2025-10-05 03:26:53.035438,,,,,0.00,delivered
RESP_004456,CAMP001,2026,2025-07-19 20:28:14.547959,2025-07-19 20:37:08.650234,,2025-07-20 04:32:04.611889,,,0.00,clicked
RESP_004457,CAMP002,2026,2025-08-08 19:57:52.193712,2025-08-08 21:20:03.349783,2025-08-09 06:21:24.011254,,,,0.00,opened
RESP_004458,CAMP003,2026,2025-08-28 03:49:03.285031,2025-08-28 04:47:58.908943,,,,,0.00,delivered
RESP_004459,CAMP004,2026,2025-09-15 01:38:52.585289,2025-09-15 01:58:58.365996,,,,,0.00,delivered
RESP_004460,CAMP005,2026,2025-10-05 03:09:02.114037,2025-10-05 04:28:11.238251,,,,,0.00,delivered
RESP_004461,CAMP001,1307,2025-07-19 20:28:14.547959,2025-07-19 21:14:29.106988,,,,,0.00,delivered
RESP_004462,CAMP002,1307,2025-08-08 19:57:52.193712,2025-08-08 21:41:25.966354,,,,,0.00,delivered
RESP_004463,CAMP003,1307,2025-08-28 03:49:03.285031,2025-08-28 04:59:48.495835,2025-08-29 11:18:44.705679,,,,0.00,opened
RESP_004464,CAMP004,1307,2025-09-15 01:38:52.585289,2025-09-15 02:19:30.396825,,,,,0.00,delivered
RESP_004465,CAMP005,1307,2025-10-05 03:09:02.114037,2025-10-05 03:15:14.797143,2025-10-06 08:47:32.931299,,,,0.00,opened
RESP_004466,CAMP001,1290,2025-07-19 20:28:14.547959,2025-07-19 21:25:53.751688,,,,,0.00,delivered
RESP_004467,CAMP002,1290,2025-08-08 19:57:52.193712,2025-08-08 21:47:47.921257,,,,,0.00,delivered
RESP_004468,CAMP003,1290,2025-08-28 03:49:03.285031,2025-08-28 05:51:01.043836,,,,,0.00,delivered
RESP_004469,CAMP004,1290,2025-09-15 01:38:52.585289,2025-09-15 03:32:02.462854,,,,,0.00,delivered
RESP_004470,CAMP005,1290,2025-10-05 03:09:02.114037,2025-10-05 03:39:08.140676,,,,,0.00,delivered
RESP_004471,CAMP001,634,2025-07-19 20:28:14.547959,2025-07-19 20:40:10.119598,2025-07-21 08:16:24.170019,,,,0.00,opened
RESP_004473,CAMP003,634,2025-08-28 03:49:03.285031,2025-08-28 04:10:39.041279,,,,,0.00,delivered
RESP_004474,CAMP004,634,2025-09-15 01:38:52.585289,2025-09-15 01:54:34.139177,2025-09-17 01:53:40.851822,,,,0.00,opened
RESP_004475,CAMP005,634,2025-10-05 03:09:02.114037,2025-10-05 03:26:04.998218,,,,,0.00,delivered
RESP_004476,CAMP001,2427,2025-07-19 20:28:14.547959,2025-07-19 20:37:54.176628,,,,,0.00,delivered
RESP_004477,CAMP002,2427,2025-08-08 19:57:52.193712,2025-08-08 21:52:45.188492,,,,,0.00,delivered
RESP_004478,CAMP003,2427,2025-08-28 03:49:03.285031,2025-08-28 05:40:25.109658,2025-08-29 23:25:31.602516,,,,0.00,opened
RESP_004479,CAMP004,2427,2025-09-15 01:38:52.585289,2025-09-15 02:06:52.384861,2025-09-15 09:32:45.392955,,,,0.00,opened
RESP_004480,CAMP005,2427,2025-10-05 03:09:02.114037,2025-10-05 05:03:36.912157,,,,,0.00,delivered
RESP_004481,CAMP001,3702,2025-07-19 20:28:14.547959,2025-07-19 20:52:20.43444,2025-07-20 10:22:04.422007,,,,0.00,opened
RESP_004482,CAMP002,3702,2025-08-08 19:57:52.193712,2025-08-08 21:04:15.230209,2025-08-10 18:48:44.111499,,,,0.00,opened
RESP_004483,CAMP003,3702,2025-08-28 03:49:03.285031,2025-08-28 04:36:35.526199,2025-08-28 19:08:58.873912,,,,0.00,opened
RESP_004484,CAMP004,3702,2025-09-15 01:38:52.585289,2025-09-15 03:23:48.471257,,,,,0.00,delivered
RESP_004485,CAMP005,3702,2025-10-05 03:09:02.114037,2025-10-05 03:49:40.843285,,,,,0.00,delivered
RESP_004486,CAMP001,3846,2025-07-19 20:28:14.547959,2025-07-19 21:39:26.068721,,,,,0.00,delivered
RESP_004487,CAMP002,3846,2025-08-08 19:57:52.193712,,,,,,0.00,bounced
RESP_004488,CAMP003,3846,2025-08-28 03:49:03.285031,2025-08-28 04:01:21.657129,,,,,0.00,delivered
RESP_004489,CAMP004,3846,2025-09-15 01:38:52.585289,,2025-09-16 00:46:11.687735,,,,0.00,bounced
RESP_004490,CAMP005,3846,2025-10-05 03:09:02.114037,2025-10-05 04:31:41.85657,,,,,0.00,delivered
RESP_004491,CAMP001,14,2025-07-19 20:28:14.547959,2025-07-19 20:53:48.802366,2025-07-20 06:12:27.835682,,,,0.00,opened
RESP_004492,CAMP002,14,2025-08-08 19:57:52.193712,2025-08-08 22:02:05.22592,2025-08-09 21:59:15.224925,,,,0.00,opened
RESP_004493,CAMP003,14,2025-08-28 03:49:03.285031,2025-08-28 05:07:37.464011,,,,,0.00,delivered
RESP_004494,CAMP004,14,2025-09-15 01:38:52.585289,,2025-09-15 18:15:49.189779,,,,0.00,bounced
RESP_004495,CAMP005,14,2025-10-05 03:09:02.114037,2025-10-05 04:11:46.167039,,,,,0.00,delivered
RESP_004496,CAMP001,4363,2025-07-19 20:28:14.547959,2025-07-19 21:15:49.374639,,,,,0.00,delivered
RESP_004497,CAMP002,4363,2025-08-08 19:57:52.193712,2025-08-08 21:00:02.930474,2025-08-10 09:00:11.952354,,,,0.00,opened
RESP_004498,CAMP003,4363,2025-08-28 03:49:03.285031,2025-08-28 05:49:49.467102,,,,,0.00,delivered
RESP_004499,CAMP004,4363,2025-09-15 01:38:52.585289,2025-09-15 02:01:48.921525,2025-09-16 19:09:28.006364,,,,0.00,opened
RESP_004500,CAMP005,4363,2025-10-05 03:09:02.114037,2025-10-05 04:28:17.766372,,2025-10-06 06:35:13.010754,,,0.00,clicked
RESP_004501,CAMP001,2008,2025-07-19 20:28:14.547959,2025-07-19 22:19:45.681334,,,,,0.00,delivered
RESP_004502,CAMP002,2008,2025-08-08 19:57:52.193712,2025-08-08 21:33:09.378237,,,,,0.00,delivered
RESP_004503,CAMP003,2008,2025-08-28 03:49:03.285031,2025-08-28 04:23:58.555133,,,,,0.00,delivered
RESP_004504,CAMP004,2008,2025-09-15 01:38:52.585289,2025-09-15 03:13:18.571397,2025-09-16 09:26:36.248212,,,,0.00,opened
RESP_004505,CAMP005,2008,2025-10-05 03:09:02.114037,2025-10-05 03:25:39.346244,2025-10-06 18:51:16.874253,,,,0.00,opened
RESP_004506,CAMP001,4679,2025-07-19 20:28:14.547959,2025-07-19 21:45:03.743171,2025-07-20 11:48:42.776871,,,,0.00,opened
RESP_004507,CAMP002,4679,2025-08-08 19:57:52.193712,2025-08-08 20:54:50.850527,,,,,0.00,delivered
RESP_004508,CAMP003,4679,2025-08-28 03:49:03.285031,,,,,,0.00,bounced
RESP_004509,CAMP004,4679,2025-09-15 01:38:52.585289,2025-09-15 01:57:21.065255,,,,,0.00,delivered
RESP_004510,CAMP005,4679,2025-10-05 03:09:02.114037,2025-10-05 04:41:03.084922,,2025-10-06 17:45:01.310546,,,0.00,clicked
RESP_004511,CAMP001,3855,2025-07-19 20:28:14.547959,2025-07-19 21:11:31.732709,,,,,0.00,delivered
RESP_004512,CAMP002,3855,2025-08-08 19:57:52.193712,2025-08-08 20:12:48.876401,,,,,0.00,delivered
RESP_004513,CAMP003,3855,2025-08-28 03:49:03.285031,2025-08-28 04:49:41.264147,2025-08-29 05:47:59.247944,,,,0.00,opened
RESP_004514,CAMP004,3855,2025-09-15 01:38:52.585289,2025-09-15 03:16:08.677769,,,,,0.00,delivered
RESP_004515,CAMP005,3855,2025-10-05 03:09:02.114037,2025-10-05 04:10:31.88853,,,,,0.00,delivered
RESP_004516,CAMP001,4111,2025-07-19 20:28:14.547959,2025-07-19 22:14:41.94746,,,,,0.00,delivered
RESP_004517,CAMP002,4111,2025-08-08 19:57:52.193712,2025-08-08 21:10:02.05578,,,,,0.00,delivered
