return_item_id,return_id,order_item_id,quantity_returned,item_condition,refund_eligible,restockable
RII7TIH848,RET8ME7Q8ML,191126,1,damaged,f,t
RIFXB6AHYJ,RET8ME7Q8ML,191125,1,like_new,t,t
RIQT5BJXMV,RET1OJL9CPZ,143270,1,like_new,t,t
RI1QLXUUKA,RET1OJL9CPZ,143271,1,like_new,t,t
RIZLZV7DWY,RETPLEO6QRB,175928,1,like_new,t,t
RINUKGQGTL,RETO07YECR5,112137,1,worn,t,f
RIAOU0PMHT,RETER1EFD2R,2883,1,like_new,f,t
RI99DZ19MV,RETDFBV8VGR,124390,1,like_new,t,f
RIQZHEHV2I,RET3J0PUAHN,22133,1,like_new,t,t
RIUA04NL1N,RET0973AC7R,229975,1,like_new,t,t
RI4NHHBJOX,RETS5SAWPO2,302866,1,like_new,t,t
RI03URR2I1,RETQK2Q0VH2,117653,1,damaged,t,t
RISSBCBIIW,RETQK2Q0VH2,117652,1,like_new,t,f
RI1PIKJVEM,RET3F8KPM4Z,180184,1,like_new,t,t
RIZ0UPFWVM,RET893WIMSS,47614,1,like_new,t,t
RIZCSWW2BK,RETWJZVPKM8,115301,1,damaged,t,t
RIOC5BJEJ5,RET54O9SUIT,162340,2,like_new,t,t
RIE4SHB923,RETAIA67WFC,178097,1,damaged,t,t
RI0HWZDLCX,RETZNBJIL8J,41682,1,worn,t,t
RI6VVTB8TQ,RETS8QZE22G,226612,1,like_new,t,t
RIGB0C7EZK,RET9DLSZ37A,250159,1,like_new,t,f
RIT0ALC0DX,RET4PH1OUHX,184685,1,like_new,t,t
RIXFF7W0YA,RET3DZHC847,52762,1,worn,t,t
RI3PRU9QXA,RETMMITYFHT,173185,1,like_new,t,t
RIH2FJLBYJ,RETXAXT2RTH,165732,1,like_new,t,f
RI0W4AYM4D,RETQWDUDPRI,24652,2,like_new,t,t
RIH9A8WAO7,RETM7VHMVCA,184994,1,like_new,t,t
RIQU73E1PV,RET2DG3PT0M,232770,2,like_new,t,t
RI8ZXZNBK2,RETPNSSVIHZ,284438,1,like_new,f,f
RIY69AFIN3,RETAL54S6XP,6322,1,like_new,t,t
RIPZWF1KM4,RETXLS1EROG,52847,1,like_new,t,t
RI1BE21ST4,RET0Y017GOT,254481,1,like_new,t,f
RIMZ79TBDK,RET0Y017GOT,254482,1,like_new,t,t
RIOU1WLVG8,RETDS6QW8WE,108139,1,like_new,f,t
RIFV1HHFVQ,RETN6VRYJRH,126286,1,like_new,t,t
RIKUKJGSKZ,RETN6VRYJRH,126287,1,like_new,t,t
RIK2WCFNTG,RETSJBM67IP,260685,1,like_new,t,t
RISY5DD0N0,RETUZJMLOQ1,260184,1,like_new,t,t
RIYHURGMDX,RET5SF2ZJOF,136,1,like_new,t,t
RI1OFYL8IM,RET5SF2ZJOF,139,1,like_new,t,t
RIT0FCU6XL,RETVAON5VKD,115533,1,like_new,t,f
RI840C5X9G,RETB1OTN3ON,285202,1,damaged,t,t
RIYHMEQXB1,RETB1OTN3ON,285203,1,damaged,t,t
RINAIOHCBX,RETO8JYEXE8,53575,1,damaged,t,t
RIG078L09V,RET8GYNKZL4,235693,1,like_new,t,t
RID7SPM2LG,RETU3CVS2L8,115892,1,worn,t,f
RIFGHWG0ZN,RETPWVYOQ6J,134610,1,worn,t,t
RICUCO64VP,RET9TUEF0WR,7425,1,like_new,t,t
RIU1593SI9,RET9TUEF0WR,7424,2,like_new,t,t
RIQ96PEQ43,RETQMVZKLWY,32402,1,worn,t,f
RIBHDK8J6Z,RETK7QAATJQ,224646,1,like_new,t,f
RIW7UOA21V,RETK7QAATJQ,224645,1,worn,t,t
RIKMTSWW9Q,RETO8KY9W31,72236,1,damaged,t,f
RIH39C0U03,RETKJC6VQVY,74758,1,like_new,t,t
RIJ1EFJ9TX,RETQ6OSATDA,13952,1,like_new,t,t
RI9QMD4HU0,RETLN1BJAIY,146479,1,damaged,t,t
RIOQ7OBPOC,RETOSK4SW5V,110249,1,like_new,t,t
RI6YHOA2SW,RETOSK4SW5V,110251,1,like_new,t,t
RIM8IFLR2B,RETU3L2EOFR,91494,1,like_new,t,f
RIIBWJK20A,RETD4YFKH2K,295708,1,like_new,t,f
RIHJJDAPMS,RETUMSTTJKO,145979,1,damaged,t,t
RIYOW9U1IA,RETHAK1CX9K,154649,1,like_new,t,t
RIX5JLXLRB,RETW1I55KBK,147755,2,like_new,t,t
RIHH5XMTP9,RETCO22LYAS,261427,1,like_new,t,t
RI6XTTUGUP,RETWESJG6LZ,94889,1,like_new,t,t
RI03RBLIV1,RETBXJRWSYT,291202,1,like_new,t,f
RICN59STH8,RET5R9QIOFM,202646,1,like_new,t,t
RI6MW9B6D5,RET5R9QIOFM,202645,1,like_new,t,t
RIMSEEZC4D,RETEOIGIG9N,119515,1,worn,t,t
RIYS4E11FR,RETEOIGIG9N,119518,1,like_new,t,f
RI2VCUFYB2,RETXX6U15IL,301529,1,like_new,t,t
RITBX6B2HY,RETB4L69NEF,229999,1,like_new,t,f
RITQ01V4TB,RETUW5WDAO5,11623,1,damaged,t,t
RIRD26DEYT,RETGXA6VM6Z,204212,1,like_new,t,t
RIAT41NA59,RETLGR2DYRW,272004,1,damaged,t,t
RIMTGOXAN5,RETLGR2DYRW,272005,1,like_new,t,t
RIHU36VVAT,RETS2OYE87H,122881,1,damaged,t,t
RIATGM9EAL,RETVRSU6YPN,1600,1,like_new,f,t
RIG5ADPUSB,RETL5FZLGWX,24042,1,damaged,t,t
RI2C0IIPCC,RET21D4AVWY,43590,1,like_new,t,t
RIEORZXA18,RET21D4AVWY,43591,1,like_new,t,t
RIPY5YBBPA,RETL4FZ2BE7,110324,1,like_new,t,t
RIY1Q995SP,RETL4FZ2BE7,110323,1,like_new,t,t
RICMZQIQ8U,RET1KU890Y0,229454,1,like_new,t,t
RIAB1MTSD4,RET1KU890Y0,229455,1,like_new,f,f
RINM0GURYT,RETAS80GOR6,126418,1,like_new,t,t
RIQIN6GF9W,RETAS80GOR6,126417,1,like_new,t,t
RIMBSC6WTJ,RET3NN8YT9B,281489,1,like_new,f,f
RI4IA8OEIE,RET3NN8YT9B,281487,1,like_new,t,t
RIHPKCX4E2,RETLXVCFZRA,220449,1,like_new,t,t
RID6V9YJIF,RETB6JSBCUT,143608,1,worn,t,t
RIUK2Y31K7,RETB6JSBCUT,143609,1,like_new,t,t
RIBTBYW1XJ,RET3OEBURTB,304602,1,like_new,f,t
RISRVLWTWS,RET3EKQLC06,90491,1,damaged,t,t
RIGU7SCFG4,RET6YH4V1O1,36282,1,worn,f,t
RID4WQB9ML,RETXAVTN99H,285966,1,damaged,t,t
RIS27JOFRV,RETXAVTN99H,285968,1,like_new,t,t
RIHOED6RZO,RETLKUDLPW1,60811,1,like_new,t,t
RILBTTBCSD,RETN4YJE2OB,184554,1,damaged,t,t
RIHNJOV75A,RETUMR7SZFY,145126,1,worn,t,t
RIY08XCTBM,RETYITUMOXY,41765,1,like_new,t,t
RIIS6S3YP3,RETNJWMI8DN,186638,1,worn,t,t
RIX8W4SHL6,RETLBJLIONT,162296,1,damaged,t,t
RIFH0SCWE3,RETGLLECHMX,241887,1,like_new,t,f
RIUCCW5IA7,RETGLLECHMX,241886,1,like_new,t,f
RIWDG2OKZB,RETJVDCEFFC,245999,1,like_new,f,f
RI2AXTKSWN,RETSGD1MRRR,161401,1,like_new,t,t
RI3MI2JMA9,RETD6SFI6KP,157749,1,damaged,t,t
RI17VMIMB4,RETL2H6D1IE,131100,1,like_new,t,t
RI12S5ZYM7,RETFHKORWWL,9902,1,like_new,t,t
RICF5D89CQ,RETVYFG5YCP,208195,1,like_new,t,t
RIXM1QUJPF,RETYXWEDRE7,181000,1,damaged,t,t
RIH49HSIHQ,RETCZJTVFA7,221771,1,damaged,t,t
RIQKMCQ4RV,RETBJJ0613V,139390,1,like_new,t,t
RITUOW1GM1,RETQBR0O8C2,161808,1,like_new,f,t
RIP76UBKVO,RETQBR0O8C2,161810,1,like_new,t,t
RI71XHU66T,RETY00HDIY8,174927,1,like_new,t,t
RIIPO8L210,RETY00HDIY8,174928,1,like_new,t,t
RIK1CQDF71,RETBNX9YUXQ,38015,1,damaged,t,t
RIZHVP5A78,RETBNX9YUXQ,38013,1,like_new,t,t
RIOUN85W2U,RET5B610GTQ,57213,1,damaged,t,f
RI7JLW2MB6,RET5B610GTQ,57211,1,like_new,t,t
RIHG9ES7DJ,RETNBJOEB7L,55359,1,worn,t,t
RI4LORZCT0,RETC9T9GS1Y,258331,1,damaged,t,t
RITXFEIXCC,RETIJ6F4QBB,163260,1,worn,t,t
RI7BIV3DDQ,RETM1PK1HHP,77777,1,like_new,t,t
RIN7AAOTKV,RETMHUVTVPB,201829,1,like_new,t,f
RIK0FDFFAW,RETMHUVTVPB,201830,1,damaged,t,t
RIV8YKPE1X,RET64TYNEET,117729,1,like_new,t,t
RI1XV3S60M,RET64TYNEET,117730,1,like_new,t,t
RITW7LD6P5,RETPG5H1MC4,264534,1,like_new,t,t
RICHGRPIJD,RETPG5H1MC4,264535,1,like_new,f,t
RI2ZVUXGE1,RETEV70I00K,114389,1,damaged,f,f
RIJ49DELA9,RETWQBCHW5H,184440,1,damaged,t,t
RIBH133GQR,RETWQBCHW5H,184439,1,damaged,t,t
RI1Q5QHO7Y,RETOTB6FILU,246430,1,worn,t,t
RINH2YTGDG,RET0UUMFV5J,271315,1,like_new,t,f
RIOMALZU3V,RETL9FGKSD8,194412,1,like_new,t,t
RIWDQ8H067,RETL9FGKSD8,194410,1,worn,t,t
RIH398VK6N,RETXYMIG9QV,156519,2,like_new,f,t
RIB8LVV11V,RETQ9FEPOQ1,269788,1,worn,f,f
RI2LIV2730,RETYSDT6CCU,246684,2,like_new,t,t
RIDGJTKCJ5,RETZSTQYX5C,70368,1,like_new,t,t
RI3GBC2ZY5,RETZSTQYX5C,70369,1,like_new,t,t
RI3BLRA1EX,RETX4XTGM6I,28796,1,worn,t,t
RIZIO4O2CI,RETZJGGE16E,2355,1,like_new,t,f
RIXLU1NY9M,RETVMXH9VQO,249283,1,like_new,t,t
RIADCJAZ3E,RETSUCKJOMV,188117,1,like_new,t,t
RI66431PTC,RETFS7TPJR2,76917,1,damaged,t,t
RIVHFZ89T5,RETV0Z9R1S2,94037,1,worn,f,t
RIWK4LVR5E,RET2YEM8Y8X,111706,1,like_new,t,t
RIM9ZIN8DU,RETZ1RBQMME,226902,1,worn,t,t
RIP1K2JFFE,RETZ1RBQMME,226900,1,like_new,t,t
RIQZI7ZVWX,RET8XZRAI8T,126190,1,like_new,t,t
RI68WF553G,RETNWNHXBDD,152891,1,like_new,t,t
RI9FDGRMB0,RETP0ZGAOJO,213302,1,like_new,t,t
RI8K0BUX0O,RETNAASK1YX,199390,1,like_new,t,t
RIOOX0DTL6,RETG98753ME,195594,1,like_new,t,t
RIYW7AKA5O,RETYK8IUNUD,278873,1,like_new,f,f
RINS1G9P9J,RETBKOXYWRP,302410,1,like_new,t,t
RIOIPFONGW,RET8M5SFTJQ,226895,1,damaged,t,t
RIWBVMLCYF,RET8M5SFTJQ,226894,1,like_new,t,t
RITJ2I2C5H,RETZBGG6U4K,216824,1,like_new,t,t
RI9ZV6VM0K,RETZBGG6U4K,216821,1,like_new,t,t
RIJ2NGLTNQ,RET21XYDD3P,195166,1,like_new,f,f
RI5QWB3NES,RETPBJW14RT,128036,1,like_new,f,t
RIOAGF0413,RETJUR8I69R,147483,1,damaged,f,t
RIN3LYZZ92,RET8T4AUY98,14737,1,damaged,t,t
RIJB1930GY,RET5V8TG6FU,125874,1,like_new,t,t
RIJL154NUY,RETZ4UMDEOI,194143,1,damaged,t,t
RIH3BE8YC2,RET6H88A31K,81448,1,like_new,t,t
RIUSU2BSPR,RETB5RK9N65,220249,1,damaged,t,t
RIQ5C872K7,RET7O6UH79C,136588,1,like_new,t,t
RI5F46KT4K,RETX6OYAETZ,228234,1,like_new,t,t
RIX6EF3GZS,RETZYNSAYZ8,62172,1,worn,t,t
RIAT4TSONT,RETFWGH1EDU,168461,1,worn,t,t
RIMCPFQDRG,RET8UU52GSD,152187,1,like_new,t,t
RIPM2ASRW2,RETFHCUER1J,308454,1,worn,t,t
RIOMVFHY5P,RETV0M32POW,170757,1,like_new,t,t
RIZOLMU94O,RETV0M32POW,170759,1,like_new,t,t
RICLCZA4IP,RETKHVP21KK,93653,1,like_new,t,t
RIDMBBK1MT,RETM4O70B3C,161874,1,worn,t,t
RIPYIL0SHT,RETM4O70B3C,161873,1,damaged,f,t
RIUHH2JDM8,RET3HWHJH5B,104242,1,like_new,t,f
RIG7H2Z9FX,RET046DLOVA,283073,1,like_new,t,f
RIIDTKN3H7,RET046DLOVA,283072,1,damaged,t,t
RIDGOVRV5U,RETN7QITQ31,142130,1,like_new,t,t
RISBYCMSRL,RETK1YL2382,213545,1,like_new,t,f
RIQCVUI6MZ,RETYMN050HS,197306,1,like_new,t,t
RIR2RZTEN0,RETBB6P0966,265621,1,like_new,t,t
RIFQR9K9DW,RETBB6P0966,265623,1,damaged,t,t
RIXNNE51FF,RET46DMS75M,15994,1,damaged,t,t
RIMI9ICJV2,RETO0PZ89BF,59427,1,damaged,t,f
RIACJV0UNJ,RETO0PZ89BF,59426,1,like_new,t,t
RIZBMLRAN0,RETVEL8D3M7,79791,1,worn,t,t
RI9RFIVFG3,RETYOOSESUJ,164295,1,like_new,t,t
RIECF2W3TT,RETYOOSESUJ,164294,1,like_new,t,t
RIU0SLDRR5,RET3M8TRLCL,74686,1,like_new,t,t
RIVBDVJSSD,RET3M8TRLCL,74687,1,damaged,t,t
RIS4683O36,RETE3ASETMC,189763,1,like_new,t,t
RICB7Z9PPS,RET7J6XARXC,214082,1,damaged,t,t
RIQWK5162A,RETJW8OYE1D,41780,2,like_new,t,f
RIGOFLSPZK,RETJBQ9AYDR,291149,1,like_new,t,t
RIJ2IPYF51,RETJBQ9AYDR,291148,1,like_new,t,t
RINLEAUVSJ,RET1C55KHOR,151144,1,like_new,t,t
RIX2R4T2LS,RET1C55KHOR,151142,1,damaged,f,t
RIDLCTZF2O,RET5LDBULUS,176568,1,like_new,t,t
RIUNSRC6IL,RET5LDBULUS,176567,1,like_new,t,t
RIGOUHRAAC,RET3LLFOKFZ,221398,1,damaged,t,t
RIO54IY4U3,RETHAT3LWT2,45237,1,like_new,t,f
RIHXG8QHRT,RETF6Y7J5NU,14996,1,like_new,t,t
RITGN6KK9V,RETF6Y7J5NU,14995,1,like_new,t,f
RI1EQ3GQ6A,RETA6ETGX85,184163,1,like_new,t,t
RIYN0XLIEQ,RETA6ETGX85,184164,1,like_new,t,t
RIOL81EHV4,RETVY0TWL46,176474,1,like_new,t,t
RIYQXDDJ0Q,RET7I06QSDU,7694,1,like_new,t,t
RIY2KM383X,RETBNII9BGQ,218763,1,like_new,t,t
RISPL9RP78,RET8RPKXW44,753,1,like_new,t,t
RINKBZMU02,RETDCDL3IVN,293295,1,damaged,t,t
RIS6W2ZYMZ,RETP16KUFYW,47351,1,like_new,f,t
RIZMJ2KPM3,RETGKVJ82HU,51664,1,like_new,t,t
RI34SZBRTK,RETGKVJ82HU,51661,1,like_new,t,t
RII4QEE335,RETJB4RG4SJ,127097,1,like_new,f,t
RIAMES0AIJ,RET66V5T3V5,47592,1,like_new,t,t
RI1LOUQ96A,RETZR58XCK3,37346,1,like_new,f,t
RIN784B0F4,RETZR58XCK3,37345,1,like_new,f,t
RIWXG5OD3S,RETXCA58CA4,290909,1,like_new,t,f
RI2LJO7BJT,RETUPU7D8K3,96345,1,damaged,t,f
RI9S4S6B26,RETPLU0ABNM,31065,1,worn,t,t
RIHEU74GH8,RETPLU0ABNM,31064,1,like_new,t,t
RIN3R5IULK,RETZEQTA6KK,280143,1,like_new,t,t
RIFSFC0O52,RETRCO0JXPH,285527,1,like_new,f,t
RI5U2AF4BX,RETRCO0JXPH,285526,1,like_new,t,t
RISDFSS78C,RET4PRETFBW,57355,1,like_new,t,f
RI97BFDWPL,RET4PRETFBW,57354,1,like_new,t,f
RI1HNEJKFQ,RETL8IJ96QF,264551,1,like_new,t,t
RIW167LSWD,RETA4AGG2PB,83759,1,like_new,t,t
RIYAHG1HJ2,RETKKJGARR8,272764,1,like_new,t,t
RI2QCJB8MR,RETUV2YIJC3,277456,1,like_new,t,t
RIZVMGG9PN,RETUV2YIJC3,277457,1,like_new,t,t
RILN8Z94AA,RETNK38N7FR,75452,1,worn,t,t
RIT9MKJ043,RETNK38N7FR,75453,1,like_new,t,f
RI72PZA78A,RETFZMS4CHE,179084,1,like_new,t,f
RITIJL9WH4,RETG4NGONKH,11439,2,like_new,t,t
RIXU7F1ECQ,RETA8KIJV5D,269896,1,like_new,t,t
RICRX5D875,RETA8KIJV5D,269895,1,worn,t,t
RIBR23D3FS,RET48NBA4S5,69466,1,like_new,t,t
RINUXJV6L6,RETQHMBSFEW,284249,1,like_new,f,t
RIYO3F0EF9,RETQHMBSFEW,284250,1,damaged,t,f
RIBB2CSW9Z,RET3JBWCSH8,144710,1,damaged,t,f
RI0LYGNCHI,RET9VDJ48O4,214366,1,like_new,t,t
RIXL2BCTVJ,RET9VDJ48O4,214365,1,damaged,t,t
RIN8RH2ULG,RETPHWBY5KV,97567,1,like_new,t,t
RIB1VVYUUF,RETAXSQH9YB,123804,1,like_new,t,t
RISX3LD27Y,RETAXSQH9YB,123805,1,worn,t,t
RI2E6R2D6F,RETIAYJSGZE,122076,1,damaged,t,t
RIQV1PLRBA,RETIAYJSGZE,122075,1,like_new,t,t
RIJ96KW9FC,RETO9QGLNYK,6636,1,like_new,t,t
RI807V1KKA,RET9S6UPYZ3,238278,1,like_new,t,t
RIMSQXGFT7,RET9S6UPYZ3,238277,1,like_new,t,t
RITSNVIOSE,RETQEPK40WU,133698,1,like_new,t,t
RIZJMSFZ7D,RETQEPK40WU,133697,1,like_new,t,t
RIDFF5T5EK,RET1TBR8SIJ,303851,1,damaged,t,t
RIM2T48J7W,RET192NXPLN,11995,1,worn,t,t
RIGFNVFG50,RET192NXPLN,11996,1,like_new,t,t
RIRUZ4GDJQ,RET32E3SJPC,118646,1,like_new,t,t
RIMQF9NSFY,RETFWYYJ1AA,113407,1,damaged,t,t
RIDCKV5P7K,RETZAAHWK3Y,22225,1,like_new,f,t
RIZHPI5SM1,RETZAAHWK3Y,22224,1,damaged,t,t
RIEKSARRU2,RET8W5LSLU9,149396,1,like_new,t,t
RI7DKEAN5I,RETN13XGWBJ,252043,1,like_new,t,t
RIBRCCCGM8,RETN13XGWBJ,252044,1,damaged,t,t
RIMZUIS06S,RETSGNTVINF,31240,1,like_new,t,t
RINQLZB4IC,RETSGNTVINF,31241,1,like_new,t,t
RIZQJCESK9,RETCUIIF0CS,123818,1,like_new,t,t
RIJZKSDJJE,RET4RICZYYR,172636,1,like_new,t,t
RIMQ06LG9C,RETBNCZCZ8Z,267504,1,like_new,t,t
RIBPH5JYNW,RETBNCZCZ8Z,267505,1,like_new,t,t
RIJMYE3U0L,RETK1ZAX6FI,229841,1,like_new,t,t
RIVOMKQXLW,RETK1ZAX6FI,229840,1,like_new,t,t
RIUHT0V6BI,RETYO8R6W8Y,3437,1,damaged,t,t
RIU6HQA0K0,RETYO8R6W8Y,3439,1,worn,t,t
RIHK6CNV1K,RET1WRXK9XK,285152,1,like_new,f,t
RIPE52G1UD,RETT8PRHWR9,63223,1,like_new,t,t
RIGVT9ZP16,RET9UCBQY4W,175061,1,like_new,t,f
RIOAZD02PN,RET9UCBQY4W,175062,1,like_new,f,t
RIG2RFGNQF,RET8684GJ5A,197740,1,worn,t,t
RIJ3PBH54I,RETLKP531I2,181777,1,like_new,t,t
RISNJXSFLI,RETLKP531I2,181778,1,worn,t,f
RI16R4GK11,RETQGE9GS6J,105723,1,like_new,t,t
RI1RF632IN,RETXNAHHZ6I,113035,1,like_new,t,t
RIEIVHAO3R,RETXNAHHZ6I,113036,1,like_new,t,t
RI3K7PNLGR,RETQ1KM17VC,112392,1,damaged,t,t
RI8XBFH0DG,RETSZGKRMCU,236958,1,like_new,t,t
RI3M5UXHP6,RETVLSO7HQ0,113111,1,like_new,t,f
RI957FYZYW,RETQ2EDM60G,110598,1,worn,t,t
RIR6JG65LW,RETQ2EDM60G,110600,1,worn,t,t
RI3WF4UI73,RETD1YWE1IF,44572,1,damaged,t,f
RIZSGU0URB,RETD1YWE1IF,44571,1,like_new,t,t
RIBC2DONPP,RET6127P7TL,67494,1,worn,t,t
RIEV2Q6D6H,RETLVJ92LHZ,54557,1,like_new,t,t
RIIO9WJY23,RETLVJ92LHZ,54556,1,like_new,t,t
RIHOFW19V9,RET0TU35UFI,297215,1,like_new,t,t
RI7VM0LN3T,RET0TU35UFI,297213,1,like_new,t,t
RI84HGF0GM,RETJPFVJKHY,164168,1,like_new,t,f
RI4927P53B,RETJPFVJKHY,164169,1,like_new,t,t
RINGD33RH9,RET9DC5B50R,240574,1,like_new,f,t
RIZTWXU26R,RET45MACRKE,163343,1,like_new,f,f
RIU6L7T128,RETB6CRPUM1,124044,1,damaged,t,t
RITU0E7MBC,RETXB2ZXR81,58162,1,like_new,t,t
RIYNYOWLE4,RETQCLDKO7F,253466,1,like_new,t,t
RISYVXLG2O,RETQCLDKO7F,253467,1,like_new,t,t
RIZ5NVS1ME,RETKLQ73KPI,229991,1,worn,f,t
RI50S901TY,RETKLQ73KPI,229992,1,like_new,t,t
RIJ64XFBO3,RETC4YG647H,281380,1,damaged,f,t
RI0RUNTLOL,RETC1B6N81W,166727,1,like_new,t,f
RIXYB5SLBM,RETHB48C4BU,233645,2,like_new,t,t
RI9ZSVLN3L,RETBTZNX42Q,90532,1,like_new,t,t
RISBX7RNQ5,RETWM9SOOAJ,287490,1,like_new,t,t
RI3T7DXTJX,RETG3O314NI,62633,1,like_new,t,t
RIT98QXQGG,RETMSBY30JU,263366,1,damaged,t,t
RI89LA50IE,RETMSBY30JU,263368,1,worn,t,t
RIT8QW2033,RETP7H8KA7G,91449,1,worn,t,t
RIUSHQ85TU,RETP33Z1OVU,47069,1,like_new,t,t
RIM7QMMZVJ,RETIEXCPFZI,51387,1,damaged,t,t
RIFPF26QWR,RETUO77FKUR,20271,1,like_new,t,t
RIHLBXNG1U,RETMA0TICG0,273989,1,like_new,t,t
RI4FHC63Q2,RETMA0TICG0,273988,1,damaged,t,t
RIVLUX7UNX,RETXNTARVZ7,30448,1,like_new,t,t
RIGH9G4M9H,RETXNTARVZ7,30447,1,like_new,t,t
RIY6WKFDNK,RETYIKDQ7QH,168930,1,like_new,t,t
RIFY2C9ZWP,RETFP8TIBGE,240193,1,like_new,t,t
RI1NKELGYO,RETGHSJ9O20,96611,1,damaged,t,t
RIU5E77E8G,RETYHI8HX3U,231424,1,worn,t,t
RISHYXF39E,RET7P26PWP0,183568,1,like_new,t,f
RIZDWUMIMB,RETUYCW8VBM,159392,1,like_new,t,t
RIKQVAQGQY,RETL1FC4F8G,71433,1,worn,t,t
RI7GCN0XGL,RETXW09MKTB,174136,1,damaged,t,f
RIJ13EZICW,RETXW09MKTB,174137,1,like_new,t,t
RIL55HLYL3,RET77WLVYFO,265581,1,damaged,t,f
RI9UX3NVYF,RETDONJHNIZ,58716,1,like_new,f,f
RIJL4GZV1C,RETGFYREBI3,95975,1,like_new,t,t
RIRPKLGPZ4,RETGFYREBI3,95974,1,like_new,t,t
RIB0JUMF5F,RET0Y07LFAE,79739,1,worn,t,t
RIIQEXDGRC,RET0Y07LFAE,79740,1,like_new,t,t
RIF4EW8YA2,RET8QV0ZIDZ,93707,1,like_new,t,t
RI2DHOSOFH,RETRBIQD3RY,109847,1,like_new,t,t
RIYWXTW95B,RETBMF8QJN5,118426,1,like_new,t,t
RIDX2Z6P18,RETFUY1MZ1C,244626,1,like_new,t,t
RIK4YOG989,RETFUY1MZ1C,244623,1,like_new,t,t
RIVD69GRYJ,RET8NQAY2YK,175050,1,like_new,t,t
RI5FA6VLG1,RETQSBC9I60,96032,1,like_new,t,f
RIK0R08USO,RET29TG33HP,49043,1,like_new,t,t
RI5Z7OZYBY,RET1YQ3LUT1,188830,1,like_new,t,t
RIAGXVIP7N,RETJ4X8WMG7,4098,1,like_new,t,t
RII7TA9HPO,RETI0CTI1Q0,259140,1,like_new,f,t
RIYU9NPGIZ,RETI0CTI1Q0,259143,1,like_new,t,t
RIQB5MWIV2,RETCW0RBVCM,234364,1,worn,t,t
RIV8WB258M,RETR52DM0ZA,136066,1,like_new,t,t
RIXC26HNOR,RET0XF0ZWL4,265578,1,like_new,t,t
RI06PJKEV5,RETYQ3E2FMZ,104982,1,like_new,t,f
RIIIQCPVFF,RETDAIBWP8K,134319,1,like_new,t,t
RI7XJIEF85,RET6KGJ17L1,239992,1,like_new,t,f
RID4I0V4TX,RETQRYM7R2Q,111537,1,like_new,t,t
RIDHZFNEH6,RETQRYM7R2Q,111538,1,like_new,t,t
RIXVXBR2OJ,RETCD9U5PGN,150066,1,like_new,t,t
RIOH5RYTU6,RETLKB2HPZX,67978,1,like_new,t,t
RI9KZWCGEM,RETDKNSP0EP,218977,1,like_new,t,t
RIEKAE8TKJ,RETDKNSP0EP,218976,1,damaged,t,t
RIQ9LXYNZF,RETGBF0ARSD,258204,1,like_new,t,f
RIJMVCGZP8,RETCB73UNR8,19049,1,damaged,t,f
RIHIJSEJFI,RETK3FU9BZV,282565,1,damaged,t,t
RIZNDUD6RT,RETK3FU9BZV,282567,1,damaged,t,t
RIHFYIW2QM,RET9YZOIJ4J,12823,1,like_new,t,t
RIFGOVUF7T,RET9YZOIJ4J,12822,1,like_new,t,t
RI624QF1RM,RET3LWYIHSP,29604,1,like_new,t,t
RI0WFYPSQG,RETLVPOZGLM,12923,1,like_new,t,t
RIFNHVOFJE,RET7S32IC6H,295344,1,damaged,t,t
RIQR2GNTSJ,RETS2GYBDFW,154805,1,like_new,t,t
RIRF4K6ZNI,RETS2GYBDFW,154803,2,like_new,t,t
RIRO93I1EI,RETD8AEM9AN,99870,1,like_new,t,f
RIVHOTEVT4,RETD8AEM9AN,99871,1,worn,t,t
RIY16Y37JQ,RETGCD5HN5L,136467,1,like_new,t,t
RIQIAD7IL4,RET4NOITWT9,246720,1,like_new,t,t
RID8RJ8CRF,RETLCM9EPXM,301259,1,like_new,t,t
RIOY9VGWMP,RETWNKT0FHQ,305271,1,damaged,t,t
RIZM6MPJ2U,RETW0CBPWDV,248215,1,like_new,t,t
RI6Z6AQ0FC,RET568FES6O,277808,1,like_new,t,t
RIE0ZZG4WD,RETV5VN6HDF,284207,1,damaged,t,t
RI2KJWD19G,RETV5VN6HDF,284208,1,like_new,t,t
RIE0EOFPEC,RETD1NQ8REL,302615,1,like_new,t,t
RI9J38NZ2O,RETV37CWEBJ,268716,1,like_new,t,f
RIKUDRVGW9,RETV37CWEBJ,268717,1,like_new,t,t
RIQLEH9PVB,RETDHB3ZWH8,234867,1,like_new,t,t
RI3F65YV7Q,RETC8M5O7ER,13288,1,like_new,t,t
RIHOQMWBHN,RETC8M5O7ER,13290,1,like_new,t,t
RIPSQC2HO6,RETCGM1E10G,92487,1,worn,t,t
RIJNSAICPE,RETY50PRERL,83002,1,like_new,t,t
RII9NK8V6B,RETTPXZCL10,183779,1,like_new,f,f
RI1HQ20CK8,RETTPXZCL10,183780,1,like_new,t,f
RIOMJF7NJ6,RET201XRENG,279474,1,damaged,t,t
RIVHCYTIZA,RETGCZ4PYXY,118670,1,damaged,t,t
RI0X22MWVS,RET98ZY3WAR,300942,1,like_new,t,t
RINJDIB8GT,RET98ZY3WAR,300939,1,damaged,t,t
RI8MXY1JEY,RET2A1IVQXF,282744,1,worn,t,t
RIVG82QHRZ,RET2A1IVQXF,282745,1,like_new,t,t
RIANOX7VLO,RETHORN7CJU,140440,1,damaged,t,t
