order_item_id,order_id,variant_id,quantity,unit_price,discount_amount,total_price,return_quantity,personalization_data
25687,12706,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25688,12707,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25689,12708,5,2,44.94,7.02,75.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25690,12708,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25691,12709,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25692,12710,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25693,12710,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25694,12711,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25695,12712,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25696,12712,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25697,12712,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25698,12713,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25699,12713,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25700,12714,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25701,12714,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25702,12715,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25703,12715,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25704,12715,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25705,12716,14,2,72.63,0.00,145.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25706,12717,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25707,12717,6,3,63.77,0.00,191.31,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25708,12717,12,1,150.73,28.65,122.08,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25709,12717,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25710,12718,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25711,12719,9,1,31.53,5.14,26.39,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25712,12719,14,2,72.63,6.48,132.31,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25713,12720,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25714,12721,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25715,12722,4,1,141.22,19.43,121.79,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25716,12722,11,2,160.51,22.36,276.30,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25717,12723,1,2,95.01,0.00,190.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25718,12723,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25719,12724,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25720,12724,15,1,341.13,50.98,290.15,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25721,12724,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25722,12724,14,2,72.63,14.13,117.00,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25723,12725,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25724,12725,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25725,12725,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25726,12726,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25727,12727,7,1,67.09,7.25,59.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25728,12728,6,2,63.77,0.00,127.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25729,12729,15,1,341.13,18.02,323.11,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25730,12730,14,2,72.63,0.00,145.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25731,12731,6,1,63.77,6.88,56.89,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25732,12731,4,1,141.22,16.70,124.52,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25733,12731,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25734,12732,2,2,210.24,0.00,420.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25735,12732,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25736,12732,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25737,12733,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25738,12733,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25739,12733,1,2,95.01,0.00,190.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25740,12734,7,1,67.09,12.71,54.38,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25741,12735,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25742,12735,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25743,12735,7,2,67.09,0.00,134.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25744,12736,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25745,12736,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25746,12737,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25747,12737,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25748,12737,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25749,12738,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25750,12739,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25751,12739,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25752,12739,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25753,12739,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25754,12740,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25755,12740,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25756,12741,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25757,12742,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25758,12742,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25759,12743,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25760,12744,5,2,44.94,2.60,84.68,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25761,12744,2,1,210.24,31.38,178.86,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25762,12744,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25763,12745,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25764,12745,5,2,44.94,4.41,81.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25765,12746,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25766,12747,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25767,12747,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25768,12748,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25769,12749,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25770,12750,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25771,12750,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25772,12751,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25773,12751,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25774,12752,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25775,12752,7,3,67.09,0.00,201.27,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25776,12752,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25777,12752,10,1,286.41,36.97,249.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25778,12753,6,1,63.77,5.00,58.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25779,12753,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25780,12754,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25781,12755,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25782,12755,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25783,12756,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25784,12756,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25785,12756,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25786,12757,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25787,12758,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25788,12759,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25789,12759,7,1,67.09,8.64,58.45,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25790,12759,3,3,97.42,0.00,292.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25791,12760,5,1,44.94,3.93,41.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25792,12760,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25793,12760,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25794,12761,6,2,63.77,0.00,127.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25795,12761,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25796,12762,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25797,12763,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25798,12764,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25799,12765,13,3,626.18,0.00,1878.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25800,12765,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25801,12765,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25802,12766,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25803,12766,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25804,12766,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25805,12766,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25806,12767,4,3,141.22,0.00,423.66,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25807,12767,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25808,12768,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25809,12768,1,1,95.01,5.39,89.62,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25810,12768,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25811,12769,3,2,97.42,19.10,156.64,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25812,12770,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25813,12771,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25814,12771,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25815,12771,10,1,286.41,56.47,229.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25816,12772,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25817,12772,2,2,210.24,37.48,345.52,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25818,12772,4,3,141.22,0.00,423.66,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25819,12773,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25820,12773,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25821,12774,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25822,12774,4,2,141.22,0.00,282.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25823,12775,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25824,12775,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25825,12775,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25826,12776,13,1,626.18,37.88,588.30,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25827,12776,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25828,12777,7,2,67.09,10.51,113.17,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25829,12777,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25830,12778,9,1,31.53,2.59,28.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25831,12779,10,2,286.41,23.97,524.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25832,12779,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25833,12780,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25834,12780,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25835,12780,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25836,12780,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25837,12781,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25838,12781,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25839,12782,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25840,12782,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25841,12783,14,2,72.63,9.67,125.92,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25842,12783,4,3,141.22,24.90,348.95,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25843,12784,7,2,67.09,0.00,134.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25844,12784,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25845,12785,6,1,63.77,5.02,58.75,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25846,12785,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25847,12786,4,2,141.22,0.00,282.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25848,12786,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25849,12786,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25850,12787,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25851,12787,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25852,12787,2,2,210.24,0.00,420.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25853,12787,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25854,12788,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25855,12789,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25856,12789,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25857,12789,1,2,95.01,0.00,190.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25858,12789,10,3,286.41,0.00,859.23,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25859,12790,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25860,12790,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25861,12791,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25862,12791,11,2,160.51,19.68,281.65,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25863,12791,12,3,150.73,0.00,452.19,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25864,12792,10,1,286.41,31.09,255.32,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25865,12792,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25866,12792,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25867,12793,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25868,12794,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25869,12795,2,1,210.24,25.82,184.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25870,12795,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25871,12795,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25872,12795,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25873,12795,8,1,50.71,6.26,44.45,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25874,12796,12,1,150.73,15.66,135.07,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25875,12796,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25876,12797,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25877,12797,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25878,12797,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25879,12797,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25880,12798,7,3,67.09,0.00,201.27,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25881,12799,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25882,12800,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25883,12800,5,1,44.94,8.88,36.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25884,12800,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25885,12801,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25886,12802,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25887,12803,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25888,12804,2,2,210.24,0.00,420.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25889,12805,13,3,626.18,0.00,1878.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25890,12806,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25891,12806,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25892,12806,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25893,12807,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25894,12807,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25895,12808,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25896,12809,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25897,12810,9,1,31.53,3.82,27.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25898,12810,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25899,12810,2,2,210.24,0.00,420.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25900,12811,14,2,72.63,0.00,145.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25901,12811,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25902,12811,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25903,12812,12,2,150.73,23.61,254.23,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25904,12812,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25905,12812,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25906,12813,5,1,44.94,6.90,38.04,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25907,12813,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25908,12813,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25909,12814,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25910,12814,10,1,286.41,37.38,249.03,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25911,12814,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25912,12815,7,1,67.09,8.63,58.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25913,12816,11,2,160.51,18.29,284.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25914,12816,6,2,63.77,0.00,127.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25915,12817,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25916,12817,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25917,12817,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25918,12817,14,1,72.63,4.66,67.97,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25919,12817,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25920,12818,4,2,141.22,23.12,236.21,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25921,12819,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25922,12820,7,2,67.09,0.00,134.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25923,12821,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25924,12822,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25925,12823,9,3,31.53,0.00,94.59,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25926,12824,11,1,160.51,24.08,136.43,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25927,12825,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25928,12826,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25929,12827,10,3,286.41,25.77,781.92,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25930,12828,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25931,12828,8,3,50.71,7.84,128.62,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25932,12828,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25933,12828,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25934,12829,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25935,12829,13,1,626.18,77.53,548.65,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25936,12830,10,3,286.41,0.00,859.23,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25937,12831,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25938,12832,9,2,31.53,3.72,55.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25939,12832,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25940,12832,13,1,626.18,38.59,587.59,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25941,12832,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25942,12833,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25943,12833,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25944,12833,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25945,12834,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25946,12835,3,2,97.42,8.18,178.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25947,12835,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25948,12835,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25949,12835,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25950,12835,15,3,341.13,0.00,1023.39,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25951,12836,2,1,210.24,29.64,180.60,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25952,12836,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25953,12837,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25954,12838,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25955,12838,7,2,67.09,0.00,134.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25956,12838,14,2,72.63,0.00,145.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25957,12839,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25958,12839,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25959,12839,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25960,12840,13,2,626.18,93.93,1064.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25961,12840,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25962,12840,1,1,95.01,9.17,85.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25963,12841,13,1,626.18,78.91,547.27,0,"{""fit_notes"": ""standard"", ""customization"": null}"
25964,12841,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
