CustomerId,Segment,SatisfactionScore,DataAllocationGb,DataUsedGb,TotalAmount,PaymentStatus,DownloadSpeed,UploadSpeed,Latency,ServiceInteractionCount,FeedbackRating,ChurnRisk,ChurnRiskFactors,Churn
"657","Standard","4","20","24.13","31.86","Pending","55.21","11.04","56","5","2.3","0.69","Low satisfaction score,High data usage,Frequent service interactions,Low feedback ratings","1"
"658","Premium","4","20","10.35","42.3","Overdue","51.2","10.24","189","2","1.4","0.67","Low satisfaction score,Payment issues,Poor network performance,Low feedback ratings","1"
"659","Business","5","2","1.54","48.76","Paid","52.2","10.44","22","1","1.1","0.32","Low feedback ratings","0"
"660","Student","1","5","3.76","22.46","Paid","18.05","3.61","184","2","0.7","0.81","Low satisfaction score,Poor network performance,Low feedback ratings","1"
"661","Student","9","5","5.75","21.2","Paid","66.41","13.28","200","1","4.2","0.63","High data usage,Poor network performance,Competitor offers","0"
"662","Standard","2","2","2.88","21.5","Paid","52.68","10.54","61","2","0.1","0.63","Low satisfaction score,High data usage,Low feedback ratings","1"
"663","Student","5","20","22.6","27.7","Paid","45.82","9.16","138","0","0","0.6","High data usage,Poor network performance","1"
"664","Premium","3","2","2.59","37.4","Pending","55.18","11.04","141","0","0","0.67","Low satisfaction score,High data usage,Poor network performance","1"
"665","Standard","7","50","38.57","42.16","Paid","29.6","5.92","188","5","2.9","0.62","Poor network performance,Frequent service interactions,Low feedback ratings","0"
"666","Family","5","100","76.85","64.67","Paid","58.02","11.6","84","2","2.9","0.31","Low feedback ratings","1"
"667","Business","4","5","5.17","47.26","Paid","71.6","14.32","31","0","0","0.42","Low satisfaction score,High data usage,Competitor offers","0"
"668","Student","4","2","2.25","18.94","Paid","59.38","11.88","75","0","0","0.67","Low satisfaction score,High data usage","1"
"669","Student","1","100","118.81","76.24","Paid","58.48","11.7","62","0","0","0.58","Low satisfaction score,High data usage","1"
"670","Standard","3","20","14.63","31.36","Paid","91.2","18.24","33","4","0.4","0.5","Low satisfaction score,Frequent service interactions,Low feedback ratings","0"
"671","Family","5","2","1.62","22.62","Pending","71.86","14.37","58","1","1.9","0.48","Low feedback ratings","0"
"672","Student","1","2","2.21","20.49","Paid","78.4","15.68","174","0","0","0.78","Low satisfaction score,High data usage,Poor network performance","1"
"673","Student","1","2","2.08","22.34","Overdue","13.09","2.62","154","0","0","0.91","Low satisfaction score,Payment issues,High data usage,Poor network performance","1"
"674","Family","1","50","59.6","46.15","Paid","84.24","16.85","36","1","1","0.46","Low satisfaction score,High data usage,Low feedback ratings","0"
"675","Business","4","20","17.71","58.24","Paid","112.04","22.41","185","0","0","0.39","Low satisfaction score,Poor network performance,Competitor offers","0"
"676","Business","4","2","2.91","48.77","Paid","44.36","8.87","31","0","0","0.41","Low satisfaction score,High data usage","0"
"677","Student","1","20","13","31","Paid","67.24","13.45","36","4","1.3","0.71","Low satisfaction score,Frequent service interactions,Low feedback ratings","0"
"678","Business","1","5","6.39","48.79","Paid","62.2","12.44","132","0","0","0.62","Low satisfaction score,High data usage,Poor network performance","1"
"679","Family","2","10","14.95","23.41","Paid","38.74","7.75","118","4","1.2","0.63","Low satisfaction score,High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"680","Family","7","20","20.99","30.23","Paid","58.26","11.65","68","5","3.4","0.59","High data usage,Frequent service interactions","1"
"681","Family","2","5","4.31","21.16","Overdue","42.62","8.52","131","0","0","0.69","Low satisfaction score,Payment issues,Poor network performance","0"
"682","Family","5","20","12.88","32.12","Late","92.17","18.43","72","2","1.1","0.67","Payment issues,Low feedback ratings","1"
"683","Standard","1","100","146.49","68.2","Pending","69.65","13.93","28","5","1.7","0.8","Low satisfaction score,High data usage,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"684","Business","1","50","66.55","73.75","Pending","54.48","10.9","145","3","0.9","0.81","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings","1"
"685","Business","5","2","1.31","54.89","Paid","89.32","17.86","12","4","2.4","0.48","Frequent service interactions,Low feedback ratings","0"
"686","Student","8","100","72.73","76.04","Paid","14.86","2.97","42","0","0","0.45","Poor network performance","1"
"687","Student","10","100","96.84","67.38","Paid","63.29","12.66","105","2","4.5","0.48","Poor network performance","1"
"688","Premium","1","10","6.63","36.85","Paid","13.99","2.8","58","1","0.5","0.55","Low satisfaction score,Poor network performance,Low feedback ratings,Competitor offers","1"
"689","Standard","1","2","1.63","22.86","Paid","42.1","8.42","82","0","0","0.44","Low satisfaction score","0"
"690","Premium","5","100","59.74","83.42","Pending","23.71","4.74","48","4","2","0.41","Frequent service interactions,Low feedback ratings,Competitor offers","0"
"691","Standard","2","100","59.33","73.06","Overdue","82.67","16.53","177","2","2","1","Low satisfaction score,Payment issues,Poor network performance,Low feedback ratings","1"
"692","Student","5","5","4.2","21.87","Overdue","47.18","9.44","184","2","3","1","Payment issues,Poor network performance","1"
"693","Standard","2","2","1.29","22.56","Paid","97.21","19.44","32","4","0.6","0.51","Low satisfaction score,Frequent service interactions,Low feedback ratings","0"
"694","Premium","6","2","1.36","37.96","Paid","56.63","11.33","123","2","3.9","0.42","Poor network performance","0"
"695","Premium","8","50","70.86","55.55","Paid","110.61","22.12","105","4","4","0.62","High data usage,Poor network performance,Frequent service interactions","1"
"696","Student","1","5","6","22.77","Paid","15.83","3.17","155","1","0.4","0.94","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings","1"
"697","Standard","9","20","12.18","28.08","Paid","96.36","19.27","111","0","0","0.39","Poor network performance","1"
"698","Student","8","100","124.13","64.6","Paid","58.15","11.63","47","3","4.1","0.63","High data usage,Competitor offers","0"
"699","Premium","8","5","2.77","40.26","Late","77.32","15.46","172","2","3.1","0.54","Payment issues,Poor network performance","1"
"700","Standard","9","5","5.85","21.42","Pending","18.32","3.66","119","3","3.3","0.84","High data usage,Poor network performance","1"
"701","Family","7","10","14.13","25.35","Pending","60.48","12.1","162","5","3.2","0.83","High data usage,Poor network performance,Frequent service interactions","1"
"702","Premium","1","20","28.68","45","Paid","97.72","19.54","77","1","2","0.56","Low satisfaction score,High data usage,Low feedback ratings","0"
"703","Student","2","5","6.23","21.09","Paid","70.15","14.03","65","2","1.9","0.57","Low satisfaction score,High data usage,Low feedback ratings","1"
"704","Business","5","10","10.02","59.05","Paid","77.76","15.55","115","5","1.9","0.67","High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","0"
"705","Standard","7","10","6.77","25.47","Paid","44.34","8.87","178","4","3.3","0.67","Poor network performance,Frequent service interactions","0"
"706","Business","2","2","1.18","46.07","Overdue","23.68","4.74","169","0","0","0.8","Low satisfaction score,Payment issues,Poor network performance","1"
"707","Business","5","20","14.24","63.32","Paid","25.52","5.1","41","4","1.8","0.51","Frequent service interactions,Low feedback ratings","0"
"708","Business","6","5","5.04","50.06","Paid","47.87","9.57","116","1","3.8","0.46","High data usage,Poor network performance,Competitor offers","1"
"709","Premium","10","50","40.87","56.04","Paid","56.82","11.36","110","4","5.7","0.42","Poor network performance,Frequent service interactions,Competitor offers","0"
"710","Standard","3","20","28.08","30.1","Paid","18.96","3.79","42","5","1.6","0.87","Low satisfaction score,High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","0"
"711","Student","2","5","2.97","20.37","Paid","59.15","11.83","168","0","0","0.53","Low satisfaction score,Poor network performance","0"
"712","Family","8","100","113.15","68.01","Paid","90.81","18.16","86","2","4.5","0.4","High data usage","0"
"713","Business","5","2","2.87","52.3","Paid","64.07","12.81","127","0","0","0.48","High data usage,Poor network performance","1"
"714","Family","2","2","1.99","20.42","Pending","45.17","9.03","135","0","0","0.58","Low satisfaction score,Poor network performance","1"
"715","Family","7","20","27.79","30.8","Paid","24.5","4.9","86","2","3.3","0.51","High data usage,Competitor offers","0"
"716","Premium","7","50","55","54.06","Paid","34.11","6.82","165","1","3","0.41","High data usage,Poor network performance","0"
"717","Family","1","10","6.39","22.92","Paid","21.39","4.28","80","1","0.7","0.39","Low satisfaction score,Low feedback ratings","0"
"718","Standard","7","50","72.32","48.8","Paid","27.81","5.56","193","4","2.2","0.7","High data usage,Poor network performance,Frequent service interactions,Low feedback ratings,Competitor offers","0"
"719","Family","8","20","27.66","29.54","Pending","83.43","16.69","169","4","3.9","0.65","High data usage,Poor network performance,Frequent service interactions","1"
"720","Business","8","5","6.95","57.31","Paid","55.38","11.08","175","0","0","0.47","High data usage,Poor network performance,Competitor offers","0"
"721","Premium","7","10","7.45","37.72","Paid","25.23","5.05","12","1","3.4","0.28","None","1"
"722","Family","9","2","1.77","21.43","Paid","19.26","3.85","81","0","0","0.45","Poor network performance","0"
"723","Student","5","20","16.36","28.92","Paid","69.88","13.98","80","1","1.9","0.5","Low feedback ratings","0"
"724","Business","5","2","2.29","54.63","Late","99.9","19.98","113","5","2.8","0.93","Payment issues,High data usage,Poor network performance,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"725","Business","7","100","80.1","96.34","Paid","21.17","4.23","136","4","2.6","0.53","Poor network performance,Frequent service interactions,Low feedback ratings","0"
"726","Business","6","50","30.14","70.86","Pending","29.19","5.84","186","0","0","0.45","Poor network performance","1"
"727","Premium","9","100","136.8","80.91","Pending","25.65","5.13","29","5","4.6","0.59","High data usage,Frequent service interactions","1"
"728","Student","8","5","4.1","20.92","Paid","83.8","16.76","173","1","4","0.52","Poor network performance","1"
"729","Premium","8","20","14.52","42.87","Paid","20.38","4.08","72","2","4.4","0.28","None","1"
"730","Family","8","20","13.76","27.63","Paid","63.15","12.63","145","3","4.5","0.44","Poor network performance,Competitor offers","1"
"731","Student","2","5","7.08","21.99","Paid","50.1","10.02","112","3","0.8","0.89","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings","1"
"732","Business","3","20","27.52","62.94","Paid","95.54","19.11","17","5","0.9","0.73","Low satisfaction score,High data usage,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"733","Standard","4","5","4.48","22.19","Paid","49.72","9.94","104","4","2.5","0.6","Low satisfaction score,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"734","Student","3","50","49.68","44.4","Paid","67.33","13.47","66","1","1.2","0.53","Low satisfaction score,Low feedback ratings","1"
"735","Student","6","20","12.03","31.4","Overdue","26.01","5.2","62","3","3.4","0.72","Payment issues,Competitor offers","1"
"736","Student","6","10","13.53","25.94","Paid","53.5","10.7","95","0","0","0.43","High data usage","1"
"737","Premium","1","10","13.81","37.37","Pending","12.03","2.41","131","4","1.7","0.84","Low satisfaction score,High data usage,Poor network performance,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"738","Premium","6","50","33.37","55.76","Paid","45.68","9.14","125","3","4","0.45","Poor network performance","1"
"739","Business","6","10","12.1","59.31","Pending","110.71","22.14","162","3","3.4","0.62","High data usage,Poor network performance","0"
"740","Family","3","10","9.98","23.72","Pending","97.6","19.52","102","1","0.4","0.62","Low satisfaction score,Poor network performance,Low feedback ratings","0"
"741","Student","6","5","3.83","23.31","Overdue","37.29","7.46","80","1","3.2","0.83","Payment issues,Competitor offers","1"
"742","Standard","10","10","7.88","27.35","Paid","71.7","14.34","129","5","5.9","0.58","Poor network performance,Frequent service interactions","0"
"743","Premium","3","2","1.91","33.96","Pending","24.2","4.84","11","1","0.1","0.53","Low satisfaction score,Low feedback ratings","1"
"744","Student","9","2","2.43","19.5","Pending","47.69","9.54","84","4","4.9","0.73","High data usage,Frequent service interactions","1"
"745","Standard","2","10","14.2","25.49","Paid","49.22","9.84","92","0","0","0.61","Low satisfaction score,High data usage","1"
"746","Standard","9","5","4.01","20.64","Paid","66.55","13.31","149","4","3.2","0.58","Poor network performance,Frequent service interactions","1"
"747","Premium","9","20","19.33","49.15","Paid","92.86","18.57","117","2","4.2","0.31","Poor network performance","1"
"748","Family","10","50","70","48.4","Paid","86.06","17.21","42","1","4.9","0.35","High data usage","0"
"749","Business","1","10","13.3","56.65","Paid","20.4","4.08","133","1","0.2","0.66","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings","1"
"750","Family","9","5","5.31","24.6","Paid","90.55","18.11","173","0","0","0.4","High data usage,Poor network performance","1"
"751","Business","8","50","59.39","69.22","Paid","66.68","13.34","34","1","3.9","0.41","High data usage,Competitor offers","0"
"752","Business","5","20","19.67","56.21","Paid","93.03","18.61","166","5","1.2","0.5","Poor network performance,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"753","Family","3","50","62.08","45.42","Paid","36.1","7.22","180","5","1","0.69","Low satisfaction score,High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"754","Business","8","20","26.27","55.78","Paid","23.24","4.65","158","5","3.9","0.61","High data usage,Poor network performance,Frequent service interactions,Competitor offers","0"
"755","Standard","5","2","2.96","20.4","Overdue","55.29","11.06","99","0","0","0.8","Payment issues,High data usage,Competitor offers","1"
"756","Family","6","100","121.92","67.75","Pending","80.8","16.16","81","0","0","0.58","High data usage,Competitor offers","0"
"757","Standard","7","20","22.12","28.08","Pending","55.63","11.13","178","2","3.4","0.74","High data usage,Poor network performance","1"
"758","Standard","2","2","1.06","21.98","Paid","69.87","13.97","137","0","0","0.61","Low satisfaction score,Poor network performance","1"
"759","Family","2","5","6.14","21.98","Late","93.01","18.6","25","1","0.1","0.7","Low satisfaction score,Payment issues,High data usage,Low feedback ratings","0"
"760","Business","3","10","6.08","54.44","Paid","78.61","15.72","60","4","1.4","0.56","Low satisfaction score,Frequent service interactions,Low feedback ratings","1"
"761","Student","4","50","26.21","49.14","Paid","9.64","1.93","11","4","2.1","0.71","Low satisfaction score,Poor network performance,Frequent service interactions,Low feedback ratings","0"
"762","Student","8","5","5.35","22.38","Paid","56.97","11.39","45","0","0","0.52","High data usage","1"
"763","Student","2","50","39.91","41.56","Paid","51.26","10.25","67","0","0","0.58","Low satisfaction score","1"
"764","Premium","2","10","5.75","40.6","Overdue","107.94","21.59","112","5","1.4","0.88","Low satisfaction score,Payment issues,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"765","Premium","1","10","9.21","37.6","Overdue","16.29","3.26","197","1","0.5","1","Low satisfaction score,Payment issues,Poor network performance,Low feedback ratings","1"
"766","Business","6","2","2.9","52","Paid","20.11","4.02","43","1","2.2","0.41","High data usage,Low feedback ratings","0"
"767","Standard","5","5","2.61","20.5","Pending","83.02","16.6","146","4","2.4","0.73","Poor network performance,Frequent service interactions,Low feedback ratings,Competitor offers","0"
"768","Standard","3","20","24.03","30.3","Paid","20.62","4.12","167","0","0","0.58","Low satisfaction score,High data usage,Poor network performance","1"
"769","Business","4","5","2.96","47.36","Paid","96.57","19.31","147","1","2.7","0.41","Low satisfaction score,Poor network performance,Low feedback ratings,Competitor offers","1"
"770","Standard","3","10","5.44","24.25","Paid","31.98","6.4","84","4","1","0.48","Low satisfaction score,Frequent service interactions,Low feedback ratings","1"
"771","Student","3","100","123.52","68","Overdue","27.26","5.45","103","0","0","0.98","Low satisfaction score,Payment issues,High data usage,Poor network performance","1"
"772","Premium","8","50","50.17","54.65","Overdue","87.21","17.44","81","2","4.7","0.64","Payment issues,High data usage","1"
"773","Business","6","100","131.64","92.84","Late","87.05","17.41","126","0","0","0.8","Payment issues,High data usage,Poor network performance","1"
"774","Student","6","2","1.12","22.49","Paid","9.53","1.91","123","2","2.8","0.75","Poor network performance,Low feedback ratings","1"
"775","Business","9","10","14.37","59.51","Pending","50.26","10.05","77","0","0","0.52","High data usage","0"
"776","Student","6","100","142.86","73.53","Pending","58.94","11.79","183","5","2.9","0.89","High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"777","Family","7","20","24.91","32.55","Paid","11.37","2.27","184","0","0","0.58","High data usage,Poor network performance","1"
"778","Premium","10","2","2.23","35","Paid","99.97","19.99","165","3","5.1","0.42","High data usage,Poor network performance,Competitor offers","1"
"779","Standard","1","20","10.18","27.22","Paid","67.4","13.48","152","1","1.2","0.69","Low satisfaction score,Poor network performance,Low feedback ratings","1"
"780","Business","8","5","3.79","55.51","Paid","58.26","11.65","54","5","4.3","0.47","Frequent service interactions,Competitor offers","1"
"781","Student","6","10","5.42","26.09","Paid","57.79","11.56","75","3","3.1","0.47","Competitor offers","1"
"782","Student","8","50","28.87","42.34","Paid","76.52","15.3","28","3","3.3","0.54","Poor network performance","1"
"783","Premium","9","50","26.56","58.42","Paid","27.67","5.53","37","3","4","0.29","None","0"
"784","Premium","5","50","26.63","62.72","Paid","102.15","20.43","29","0","0","0.29","None","0"
"785","Student","5","100","62.12","75.3","Pending","58.03","11.61","143","3","1.4","0.82","Poor network performance,Low feedback ratings","1"
"786","Premium","5","10","12.48","36.92","Paid","96.01","19.2","102","5","2","0.66","High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","0"
"787","Standard","7","5","5.35","23.97","Paid","58.39","11.68","114","2","3.2","0.59","High data usage,Poor network performance,Competitor offers","0"
"788","Standard","7","50","74.16","45.68","Paid","79.54","15.91","56","0","0","0.38","High data usage","1"
"789","Student","6","2","1.25","19.04","Paid","71.89","14.38","43","5","3.8","0.55","Frequent service interactions","0"
"790","Student","2","10","6.19","26.99","Overdue","55.96","11.19","194","3","1.9","0.98","Low satisfaction score,Payment issues,Poor network performance,Low feedback ratings","1"
"791","Standard","5","20","24","31.4","Pending","63.06","12.61","140","1","2.2","0.76","High data usage,Poor network performance,Low feedback ratings","1"
"792","Standard","3","50","61.13","43.01","Pending","30.9","6.18","136","5","1","0.89","Low satisfaction score,High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"793","Premium","7","10","12.57","43.63","Paid","120.22","24.04","197","5","2.6","0.55","High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","0"
"794","Family","2","10","7.74","24.69","Overdue","35.96","7.19","76","0","0","0.76","Low satisfaction score,Payment issues","0"
"795","Family","2","5","5.26","22.54","Paid","63.86","12.77","20","0","0","0.54","Low satisfaction score,High data usage,Competitor offers","0"
"796","Business","6","5","3.91","57.2","Paid","51.93","10.39","126","1","3.4","0.38","Poor network performance","0"
"797","Standard","5","2","2.73","23.07","Pending","20.48","4.1","100","0","0","0.54","High data usage,Competitor offers","0"
"798","Family","9","10","7.76","25.65","Paid","79.93","15.99","190","1","3.9","0.43","Poor network performance","0"
"799","Student","1","100","50.8","64.92","Paid","85.59","17.12","77","4","1.6","0.61","Low satisfaction score,Frequent service interactions,Low feedback ratings,Competitor offers","0"
"800","Business","9","100","124.94","90.06","Paid","63.96","12.79","55","3","4.2","0.41","High data usage","0"
"801","Student","2","5","6.88","23.26","Paid","58.65","11.73","149","1","0.4","0.82","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings","0"
"802","Standard","8","10","7.47","24.62","Paid","96.07","19.21","179","4","4.4","0.56","Poor network performance,Frequent service interactions","0"
"803","Standard","10","20","23.74","27.17","Paid","29.36","5.87","114","3","4.5","0.57","High data usage,Poor network performance","1"
"804","Standard","5","2","1.54","21.96","Paid","83.67","16.73","88","2","2.1","0.4","Low feedback ratings","1"
"805","Student","9","5","5.52","20.34","Pending","59.78","11.96","190","3","4.5","0.79","High data usage,Poor network performance","1"
"806","Premium","9","5","6.69","36.72","Pending","37.87","7.57","105","2","4.1","0.46","High data usage,Poor network performance","1"
"807","Student","1","20","25.83","27.25","Paid","10.84","2.17","186","3","1.5","0.93","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings","1"
"808","Premium","2","2","2.01","37.47","Pending","14.45","2.89","148","2","0.2","0.83","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings","1"
"809","Premium","7","50","62.17","57.63","Paid","24.49","4.9","157","3","2.9","0.51","High data usage,Poor network performance,Low feedback ratings","1"
"810","Premium","10","5","4.41","41.2","Pending","117.51","23.5","192","2","5.2","0.49","Poor network performance","1"
"811","Standard","10","2","2.29","20.3","Pending","97.82","19.56","34","2","5.7","0.51","High data usage,Competitor offers","1"
"812","Student","6","100","133.97","73.65","Paid","44.81","8.96","199","2","2.1","0.71","High data usage,Poor network performance,Low feedback ratings","1"
"813","Premium","6","20","20.91","43.32","Paid","47.25","9.45","141","1","3.8","0.41","High data usage,Poor network performance,Competitor offers","1"
"814","Business","3","50","62.41","69.99","Paid","98.61","19.72","118","5","1","0.75","Low satisfaction score,High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","0"
"815","Premium","3","10","12.2","43.04","Paid","49.43","9.89","154","2","0.6","0.64","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings","0"
"816","Premium","10","10","9.72","37.68","Paid","100.28","20.06","44","4","4","0.23","Frequent service interactions,Competitor offers","0"
"817","Business","5","100","68.77","103.88","Paid","40.52","8.1","129","1","1.7","0.43","Poor network performance,Low feedback ratings","0"
"818","Family","5","10","13.21","26.84","Paid","37.52","7.5","169","0","0","0.53","High data usage,Poor network performance","0"
"819","Family","2","50","32.62","47.08","Paid","33.66","6.73","36","5","1.2","0.5","Low satisfaction score,Frequent service interactions,Low feedback ratings","0"
"820","Student","9","100","137.13","72.36","Paid","23.5","4.7","65","5","3.3","0.69","High data usage,Frequent service interactions","1"
"821","Business","3","50","65.36","73.88","Paid","45.72","9.14","71","4","1.5","0.58","Low satisfaction score,High data usage,Frequent service interactions,Low feedback ratings","0"
"822","Premium","9","50","67.11","65.46","Overdue","103.17","20.63","121","4","4.4","0.74","Payment issues,High data usage,Poor network performance,Frequent service interactions","1"
"823","Premium","3","10","13.55","42.17","Paid","57.08","11.42","58","2","1.9","0.42","Low satisfaction score,High data usage,Low feedback ratings","0"
"824","Family","1","50","40.52","41.35","Paid","32.84","6.57","13","1","1.3","0.41","Low satisfaction score,Low feedback ratings","0"
"825","Premium","7","2","2.94","38.33","Overdue","121.45","24.29","171","2","2.9","0.85","Payment issues,High data usage,Poor network performance,Low feedback ratings","0"
"826","Business","6","2","2.23","53.18","Pending","32.54","6.51","31","1","2.1","0.47","High data usage,Low feedback ratings,Competitor offers","0"
"827","Student","5","100","111.4","63.23","Pending","68.64","13.73","191","5","2.4","0.8","High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"828","Standard","1","2","1.39","22.1","Paid","34","6.8","54","3","1.2","0.55","Low satisfaction score,Low feedback ratings","0"
"829","Business","5","10","10.61","50.79","Paid","87.45","17.49","128","1","1.4","0.54","High data usage,Poor network performance,Low feedback ratings","1"
"830","Business","3","2","1.44","49.72","Paid","80.75","16.15","184","2","1.5","0.51","Low satisfaction score,Poor network performance,Low feedback ratings","0"
"831","Premium","4","5","5.33","36.85","Pending","36.62","7.32","85","4","1.5","0.64","Low satisfaction score,High data usage,Frequent service interactions,Low feedback ratings","1"
"832","Student","6","100","133.17","63.51","Pending","38.51","7.7","63","0","0","0.66","High data usage","1"
"833","Premium","5","100","146.85","85.88","Pending","39.47","7.89","63","4","1.5","0.6","High data usage,Frequent service interactions,Low feedback ratings","0"
"834","Standard","3","20","21.74","29.23","Paid","62.96","12.59","18","1","1.3","0.47","Low satisfaction score,High data usage,Low feedback ratings","0"
"835","Premium","8","2","1.37","34.98","Paid","72.57","14.51","122","0","0","0.34","Poor network performance","0"
"836","Standard","8","5","3.76","21.93","Paid","71.07","14.21","86","2","4.5","0.4","None","0"
"837","Premium","10","50","26.43","60.15","Overdue","115.8","23.16","144","5","5.5","0.7","Payment issues,Poor network performance,Frequent service interactions","1"
"838","Business","5","5","6.51","52.07","Paid","10.52","2.1","54","1","1.4","0.62","High data usage,Poor network performance,Low feedback ratings","0"
"839","Family","9","10","5.05","23.3","Paid","59.48","11.9","110","4","4.3","0.5","Poor network performance,Frequent service interactions","0"
"840","Business","7","5","4.09","57.07","Paid","42.79","8.56","182","0","0","0.39","Poor network performance,Competitor offers","0"
"841","Standard","10","2","1.44","21.46","Pending","43.22","8.64","97","1","5.2","0.51","Payment issues","0"
"842","Standard","4","2","1.42","20.73","Paid","68.86","13.77","118","3","1.8","0.52","Low satisfaction score,Poor network performance,Low feedback ratings","0"
"843","Standard","3","5","4.49","22.58","Paid","82.56","16.51","98","1","1.3","0.53","Low satisfaction score,Low feedback ratings,Competitor offers","1"
"844","Family","10","50","44.2","44.59","Paid","96.39","19.28","112","1","4.6","0.38","Poor network performance","1"
"845","Standard","9","10","12.81","26.06","Pending","97.46","19.49","38","0","0","0.53","High data usage","0"
"846","Business","3","2","1.67","55.43","Paid","34.56","6.91","196","0","0","0.48","Low satisfaction score,Poor network performance,Competitor offers","1"
"847","Standard","8","10","5.5","25.5","Paid","48.31","9.66","182","1","4.1","0.44","Poor network performance,Competitor offers","1"
"848","Premium","7","2","2.19","34.97","Paid","82.19","16.44","31","2","3.5","0.39","High data usage","0"
"849","Standard","10","5","7.09","24.32","Overdue","83.84","16.77","155","1","4.7","0.85","Payment issues,High data usage,Poor network performance","1"
"850","Business","7","50","74.01","68.68","Overdue","87.25","17.45","15","3","3.4","0.72","Payment issues,High data usage","1"
"851","Business","4","50","38.05","72.05","Paid","93.24","18.65","22","4","1.4","0.44","Low satisfaction score,Frequent service interactions,Low feedback ratings","0"
"852","Family","5","50","58.57","45.94","Overdue","71.04","14.21","79","2","1","0.71","Payment issues,High data usage,Low feedback ratings","1"
"853","Student","6","5","3.62","23.44","Paid","59.72","11.94","165","0","0","0.56","Poor network performance","0"
"854","Standard","8","50","25.63","43.57","Paid","49.99","10","128","0","0","0.45","Poor network performance,Competitor offers","0"
"855","Standard","5","20","10.65","32.11","Late","66.82","13.36","153","0","0","0.75","Payment issues,Poor network performance","1"
"856","Premium","6","20","23.49","40.77","Paid","27.64","5.53","120","1","3.5","0.54","High data usage,Poor network performance","1"
"857","Standard","9","5","4.39","24.52","Paid","45.62","9.12","64","0","0","0.26","Competitor offers","0"
"858","Standard","9","20","17.04","28.31","Overdue","35.1","7.02","102","3","4","0.76","Payment issues,Poor network performance","1"
"859","Standard","5","20","13.14","32.24","Paid","10.3","2.06","95","0","0","0.59","Poor network performance,Competitor offers","0"
"860","Student","6","20","13.78","27.17","Paid","55.21","11.04","30","4","3.9","0.5","Frequent service interactions","1"
"861","Standard","2","10","5.23","25.51","Pending","45.04","9.01","140","0","0","0.59","Low satisfaction score,Poor network performance","0"
"862","Family","3","20","28.74","32.53","Paid","36.37","7.27","17","4","0.9","0.57","Low satisfaction score,High data usage,Frequent service interactions,Low feedback ratings","0"
"863","Family","8","50","57.07","47.73","Pending","88.49","17.7","50","1","3","0.53","High data usage","1"
"864","Standard","7","2","2.57","22.92","Overdue","58.36","11.67","193","0","0","0.87","Payment issues,High data usage,Poor network performance,Competitor offers","1"
"865","Standard","1","10","13.12","26.64","Pending","13.59","2.72","112","0","0","0.96","Low satisfaction score,High data usage,Poor network performance","1"
"866","Business","2","5","6.74","55.21","Paid","98.84","19.77","103","3","0.3","0.7","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings","1"
"867","Premium","3","100","99.16","80.66","Paid","41.46","8.29","125","5","0.6","0.5","Low satisfaction score,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"868","Business","4","10","10.64","57.35","Paid","87.1","17.42","88","4","2.3","0.65","Low satisfaction score,High data usage,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"869","Student","4","10","11.37","22.64","Paid","32.62","6.52","76","5","2.5","0.7","Low satisfaction score,High data usage,Frequent service interactions,Low feedback ratings","0"
"870","Family","6","100","65.59","74.94","Paid","43.69","8.74","134","5","3","0.53","Poor network performance,Frequent service interactions","1"
"871","Business","6","5","4.05","49.61","Paid","98.97","19.79","176","4","2.9","0.63","Poor network performance,Frequent service interactions,Low feedback ratings","0"
"872","Student","2","5","4.32","20.4","Paid","81.54","16.31","79","5","1.7","0.58","Low satisfaction score,Frequent service interactions,Low feedback ratings","1"
"873","Standard","10","50","37.4","42.8","Pending","72.07","14.41","176","0","0","0.54","Poor network performance,Competitor offers","1"
